# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = timeseries_model
# start_datetime = 2023-01-12 14:23:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\timeseries\timeseries.data.R
# init = 2 (Default)
# random
#   seed = 2911287628 (Default)
# output
#   file = examples\timeseries\timeseriesMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,lambda
-17.9986,0.820132,0.215188,3,11,0,22.9327,-1.45448,0.675369,0.48884
-19.012,0.867071,0.215188,2,7,0,19.3963,-1.44852,0.686864,0.471136
-17.6645,1,0.215188,3,15,0,19.2532,-1.73668,0.687281,0.431616
-17.7246,0.994806,0.215188,4,15,0,19.1168,-1.55351,0.621782,0.480478
-17.648,0.983724,0.215188,3,15,0,18.1657,-1.71298,0.669758,0.443607
-18.5301,0.945119,0.215188,2,7,0,19.6176,-1.7424,0.576483,0.405214
-18.525,1,0.215188,3,7,0,18.84,-1.85478,0.572042,0.387904
-18.8896,0.465438,0.215188,2,3,0,23.6079,-1.90194,0.571384,0.392385
-18.9446,0.876331,0.215188,2,3,0,19.8273,-1.89104,0.558123,0.392063
-19.7028,0.997796,0.215188,4,15,0,21.1634,-1.41746,0.861562,0.508771
-19.1682,0.926856,0.215188,4,15,0,20.5723,-1.28655,0.638084,0.600702
-21.1038,0.591212,0.215188,2,3,0,23.1678,-1.23351,0.612679,0.526045
-19.1373,1,0.215188,2,7,0,20.9245,-1.25776,0.601616,0.553551
-19.5737,1,0.215188,5,31,0,20.4655,-2.08262,0.696597,0.302617
-17.5149,0.999748,0.215188,4,31,0,20.564,-1.54071,0.668249,0.478801
-20.0544,0.904632,0.215188,2,7,0,22.5077,-1.48565,0.512611,0.525055
-19.2372,0.858733,0.215188,4,15,0,21.7661,-1.33286,0.843783,0.540724
-20.1014,0.6225,0.215188,4,15,0,22.9151,-1.00238,0.693197,0.682525
-17.9549,0.969058,0.215188,4,15,0,20.6385,-1.83501,0.68852,0.399139
-18.4121,0.997371,0.215188,4,15,0,18.8013,-1.78348,0.570121,0.41659
-18.1993,0.958362,0.215188,4,15,0,18.854,-1.8699,0.663394,0.400717
-17.5791,0.994876,0.215188,3,15,0,18.7814,-1.57226,0.694538,0.491015
-17.5674,0.788068,0.215188,2,7,0,18.8174,-1.50608,0.664786,0.507605
-19.0182,0.706876,0.215188,3,11,0,19.9721,-1.46918,0.669618,0.464666
-17.617,0.949851,0.215188,2,7,0,19.7419,-1.59988,0.712525,0.481026
-20.2473,0.890396,0.215188,3,15,0,22.6821,-1.0104,0.662483,0.679424
-22.569,0.621053,0.215188,4,15,0,24.4809,-1.3257,0.643732,0.631152
-19.0414,0.986215,0.215188,2,7,0,22.636,-1.26114,0.670282,0.538
-22.8047,0.42155,0.215188,2,3,0,23.7723,-1.25068,0.673228,0.497749
-20.0201,0.805613,0.215188,2,7,0,25.504,-1.3277,0.766145,0.604841
-18.316,0.98393,0.215188,2,3,0,19.7598,-1.2463,0.77234,0.580478
-17.7194,0.956219,0.215188,4,15,0,18.5701,-1.38543,0.677996,0.544303
-17.6678,0.999316,0.215188,2,3,0,17.7253,-1.38214,0.677672,0.537731
-18.9304,0.488175,0.215188,4,19,0,22.8286,-1.99091,0.603321,0.364194
-19.3769,0.973455,0.215188,4,23,0,21.0097,-1.03263,0.748618,0.628594
-17.8881,1,0.215188,3,15,0,19.3893,-1.35301,0.739381,0.53477
-18.2341,0.997546,0.215188,4,23,0,18.7497,-1.68227,0.77105,0.45297
-18.5885,0.976591,0.215188,3,11,0,20.9928,-1.15094,0.723124,0.620067
-17.9481,0.975466,0.215188,4,15,0,19.4607,-1.50198,0.61025,0.490714
-19.5681,0.650037,0.215188,3,11,0,20.9291,-1.75632,0.688325,0.370942
-17.7944,0.998291,0.215188,3,11,0,19.8336,-1.64965,0.73843,0.462146
-17.6769,0.997953,0.215188,3,15,0,18.1887,-1.43787,0.729572,0.528503
-18.1114,0.869374,0.215188,2,7,0,18.8847,-1.41223,0.763383,0.54494
-17.6678,0.956457,0.215188,4,15,0,20.4496,-1.65584,0.676032,0.467054
-17.7558,0.992561,0.215188,3,15,0,19.1817,-1.69597,0.647937,0.453807
-18.7771,0.772362,0.215188,4,31,0,23.2833,-1.48543,0.633767,0.466189
-17.5435,0.996107,0.215188,4,15,0,18.6845,-1.44101,0.697515,0.51319
-18.0213,0.926617,0.215188,2,7,0,18.5932,-1.42198,0.663529,0.546675
-18.2425,0.903121,0.215188,2,7,0,19.0375,-1.3383,0.646905,0.530207
-17.6478,0.798439,0.215188,3,11,0,20.1256,-1.46624,0.67196,0.497207
-20.4179,0.94437,0.215188,3,11,0,20.7812,-1.37137,0.507312,0.524341
-20.4547,1,0.215188,3,7,0,20.7574,-1.35873,0.502815,0.53972
-17.5484,0.717112,0.215188,3,11,0,22.6425,-1.67921,0.688279,0.448824
-17.8266,0.997267,0.215188,3,15,0,17.9015,-1.65565,0.74407,0.457355
-17.8698,0.96445,0.215188,3,11,0,18.9265,-1.536,0.642869,0.50834
-17.5654,0.937976,0.215188,3,11,0,19.0184,-1.53364,0.725557,0.484468
-18.008,0.952051,0.215188,3,11,0,18.2872,-1.42579,0.636172,0.539216
-17.6147,0.988855,0.215188,3,7,0,18.0906,-1.42899,0.678903,0.513417
-18.7715,0.792164,0.215188,2,7,0,21.8974,-1.41724,0.824187,0.516744
-18.1611,0.998946,0.215188,3,7,0,18.8303,-1.37131,0.782531,0.533789
-20.3704,0.706663,0.215188,2,7,0,20.6907,-1.28893,0.798356,0.515405
-19.777,1,0.215188,2,7,0,20.9761,-1.42664,0.840065,0.555497
-19.8504,0.994967,0.215188,3,7,0,20.2259,-1.34957,0.861846,0.525669
-19.3689,0.96541,0.215188,2,3,0,20.029,-1.42763,0.856414,0.527614
-17.9097,1,0.215188,3,7,0,19.4523,-1.3479,0.749546,0.554253
-17.9192,0.999617,0.215188,2,3,0,17.9338,-1.32511,0.748019,0.551466
-21.2724,0.708635,0.215188,4,15,0,23.066,-2.13026,0.541873,0.344209
-21.0459,0.719306,0.215188,4,15,0,25.7612,-2.01165,0.493708,0.371154
-23.3233,0.969831,0.215188,4,15,0,26.0014,-2.32807,0.54657,0.195215
-21.0641,0.967145,0.215188,4,15,0,24.1576,-2.20245,0.693084,0.316127
-20.515,0.982205,0.215188,2,7,0,22.2738,-1.99636,0.642855,0.296338
-19.0681,0.842671,0.215188,3,11,0,23.0657,-1.94168,0.694454,0.335115
-19.4404,0.873198,0.215188,2,7,0,20.7088,-2.05371,0.707404,0.346288
-19.3319,0.986132,0.215188,4,15,0,20.9039,-1.95612,0.622995,0.32492
-19.8296,0.88067,0.215188,3,11,0,21.0036,-1.90968,0.670442,0.419965
-19.5305,0.994718,0.215188,3,15,0,20.9259,-1.59138,0.741578,0.521574
-19.2405,0.99808,0.215188,3,11,0,20.1713,-1.45958,0.667994,0.464688
-20.7742,0.73712,0.215188,2,3,0,21.5157,-1.74885,0.677653,0.487494
-17.7503,0.876254,0.215188,1,3,0,21.102,-1.62634,0.667464,0.441569
-19.0612,0.996174,0.215188,3,7,0,19.2809,-1.48857,0.540771,0.497675
-18.0527,0.919259,0.215188,3,15,0,22.4027,-1.36344,0.685175,0.56388
-17.8204,0.999543,0.215188,4,23,0,18.5816,-1.73034,0.67159,0.412167
-17.6065,0.99992,0.215188,3,11,0,18.0137,-1.71603,0.67567,0.42798
-17.6697,0.999833,0.215188,5,31,0,17.7037,-1.75099,0.670766,0.418817
-17.6248,0.848887,0.215188,4,19,0,19.6895,-1.52001,0.710498,0.480021
-17.846,0.996336,0.215188,4,31,0,18.0063,-1.78897,0.663009,0.42137
-18.9036,0.988785,0.215188,4,15,0,19.4184,-1.76489,0.799178,0.421533
-18.8331,0.88232,0.215188,4,23,0,20.1672,-1.68098,0.799399,0.461944
-18.3961,0.976482,0.215188,2,3,0,18.8942,-1.62712,0.793402,0.455921
-18.3961,0.862887,0.215188,2,3,0,19.088,-1.62712,0.793402,0.455921
-18.6101,0.749826,0.215188,2,3,0,19.8811,-1.68589,0.778987,0.46351
-20.3232,0.69022,0.215188,2,7,0,21.5368,-1.59558,0.736557,0.411037
-18.4406,0.852007,0.215188,2,7,0,21.6631,-1.75459,0.752822,0.441016
-18.438,0.875751,0.215188,3,11,0,19.8688,-1.56838,0.659235,0.514366
-18.8204,0.988669,0.215188,3,15,0,19.306,-1.57461,0.622487,0.437842
-17.9004,0.930495,0.215188,2,3,0,19.1825,-1.68155,0.654873,0.465164
-20.6266,0.96626,0.215188,5,31,0,21.5712,-2.27224,0.616085,0.256131
-21.9548,0.902365,0.215188,3,7,0,22.1132,-2.38718,0.633942,0.24351
-20.1015,0.947748,0.215188,4,19,0,23.687,-0.911486,0.710938,0.683756
-19.9798,0.911572,0.215188,4,15,0,21.7095,-1.13822,0.852537,0.628765
-17.9175,1,0.215188,4,15,0,20.9558,-1.81305,0.635984,0.39652
-18.2761,0.945801,0.215188,4,15,0,19.2478,-1.86102,0.68248,0.370393
-21.2932,0.920414,0.215188,4,15,0,22.0631,-0.818274,0.694972,0.691479
-21.5022,1,0.215188,3,7,0,21.7269,-0.893612,0.717768,0.728164
-24.0505,0.496261,0.215188,2,3,0,28.5655,-0.989158,0.761079,0.735452
-22.5053,0.998297,0.215188,3,11,0,25.1569,-0.714523,0.847679,0.745623
-22.8459,0.998851,0.215188,3,7,0,23.2453,-0.710359,0.867007,0.750287
-23.7828,0.938769,0.215188,3,7,0,24.7822,-0.712226,0.879085,0.775821
-23.6644,0.996721,0.215188,2,3,0,24.0047,-0.669684,0.884322,0.771605
-22.5289,0.959388,0.215188,4,15,0,24.5851,-0.699735,0.812,0.765621
-18.3238,0.998269,0.215188,4,19,0,23.6541,-1.90711,0.612672,0.377573
-17.5191,0.999056,0.215188,5,31,0,18.8089,-1.57213,0.702711,0.468986
-17.8763,0.992772,0.215188,3,15,0,18.6366,-1.79817,0.657097,0.397013
-17.831,0.999895,0.215188,5,31,0,18.0908,-1.32236,0.729351,0.555777
-23.5927,0.948971,0.215188,3,7,0,23.8486,-1.15626,0.447579,0.61027
-20.6387,0.904377,0.215188,4,15,0,27.1493,-1.99222,0.781562,0.315557
-17.9746,0.731174,0.215188,3,15,0,23.7531,-1.54276,0.613684,0.501207
-17.6922,0.92603,0.215188,4,19,0,19.6041,-1.42771,0.662484,0.531687
-19.2292,0.85221,0.215188,4,15,0,19.6098,-1.71032,0.764763,0.397906
-19.897,0.791688,0.215188,4,19,0,21.4339,-1.15271,0.645853,0.56909
-17.7502,1,0.215188,3,11,0,19.8149,-1.36547,0.72222,0.5495
-18.9405,0.984385,0.215188,4,23,0,19.4382,-2.03067,0.62782,0.323869
-17.7545,0.874529,0.215188,4,19,0,20.5343,-1.42044,0.694135,0.540671
-20.2951,0.679183,0.215188,4,19,0,21.4611,-1.76701,0.708961,0.475113
-17.8182,0.905802,0.215188,2,7,0,21.1821,-1.67199,0.689087,0.427085
-17.5007,0.898865,0.215188,3,15,0,18.637,-1.48398,0.698421,0.499169
-17.6299,0.890786,0.215188,3,15,0,18.8699,-1.57242,0.669299,0.462036
-18.0123,0.999259,0.215188,4,15,0,18.4127,-1.84051,0.65591,0.405572
-18.6568,0.9349,0.215188,2,3,0,18.7176,-1.88489,0.656261,0.408542
-18.9694,0.757148,0.215188,3,15,0,22.2084,-1.67081,0.819955,0.446241
-18.0087,0.993674,0.215188,3,15,0,19.4857,-1.47421,0.772328,0.518235
-19.0995,0.994769,0.215188,3,15,0,20.2177,-1.59725,0.531795,0.479209
-18.5475,0.707005,0.215188,3,15,0,21.7021,-1.68754,0.607921,0.410982
-17.7619,1,0.215188,4,15,0,18.4556,-1.78337,0.678296,0.41597
-18.0299,0.997895,0.215188,4,15,0,18.1502,-1.25443,0.698004,0.573161
-17.5925,1,0.215188,4,15,0,18.084,-1.51438,0.727043,0.488417
-18.8857,0.763995,0.215188,2,7,0,19.4035,-1.56558,0.736983,0.520867
-17.5623,0.934762,0.215188,2,3,0,19.5172,-1.56065,0.72496,0.477184
-18.6373,0.972591,0.215188,4,15,0,18.7264,-1.26281,0.621355,0.584914
-18.6867,0.99948,0.215188,4,15,0,19.3118,-1.29503,0.813743,0.560104
-20.7659,0.44122,0.215188,2,3,0,23.2155,-1.24544,0.83379,0.532331
-20.6819,1,0.215188,4,19,0,24.0023,-2.15757,0.68377,0.331183
-19.2687,0.986931,0.215188,4,15,0,21.1894,-1.53637,0.682152,0.439288
-18.0035,0.992702,0.215188,3,11,0,20.047,-1.33457,0.73201,0.535097
-18.4806,0.953526,0.215188,3,15,0,19.5576,-1.67167,0.756927,0.421369
-17.5947,0.999504,0.215188,3,15,0,18.443,-1.52899,0.702346,0.477533
-17.9287,0.918979,0.215188,4,15,0,18.6109,-1.81656,0.692965,0.408387
-20.3838,0.709022,0.215188,4,19,0,20.9073,-1.46212,0.689063,0.573616
-17.7003,0.98902,0.215188,2,7,0,20.7049,-1.37971,0.717052,0.544558
-18.6716,0.840004,0.215188,3,11,0,19.6202,-1.23925,0.75064,0.555187
-18.0981,1,0.215188,2,3,0,18.5366,-1.26999,0.753133,0.569733
-17.9456,0.996079,0.215188,3,15,0,19.4366,-1.75159,0.732035,0.419452
-17.6805,0.969893,0.215188,4,15,0,18.4369,-1.60184,0.704907,0.484717
-19.3038,0.99246,0.215188,4,23,0,20.336,-1.26941,0.828742,0.592954
-19.3867,0.820268,0.215188,4,15,0,21.3148,-1.50376,0.584361,0.537391
-19.2011,0.990894,0.215188,4,23,0,20.5408,-1.2649,0.702215,0.612843
-20.1383,0.877614,0.215188,2,3,0,20.1505,-1.09553,0.705774,0.582428
-20.0143,0.84641,0.215188,4,19,0,22.4844,-2.13341,0.661878,0.330237
-19.0645,1,0.215188,2,7,0,20.0831,-2.06534,0.662831,0.330648
-19.1943,0.972871,0.215188,4,15,0,19.5953,-2.08694,0.621509,0.321991
-18.1637,0.871835,0.215188,4,19,0,21.3456,-1.3362,0.751496,0.532426
-18.254,0.969857,0.215188,4,15,0,19.6748,-1.78281,0.735988,0.397656
-18.7714,0.850802,0.215188,4,15,0,19.5741,-1.81648,0.665318,0.366952
-17.6718,0.903017,0.215188,3,11,0,19.809,-1.53607,0.651115,0.474762
-17.6037,0.994543,0.215188,3,15,0,18.0637,-1.53284,0.641184,0.493998
-18.6494,0.994036,0.215188,4,15,0,19.565,-1.86708,0.564754,0.385165
-19.2035,0.94559,0.215188,4,31,0,19.8519,-1.31558,0.818696,0.583093
-20.1504,0.901623,0.215188,4,23,0,21.1438,-1.36803,0.546682,0.506603
-17.9292,0.628337,0.215188,2,7,0,22.4722,-1.53568,0.604411,0.492579
-17.7385,0.990398,0.215188,4,15,0,18.4045,-1.75329,0.640091,0.417121
-17.5308,0.927926,0.215188,3,15,0,18.6454,-1.63196,0.69125,0.450821
-17.6316,0.979506,0.215188,4,15,0,17.8596,-1.42995,0.664211,0.526701
-17.8869,0.989644,0.215188,4,15,0,18.3867,-1.36249,0.755323,0.541027
-19.2135,0.926031,0.215188,4,15,0,20.4429,-1.70396,0.826242,0.440801
-20.8839,0.609077,0.215188,2,3,0,21.5681,-1.78614,0.809714,0.459847
-20.7272,0.996111,0.215188,3,7,0,22.6192,-1.91156,0.824685,0.400495
-20.7272,0.507863,0.215188,1,3,0,23.3574,-1.91156,0.824685,0.400495
-21.677,0.977074,0.215188,3,7,0,21.8572,-1.8174,0.85042,0.359888
-17.9951,0.839413,0.215188,3,7,0,23.0844,-1.54725,0.774913,0.487839
-17.7814,0.981829,0.215188,3,15,0,19.2034,-1.77102,0.639356,0.420617
-18.3715,0.984572,0.215188,3,15,0,18.8996,-1.47255,0.590991,0.522948
-18.5459,0.987403,0.215188,2,3,0,18.5862,-1.46952,0.589127,0.529146
-20.1454,0.999909,0.215188,4,15,0,21.2179,-0.944293,0.806269,0.674458
-18.4872,0.909612,0.215188,4,23,0,21.1878,-1.77879,0.590861,0.391692
-18.8821,0.899039,0.215188,2,7,0,20.186,-1.84221,0.563553,0.412929
-20.3775,0.994544,0.215188,4,15,0,20.8753,-1.80017,0.835257,0.380859
-20.2651,1,0.215188,2,3,0,20.5039,-1.85657,0.836553,0.403277
-20.5972,0.728249,0.215188,3,15,0,24.1342,-1.65792,0.759888,0.392524
-18.4394,0.943637,0.215188,4,19,0,21.5583,-1.52931,0.736726,0.524337
-19.0097,0.997634,0.215188,4,19,0,19.7361,-1.88803,0.670141,0.345515
-18.9281,0.973854,0.215188,4,31,0,19.9881,-1.64516,0.734334,0.41499
-17.524,0.997416,0.215188,3,11,0,18.7895,-1.57185,0.694146,0.467452
-19.801,0.61659,0.215188,3,11,0,21.723,-1.70273,0.724803,0.489884
-17.9371,0.752804,0.215188,2,7,0,22.0483,-1.73653,0.7361,0.430344
-19.7809,0.954983,0.215188,3,7,0,20.0109,-1.91436,0.800887,0.361498
-20.6242,0.975751,0.215188,2,3,0,20.6468,-1.97576,0.823478,0.360363
-20.8191,0.60687,0.215188,3,13,0,26.6611,-2.05799,0.721178,0.371691
-19.1672,1,0.215188,1,3,0,20.7773,-2.00989,0.730484,0.344688
-19.2239,0.852698,0.215188,3,7,0,20.1605,-1.96756,0.747931,0.344011
-20.3694,0.722786,0.215188,2,3,0,20.8494,-2.02568,0.756984,0.369591
-21.6308,0.967157,0.215188,4,15,0,24.3355,-0.906543,0.595824,0.669656
-20.3566,1,0.215188,4,15,0,23.0118,-1.54759,0.876445,0.508696
-19.2825,0.999802,0.215188,4,23,0,23.2927,-2.03786,0.722315,0.328906
-20.7545,0.877529,0.215188,4,15,0,21.6474,-1.8748,0.500191,0.347838
-20.2196,0.982867,0.215188,1,3,0,21.0844,-1.93539,0.488853,0.365194
-18.7489,0.915968,0.215188,4,31,0,25.0946,-1.21659,0.729747,0.614925
-19.3279,0.664592,0.215188,2,3,0,21.2973,-1.15169,0.724014,0.6413
-18.1831,0.990998,0.215188,4,15,0,19.9757,-1.47793,0.624101,0.483658
-18.0288,0.894009,0.215188,3,15,0,20.8395,-1.80621,0.612085,0.410867
-19.6684,0.98311,0.215188,4,15,0,20.5576,-0.975563,0.771752,0.665217
-17.9582,0.990757,0.215188,3,15,0,20.5594,-1.31062,0.661417,0.559403
-17.4528,0.972621,0.215188,4,15,0,18.2334,-1.52007,0.679824,0.495166
-17.6103,0.97528,0.215188,3,11,0,17.6771,-1.61574,0.711759,0.475047
-18.2408,0.99003,0.215188,4,15,0,20.2544,-1.2353,0.752291,0.588682
-18.2469,0.97255,0.215188,4,15,0,18.4281,-1.21106,0.73664,0.584359
-19.9262,0.747012,0.215188,2,7,0,20.2223,-1.17439,0.739191,0.555449
-18.1974,1,0.215188,2,3,0,19.514,-1.23811,0.748363,0.575581
-18.2623,0.988959,0.215188,3,15,0,19.7874,-1.47576,0.796805,0.511457
-21.4531,0.699569,0.215188,4,23,0,23.2202,-0.983944,0.734293,0.710311
-19.243,0.962841,0.215188,4,15,0,23.0406,-1.61658,0.666522,0.512436
-20.1132,0.913152,0.215188,2,3,0,20.1493,-1.43342,0.662641,0.462532
-22.0903,0.522384,0.215188,1,1,0,22.8956,-1.39947,0.675629,0.453748
-19.4162,1,0.215188,2,3,0,21.6444,-1.56595,0.704091,0.530663
-19.3399,0.991503,0.215188,2,7,0,19.9138,-1.39786,0.670011,0.483915
-19.6642,0.978423,0.215188,3,9,0,20.7832,-1.1133,0.727367,0.5831
-18.4015,0.981668,0.215188,1,3,0,19.5525,-1.18561,0.733699,0.607031
-18.4623,0.993729,0.215188,4,15,0,18.6386,-1.16231,0.713724,0.611938
-18.9304,0.680221,0.215188,4,23,0,21.6096,-1.93307,0.723398,0.386545
-20.0873,0.907789,0.215188,4,15,0,21.2458,-2.07505,0.57911,0.290952
-21.0742,0.876018,0.215188,3,7,0,22.3636,-2.00066,0.603895,0.289777
-19.5254,0.99423,0.215188,4,15,0,21.5458,-2.05245,0.580507,0.308955
-18.2177,0.999085,0.215188,4,23,0,20.4088,-1.55865,0.78483,0.492898
-19.3933,0.833402,0.215188,4,15,0,20.3794,-1.04291,0.663683,0.636002
-20.6828,0.946034,0.215188,2,7,0,21.6623,-0.945444,0.623026,0.675843
-20.8679,0.999635,0.215188,4,15,0,22.4713,-0.8419,0.797978,0.708833
-18.4392,0.493334,0.215188,4,15,0,25.7721,-1.19521,0.664964,0.596196
-18.4102,0.98084,0.215188,4,15,0,19.0154,-1.30967,0.796366,0.561902
-18.7962,0.803727,0.215188,3,7,0,19.5145,-1.26586,0.802868,0.556236
-18.534,1,0.215188,1,1,0,18.7377,-1.28806,0.799779,0.558803
-19.6328,0.744037,0.215188,2,3,0,20.522,-1.34912,0.776161,0.592212
-18.886,0.986696,0.215188,3,15,0,21.3919,-1.52505,0.551088,0.504736
-19.3485,0.995465,0.215188,3,7,0,20.0814,-1.50862,0.524598,0.495439
-19.5371,0.429475,0.215188,3,15,0,24.908,-1.73538,0.527353,0.451555
-17.8097,0.988086,0.215188,3,11,0,20.473,-1.64955,0.718494,0.470561
-18.8614,0.964206,0.215188,4,17,0,19.1309,-1.89458,0.598964,0.352009
-24.3615,0.852955,0.215188,4,15,0,25.3264,-2.5969,0.557026,0.163407
-21.9464,0.990615,0.215188,2,7,0,25.3357,-2.37642,0.576552,0.212313
-20.4572,0.807515,0.215188,2,7,0,24.4435,-2.19539,0.612445,0.259869
-17.871,0.996738,0.215188,4,15,0,21.9176,-1.6832,0.72876,0.430063
-18.337,0.813956,0.215188,2,3,0,18.6375,-1.73745,0.73019,0.451565
-18.4085,0.997648,0.215188,4,15,0,19.1988,-1.93203,0.670385,0.37809
-17.7838,0.986201,0.215188,4,15,0,18.5121,-1.7555,0.658968,0.432806
-17.5897,0.999867,0.215188,4,15,0,17.8565,-1.65607,0.695096,0.46175
-21.1201,0.94848,0.215188,3,15,0,25.1371,-1.91878,0.853005,0.357328
-20.5776,1,0.215188,2,3,0,21.1385,-1.90474,0.84176,0.373004
-20.4021,0.99864,0.215188,2,3,0,20.7102,-1.87373,0.841743,0.379937
-20.834,0.889011,0.215188,2,3,0,20.9997,-1.84467,0.838869,0.364042
-19.7328,0.885468,0.215188,4,15,0,23.368,-2.08275,0.666359,0.292806
-20.1224,0.745076,0.215188,4,15,0,23.0131,-1.9444,0.537727,0.395352
-19.6644,0.984064,0.215188,4,15,0,21.3946,-1.75832,0.827025,0.403576
-18.0285,0.950865,0.215188,4,15,0,20.2745,-1.7928,0.605776,0.4121
-19.4424,0.938091,0.215188,3,15,0,20.1656,-2.08573,0.622554,0.300098
-18.267,0.985445,0.215188,3,15,0,19.863,-1.8917,0.653649,0.364711
-17.8387,0.97551,0.215188,3,9,0,18.9198,-1.767,0.646985,0.42933
-17.5776,0.984134,0.215188,4,23,0,18.0286,-1.62508,0.712855,0.46858
-20.9454,0.704547,0.215188,3,11,0,21.1632,-1.63794,0.788189,0.398742
-20.2219,0.913804,0.215188,4,19,0,23.0266,-1.25821,0.733408,0.628651
-19.9735,1,0.215188,2,3,0,20.4098,-1.10377,0.712705,0.581588
-19.6062,0.990711,0.215188,2,3,0,20.3958,-1.1735,0.690161,0.640513
-20.8485,0.806415,0.215188,4,21,0,22.2015,-2.12321,0.660791,0.350953
-21.8735,0.977873,0.215188,4,15,0,22.5308,-1.96353,0.518303,0.409871
-19.6367,1,0.215188,4,15,0,22.091,-1.84721,0.80955,0.379236
-19.9476,0.864593,0.215188,3,7,0,21.0124,-1.97472,0.79233,0.362005
-19.3644,1,0.215188,3,7,0,19.9989,-1.89099,0.786457,0.368833
-20.4553,0.986931,0.215188,4,15,0,23.1954,-1.86017,0.473301,0.392035
-20.7506,0.801316,0.215188,4,15,0,22.5208,-1.8598,0.851542,0.406136
-20.219,0.997046,0.215188,4,15,0,22.3087,-1.93342,0.513805,0.33841
-22.6324,0.976066,0.215188,4,15,0,25.1109,-2.40378,0.526467,0.236286
-21.173,0.997151,0.215188,3,7,0,22.7405,-2.20395,0.533982,0.256738
-20.0923,0.937452,0.215188,4,15,0,21.8779,-2.08888,0.631669,0.283158
-19.853,0.955558,0.215188,4,15,0,23.1744,-1.96055,0.533693,0.381293
-19.7451,0.877198,0.215188,2,3,0,21.1549,-1.84662,0.53985,0.360133
-23.8581,0.653113,0.215188,3,11,0,25.5006,-2.14538,0.62509,0.225229
-23.1543,0.952012,0.215188,4,19,0,25.7434,-1.17185,0.703184,0.680899
-20.0714,1,0.215188,2,3,0,23.6691,-0.941851,0.679512,0.664188
-20.2713,0.970486,0.215188,3,7,0,20.871,-0.953785,0.678918,0.689461
-21.6635,0.753604,0.215188,2,3,0,21.9088,-1.03858,0.673197,0.697821
-21.7757,0.984386,0.215188,2,3,0,22.0981,-0.854035,0.685758,0.662202
-21.196,0.985732,0.215188,4,15,0,24.0603,-0.910374,0.806889,0.649543
-17.5948,0.944515,0.215188,4,15,0,22.193,-1.58538,0.658077,0.48561
-17.6868,0.892868,0.215188,2,7,0,18.3498,-1.60331,0.623515,0.470337
-18.0197,0.784033,0.215188,2,7,0,19.8287,-1.63102,0.683716,0.486564
-18.5244,0.957662,0.215188,2,7,0,18.8652,-1.54462,0.718389,0.44955
-17.8635,0.998795,0.215188,3,15,0,18.7146,-1.74858,0.722654,0.427145
-18.9418,0.792199,0.215188,2,7,0,20.1698,-1.77719,0.696,0.453705
-17.8157,0.830841,0.215188,2,3,0,20.272,-1.65663,0.694406,0.431572
-18.4715,0.65764,0.215188,2,7,0,21.5069,-1.68904,0.628283,0.408881
-19.1264,0.76739,0.215188,4,19,0,21.881,-1.14442,0.769996,0.58592
-18.4082,0.749742,0.215188,2,3,0,20.389,-1.24383,0.778778,0.573304
-18.6119,0.917009,0.215188,4,23,0,20.2676,-1.82917,0.729621,0.422179
-20.3999,0.888538,0.215188,4,31,0,21.9166,-1.33666,0.610386,0.602104
-20.5269,0.880414,0.215188,3,15,0,21.9764,-1.49929,0.709304,0.436577
-20.7466,1,0.215188,3,11,0,21.5404,-1.24042,0.6369,0.524403
-23.0283,0.915224,0.215188,3,15,0,23.8585,-1.51245,0.543422,0.56911
-20.2001,1,0.215188,1,1,0,22.3287,-1.47934,0.548228,0.546842
-19.2593,1,0.215188,2,3,0,19.9877,-1.43694,0.543204,0.530909
-19.881,0.792044,0.215188,3,7,0,20.6988,-1.42314,0.548131,0.49024
-19.2382,0.868655,0.215188,4,15,0,22.4511,-1.77181,0.542146,0.391388
-18.915,1,0.215188,3,7,0,19.5115,-1.87659,0.549579,0.377354
-19.3815,0.990635,0.215188,3,7,0,19.4669,-1.93728,0.530824,0.361692
-21.669,0.641933,0.215188,2,3,0,22.8484,-1.84418,0.547798,0.331553
-19.8196,1,0.215188,2,3,0,21.2693,-2.01188,0.555964,0.367825
-18.8961,0.998093,0.215188,3,7,0,19.9506,-2.00829,0.593815,0.346307
-18.4538,0.999749,0.215188,2,7,0,19.1742,-1.90518,0.609581,0.361438
