# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2023-01-12 08:39:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\bernoulli\bernoulli.data.R
# init = 2 (Default)
# random
#   seed = 2890681867 (Default)
# output
#   file = examples\bernoulli\bernoulliMCMC10k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.7456,0.783604,1.04594,1,3,0,7.95485,0.446836
-6.83343,1,1.04594,2,3,0,7.41045,0.303869
-7.30747,0.91873,1.04594,2,3,0,7.32373,0.135441
-6.98286,0.928519,1.04594,2,3,0,7.98547,0.341402
-6.77774,1,1.04594,1,1,0,6.91299,0.281267
-6.75439,1,1.04594,1,1,0,6.77049,0.264275
-6.74947,1,1.04594,1,1,0,6.7529,0.256778
-6.88255,0.924297,1.04594,2,3,0,7.10625,0.318241
-6.85459,1,1.04594,2,3,0,6.90453,0.310435
-8.03024,0.644374,1.04594,1,1,0,8.03126,0.474788
-7.07373,1,1.04594,2,3,0,8.01641,0.159159
-6.85421,1,1.04594,1,1,0,7.0226,0.195544
-7.06895,0.937744,1.04594,2,3,0,7.3743,0.159749
-7.02169,0.953425,1.04594,2,3,0,7.5435,0.349082
-6.74904,0.874117,1.04594,2,3,0,7.51349,0.255664
-6.74945,0.999873,1.04594,1,1,0,6.74969,0.256716
-6.75345,0.998463,1.04594,2,3,0,6.75777,0.237127
-6.79436,0.991013,1.04594,1,3,0,6.79464,0.213294
-7.61672,0.844003,1.04594,1,3,0,7.70472,0.113218
-6.78265,0.996516,1.04594,1,3,0,7.50615,0.218106
-7.06993,0.923168,1.04594,1,3,0,7.17778,0.357957
-6.90535,0.954034,1.04594,1,3,0,7.34339,0.184606
-6.868,1,1.04594,1,1,0,6.92026,0.19234
-6.868,0.94374,1.04594,1,3,0,7.14577,0.19234
-10.6686,0.370331,1.04594,1,3,0,12.1898,0.031416
-9.77202,1,1.04594,1,1,0,10.7337,0.0440622
-9.17668,1,1.04594,1,1,0,9.88973,0.0557553
-6.8244,1,1.04594,2,3,0,8.88079,0.203391
-6.84484,0.998228,1.04594,2,3,0,6.86165,0.197858
-6.77377,1,1.04594,2,3,0,6.82527,0.279057
-6.79287,0.997907,1.04594,2,3,0,6.79855,0.288619
-6.79287,0.79149,1.04594,1,3,0,7.35273,0.288619
-6.76686,0.992818,1.04594,2,3,0,6.83804,0.226274
-6.74802,0.864635,1.04594,2,3,0,7.52427,0.249759
-6.80336,0.986552,1.04594,2,3,0,6.82917,0.210029
-6.78196,1,1.04594,1,1,0,6.80342,0.218412
-7.07946,0.941322,1.04594,1,3,0,7.08822,0.158459
-8.36665,0.746019,1.04594,1,3,0,9.05049,0.504041
-7.1885,1,1.04594,2,3,0,8.33031,0.146438
-6.74873,1,1.04594,2,3,0,7.15112,0.254714
-6.74873,0.731087,1.04594,1,3,0,7.58447,0.254714
-6.74808,0.999866,1.04594,2,3,0,6.7495,0.251388
-7.6986,0.775227,1.04594,1,3,0,7.98406,0.10839
-6.91156,1,1.04594,1,3,0,7.54813,0.183429
-6.74856,0.998987,1.04594,2,3,0,6.9104,0.254133
-8.49019,0.60906,1.04594,2,3,0,9.19492,0.0744173
-8.12024,1,1.04594,1,1,0,8.58411,0.0880024
-8.63902,0.940034,1.04594,1,1,0,8.74167,0.0697563
-9.9038,0.893408,1.04594,1,1,0,9.92099,0.0418813
-6.75466,1,1.04594,2,3,0,9.2526,0.235781
-6.75466,0.743595,1.04594,1,3,0,7.91963,0.235781
-8.57038,0.715716,1.04594,2,3,0,8.7431,0.0718563
-8.01001,1,1.04594,2,3,0,8.58444,0.0927309
-7.60891,1,1.04594,2,3,0,8.02348,0.113698
-7.51729,0.885719,1.04594,1,3,0,8.80235,0.421457
-6.77365,1,1.04594,1,3,0,7.43327,0.222435
-7.37229,0.793824,1.04594,2,3,0,8.02535,0.40343
-6.80755,1,1.04594,2,3,0,7.17024,0.29469
-6.95351,0.950512,1.04594,1,1,0,6.96079,0.3352
-6.88298,0.962302,1.04594,1,3,0,7.18646,0.18909
-6.74852,0.99914,1.04594,1,3,0,6.86102,0.246086
-7.13407,0.906093,1.04594,1,3,0,7.20663,0.152156
-6.82963,0.979728,1.04594,2,3,0,7.33187,0.201904
-6.79362,1,1.04594,1,1,0,6.8267,0.213577
-6.75107,0.991454,1.04594,2,3,0,6.84182,0.259849
-6.82281,0.986044,1.04594,2,3,0,6.83918,0.203853
-6.79455,1,1.04594,1,1,0,6.82323,0.213221
-6.76414,1,1.04594,2,3,0,6.78705,0.228015
-6.86764,0.9703,1.04594,1,3,0,6.91665,0.314182
-6.763,0.909753,1.04594,2,3,0,7.21298,0.272039
-6.99087,0.930097,1.04594,1,3,0,7.09781,0.17029
-6.97649,1,1.04594,1,1,0,7.0424,0.172454
-7.42523,0.885112,1.04594,1,3,0,7.8582,0.410219
-6.85882,1,1.04594,2,3,0,7.22487,0.311671
-6.8122,0.976805,1.04594,2,3,0,7.00453,0.207094
-10.3228,0.389221,1.04594,1,3,0,11.7812,0.0357297
-9.48506,1,1.04594,1,1,0,10.3864,0.0492892
-8.41381,1,1.04594,1,1,0,9.40763,0.0769718
-7.96414,1,1.04594,1,1,0,8.45911,0.09481
-8.24097,0.928807,1.04594,2,3,0,9.41167,0.0832132
-8.04385,1,1.04594,1,1,0,8.395,0.0912402
-6.85412,1,1.04594,1,3,0,7.89399,0.195566
-6.74986,0.995285,1.04594,2,3,0,6.88179,0.242474
-6.79829,0.988468,1.04594,2,3,0,6.82199,0.290956
-7.20438,0.86507,1.04594,1,3,0,7.47682,0.144859
-6.79268,1,1.04594,1,3,0,7.11556,0.213941
-6.96115,0.969257,1.04594,1,3,0,6.96118,0.174857
-7.45329,0.899977,1.04594,1,1,0,7.45333,0.124045
-6.97964,1,1.04594,1,1,0,7.35369,0.171974
-6.992,0.873493,1.04594,2,3,0,8.42663,0.170124
-8.27106,0.834211,1.04594,1,3,0,8.34561,0.0820774
-6.94573,1,1.04594,1,3,0,8.09617,0.177379
-8.90706,0.505608,1.04594,2,3,0,10.7438,0.544932
-6.90964,1,1.04594,1,1,0,8.14067,0.325115
-6.83209,1,1.04594,1,1,0,6.90154,0.303428
-6.83989,0.997319,1.04594,1,1,0,6.86654,0.305947
-6.83989,0.7645,1.04594,1,1,0,7.30556,0.305947
-7.15227,0.893829,1.04594,1,1,0,7.16171,0.371801
-7.59348,0.8424,1.04594,1,1,0,7.70143,0.430284
-8.53507,0.683845,1.04594,1,1,0,8.78318,0.51749
-9.79372,0.604462,1.04594,1,1,0,10.386,0.600835
-7.21367,0.94133,1.04594,1,3,0,10.3646,0.143954
-6.75176,0.992548,1.04594,1,3,0,7.1553,0.239297
-6.76965,0.994474,1.04594,1,3,0,6.78055,0.276576
-7.00555,0.95887,1.04594,2,3,0,7.03115,0.168161
-6.88594,1,1.04594,1,1,0,6.99184,0.188473
-6.85269,1,1.04594,1,1,0,6.89887,0.195912
-6.75674,1,1.04594,1,3,0,6.82788,0.23374
-6.75674,0.612929,1.04594,1,3,0,8.77965,0.23374
-7.26301,0.785966,1.04594,2,3,0,7.94554,0.388509
-6.75336,1,1.04594,1,3,0,7.17139,0.237237
-6.79229,0.988536,1.04594,1,3,0,6.81036,0.288361
-6.74852,0.997054,1.04594,2,3,0,6.8081,0.246067
-8.00582,0.719612,1.04594,1,3,0,8.39414,0.0929176
-7.39559,1,1.04594,1,1,0,7.92612,0.128327
-7.89006,0.973745,1.04594,2,3,0,7.92431,0.0983193
-8.49046,0.924865,1.04594,1,1,0,8.55562,0.0744084
-8.48228,1,1.04594,1,1,0,8.78597,0.0746764
-8.1094,1,1.04594,1,1,0,8.57375,0.0884515
-7.42498,1,1.04594,1,1,0,8.01508,0.126112
-7.64028,0.963885,1.04594,1,1,0,7.7303,0.111793
-7.20067,1,1.04594,1,1,0,7.57937,0.145224
-6.75963,0.971172,1.04594,1,3,0,7.22746,0.269359
-7.20616,0.620165,1.04594,2,3,0,8.67897,0.380165
-7.01173,0.907658,1.04594,1,3,0,7.67482,0.167288
-8.83227,0.661877,1.04594,1,3,0,9.45753,0.53964
-7.4095,1,1.04594,1,1,0,8.41642,0.408229
-8.37748,0.678345,1.04594,1,1,0,8.554,0.504927
-6.80156,1,1.04594,1,3,0,7.80294,0.292307
-6.79849,0.902604,1.04594,2,3,0,7.18082,0.291039
-6.80535,0.997696,1.04594,1,1,0,6.8207,0.293828
-6.79022,1,1.04594,1,1,0,6.81173,0.287428
-6.90704,0.983992,1.04594,2,3,0,6.91123,0.324479
-6.88771,0.916934,1.04594,2,3,0,7.29962,0.188108
-6.75292,1,1.04594,2,3,0,6.8736,0.262502
-6.76728,0.985748,1.04594,2,3,0,6.81648,0.27505
-9.80311,0.375921,1.04594,1,3,0,11.7439,0.043536
-6.78717,0.832287,1.04594,1,3,0,10.1608,0.216158
-6.75939,0.993303,1.04594,2,3,0,6.83603,0.231474
-6.78322,0.970861,1.04594,2,3,0,6.92247,0.284101
-6.79446,0.996275,1.04594,1,1,0,6.80411,0.289318
-6.79446,0.624424,1.04594,1,3,0,7.91334,0.289318
-6.74803,0.99475,1.04594,2,3,0,6.82189,0.2494
-6.77333,0.99336,1.04594,2,3,0,6.78709,0.222603
-7.00786,0.942654,1.04594,2,3,0,7.17684,0.167833
-6.7711,1,1.04594,1,3,0,6.95194,0.223805
-7.84464,0.756296,1.04594,1,3,0,7.9914,0.456961
-6.74962,1,1.04594,1,3,0,7.51691,0.257111
-6.74824,0.938372,1.04594,2,3,0,7.04375,0.252632
-7.15808,0.895841,1.04594,1,3,0,7.25686,0.149571
-7.76421,0.94465,1.04594,2,3,0,7.77985,0.448775
-6.91256,1,1.04594,1,1,0,7.457,0.32582
-6.91256,0.671839,1.04594,1,1,0,7.57422,0.32582
-9.16196,0.419787,1.04594,1,1,0,9.16323,0.562222
-7.15722,0.915442,1.04594,1,3,0,9.70622,0.149662
-7.03911,0.948644,1.04594,2,3,0,7.69115,0.352365
-6.99428,1,1.04594,1,1,0,7.10266,0.343718
-6.81711,1,1.04594,2,3,0,6.94054,0.298265
-6.75312,0.999705,1.04594,2,3,0,6.82278,0.237516
-6.84711,0.973947,1.04594,1,3,0,6.87339,0.308189
-8.13741,0.598604,1.04594,2,3,0,9.43273,0.0872975
-6.91702,1,1.04594,2,3,0,7.77846,0.326891
-7.15592,0.91594,1.04594,1,1,0,7.19188,0.372382
-7.15252,1,1.04594,1,1,0,7.2989,0.37184
-7.0097,1,1.04594,1,1,0,7.17518,0.346768
-8.00821,0.810961,1.04594,2,3,0,8.00999,0.092811
-8.21902,0.97272,1.04594,1,1,0,8.39011,0.0840558
-8.01522,1,1.04594,1,1,0,8.36638,0.0924989
-7.47781,1,1.04594,2,3,0,7.96664,0.122306
-7.52866,0.991278,1.04594,1,1,0,7.67157,0.118834
-7.05199,1,1.04594,2,3,0,7.43678,0.161887
-7.6768,0.947077,1.04594,2,3,0,7.73028,0.439512
-7.98263,0.961384,1.04594,2,3,0,8.30569,0.470345
-6.80292,1,1.04594,1,3,0,7.87144,0.210182
-6.75314,1,1.04594,2,3,0,6.79537,0.262782
-6.78397,0.98626,1.04594,2,3,0,6.8215,0.217523
-6.78397,0.818812,1.04594,1,3,0,7.60383,0.217523
-6.78397,0.776779,1.04594,1,3,0,7.84016,0.217523
-6.7566,1,1.04594,1,1,0,6.77628,0.233873
-6.79269,0.957116,1.04594,2,3,0,7.0002,0.213935
-6.92404,0.966193,1.04594,1,1,0,6.92429,0.181139
-7.07747,0.949379,1.04594,1,3,0,7.38291,0.359288
-6.86392,1,1.04594,2,3,0,7.0241,0.193264
-6.82385,1,1.04594,1,1,0,6.86677,0.203549
-7.0257,0.950886,1.04594,1,1,0,7.02608,0.165358
-7.0257,0.747636,1.04594,1,3,0,8.84165,0.165358
-7.39305,0.926565,1.04594,1,1,0,7.40219,0.128522
-6.74804,0.848671,1.04594,2,3,0,8.74938,0.250662
-6.74806,0.999998,1.04594,2,3,0,6.74806,0.251086
-7.71058,0.45784,1.04594,2,3,0,9.92543,0.44314
-8.13664,0.842006,1.04594,1,1,0,8.4641,0.484426
-8.27029,0.947193,1.04594,1,1,0,8.79372,0.496012
-6.87006,1,1.04594,1,1,0,7.74296,0.314857
-7.82004,0.701147,1.04594,1,1,0,7.82449,0.45449
-7.09355,0.879268,1.04594,1,3,0,8.41665,0.156772
-6.98084,1,1.04594,2,3,0,7.10288,0.171791
-6.99826,0.996005,1.04594,1,1,0,7.05333,0.169208
-8.19102,0.830391,1.04594,2,3,0,8.67454,0.0851483
-7.83092,1,1.04594,1,1,0,8.25083,0.101266
-6.79624,0.907734,1.04594,1,3,0,8.03456,0.290086
-7.03374,0.648794,1.04594,2,3,0,8.45957,0.351363
-6.78275,0.989642,1.04594,1,3,0,7.07253,0.218058
-7.47536,0.767368,1.04594,2,3,0,8.23092,0.416421
-7.91807,0.837819,1.04594,1,1,0,8.15067,0.464181
-6.97411,1,1.04594,2,3,0,8.07721,0.17282
-6.75721,0.986234,1.04594,1,3,0,6.989,0.267196
-6.79115,0.989077,1.04594,1,1,0,6.79151,0.287849
-6.79115,0.900467,1.04594,1,1,0,6.98753,0.287849
-6.86929,0.973756,1.04594,1,1,0,6.8756,0.314644
-7.00285,0.95331,1.04594,1,1,0,7.02977,0.345423
-8.69472,0.747046,1.04594,2,3,0,8.71567,0.52962
-6.83379,1,1.04594,1,3,0,7.99708,0.303987
-6.7899,1,1.04594,2,3,0,6.82734,0.287283
-6.77435,0.948428,1.04594,2,3,0,6.99278,0.279388
-6.75193,1,1.04594,1,1,0,6.76723,0.261163
-6.77291,0.996928,1.04594,2,3,0,6.77293,0.278555
-6.95644,0.939643,1.04594,1,1,0,6.95652,0.335837
-7.1343,0.936347,1.04594,1,1,0,7.18808,0.3689
-6.74855,1,1.04594,1,3,0,7.04884,0.245939
-9.15583,0.542252,1.04594,1,3,0,9.27279,0.561819
-7.45865,1,1.04594,1,1,0,8.63458,0.414377
-7.06222,1,1.04594,1,1,0,7.38431,0.356581
-6.7485,1,1.04594,1,3,0,6.99489,0.246131
-6.7485,0.553919,1.04594,1,3,0,8.38437,0.246131
-6.7485,0.775437,1.04594,2,3,0,7.8891,0.246131
-6.7485,0.939134,1.04594,1,3,0,6.96212,0.246131
-6.7485,0.616358,1.04594,1,3,0,8.08687,0.246131
-6.99612,0.938835,1.04594,1,3,0,7.03615,0.169519
-6.98081,1,1.04594,1,1,0,7.0482,0.171796
-7.29613,0.934303,1.04594,1,1,0,7.30474,0.136415
-6.75,0.986339,1.04594,1,3,0,7.24216,0.242189
-7.75886,0.830951,1.04594,2,3,0,7.92766,0.105049
-7.33278,1,1.04594,1,1,0,7.72231,0.13332
-9.00684,0.729243,1.04594,1,3,0,10.1229,0.551833
-8.09455,1,1.04594,1,1,0,9.08345,0.480659
-7.12122,1,1.04594,2,3,0,8.0286,0.153584
-6.75097,1,1.04594,2,3,0,7.08252,0.259683
-6.74877,0.975781,1.04594,2,3,0,6.86424,0.254865
-6.81621,0.981343,1.04594,1,3,0,6.83277,0.205837
-6.79243,1,1.04594,1,1,0,6.81796,0.214038
-7.65546,0.797954,1.04594,1,3,0,7.83425,0.437188
-7.14175,0.853409,1.04594,1,3,0,8.36532,0.151319
-6.79968,0.962158,1.04594,1,3,0,7.25399,0.291537
-6.79968,0.849296,1.04594,1,3,0,7.19412,0.291537
-7.49486,0.830436,1.04594,1,3,0,7.49498,0.418779
-6.86065,0.999769,1.04594,2,3,0,7.63426,0.19402
-6.86065,0.684057,1.04594,1,3,0,8.71396,0.19402
-6.82719,0.979384,1.04594,2,3,0,7.05515,0.202591
-7.61557,0.863325,1.04594,2,3,0,7.93637,0.113289
-7.98997,0.944728,1.04594,1,1,0,8.07061,0.0936305
-9.03939,0.882751,1.04594,1,1,0,9.05284,0.0589655
-6.80496,0.962446,1.04594,2,3,0,9.63461,0.293674
-7.20777,0.866889,1.04594,1,1,0,7.20883,0.380406
-6.88918,1,1.04594,1,1,0,7.11397,0.319977
-6.74826,0.978033,1.04594,2,3,0,7.00342,0.24726
-6.7713,0.836115,1.04594,2,3,0,7.60961,0.223697
-7.314,0.733245,1.04594,2,3,0,8.51819,0.134888
-8.26127,0.921994,1.04594,2,3,0,8.3047,0.495247
-7.3101,1,1.04594,2,3,0,8.04038,0.135218
-8.63227,0.91328,1.04594,2,3,0,8.82536,0.524942
-8.4158,1,1.04594,1,1,0,9.1738,0.50804
-7.77284,1,1.04594,1,1,0,8.49259,0.449668
-6.92528,1,1.04594,2,3,0,7.9558,0.180916
-7.15349,0.949449,1.04594,1,1,0,7.16285,0.150057
-6.88741,1,1.04594,1,1,0,7.09407,0.188169
-6.89444,0.976522,1.04594,2,3,0,7.10945,0.321329
-6.8902,1,1.04594,1,1,0,6.94042,0.320243
-6.7564,0.995675,1.04594,2,3,0,6.92084,0.234058
-6.74859,0.992973,1.04594,2,3,0,6.79547,0.245801
-6.91662,0.958314,1.04594,1,3,0,6.93999,0.182489
-6.79105,1,1.04594,2,3,0,6.88149,0.287807
-7.0502,0.913865,1.04594,1,1,0,7.0512,0.354407
-7.0502,0.886678,1.04594,1,3,0,7.51796,0.354407
-6.90144,1,1.04594,1,1,0,7.03292,0.323093
-6.84225,1,1.04594,1,1,0,6.90478,0.306689
-9.83944,0.448458,1.04594,1,3,0,9.84646,0.603427
-7.71958,1,1.04594,1,1,0,9.22047,0.444096
-6.76964,1,1.04594,1,3,0,7.57157,0.224631
-6.75947,0.899891,1.04594,2,3,0,7.31293,0.269221
-7.04553,0.947052,1.04594,2,3,0,7.08918,0.162721
-7.07572,0.955983,1.04594,2,3,0,7.58708,0.158915
-6.83506,0.925651,1.04594,2,3,0,8.08464,0.200414
-6.74947,0.982142,1.04594,2,3,0,6.94643,0.256757
-6.74869,0.992421,1.04594,2,3,0,6.7854,0.254594
-7.27221,0.654639,1.04594,2,3,0,8.53077,0.389818
-7.27221,0.448444,1.04594,1,1,0,8.56478,0.389818
-7.65415,0.622716,1.04594,1,3,0,8.94236,0.110967
-6.75314,1,1.04594,2,3,0,7.58114,0.237492
-6.78353,0.990877,1.04594,1,3,0,6.79956,0.284255
-6.75,0.998895,1.04594,1,3,0,6.78399,0.242198
-6.94012,0.95432,1.04594,1,3,0,6.96208,0.178328
-7.93477,0.860836,1.04594,1,3,0,7.97665,0.0961779
-7.4547,1,1.04594,1,1,0,7.89992,0.123945
-7.14943,1,1.04594,1,1,0,7.42686,0.150491
-6.77288,1,1.04594,2,3,0,7.0725,0.278537
-6.76023,1,1.04594,2,3,0,6.76899,0.230817
-8.05903,0.796545,1.04594,2,3,0,8.26463,0.090583
-7.77186,1,1.04594,2,3,0,8.13828,0.10435
-6.88762,1,1.04594,1,3,0,7.61673,0.188126
-6.8719,1,1.04594,1,1,0,6.91336,0.191473
-6.79665,0.937006,1.04594,2,3,0,7.41581,0.212431
-6.79041,0.985487,1.04594,2,3,0,6.91123,0.214835
-8.05266,0.761586,1.04594,1,3,0,8.27452,0.0908577
-8.03017,1,1.04594,1,1,0,8.28532,0.0918385
-7.01809,1,1.04594,1,3,0,7.85434,0.1664
-6.78634,1,1.04594,2,3,0,6.96138,0.285621
-7.85486,0.698564,1.04594,2,3,0,8.43511,0.100057
-6.84271,0.895522,1.04594,1,3,0,8.16574,0.306833
-6.75942,0.937977,1.04594,2,3,0,7.08433,0.269185
-6.81331,0.992091,1.04594,2,3,0,6.81354,0.296872
-7.05755,0.964032,1.04594,2,3,0,7.06514,0.161178
-6.82652,1,1.04594,1,1,0,7.00036,0.20278
-6.82652,0.963604,1.04594,1,1,0,6.93982,0.20278
-6.7494,0.974942,1.04594,2,3,0,7.00863,0.243468
-6.84539,0.976654,1.04594,1,3,0,6.85408,0.19772
-7.07133,0.946528,1.04594,1,1,0,7.07231,0.159454
-7.48608,0.920232,1.04594,1,1,0,7.49585,0.121729
-8.4208,0.867903,1.04594,1,1,0,8.42324,0.0767332
-9.6723,0.885178,1.04594,1,1,0,9.68439,0.045801
-8.9397,1,1.04594,1,1,0,9.72621,0.0614416
-9.54892,0.949601,1.04594,1,1,0,9.694,0.0480652
-10.6693,0.931208,1.04594,1,1,0,10.7353,0.0314082
-7.14355,0.946945,1.04594,1,3,0,10.9271,0.151123
-7.04027,0.950168,1.04594,2,3,0,7.66544,0.35258
-6.93057,1,1.04594,2,3,0,7.05044,0.330065
-6.93057,0.840436,1.04594,1,1,0,7.25121,0.330065
-6.85912,1,1.04594,1,1,0,6.93394,0.311758
-7.18306,0.952805,1.04594,2,3,0,7.18707,0.146987
-7.06245,1,1.04594,1,1,0,7.20648,0.160559
-9.42057,0.702052,1.04594,1,3,0,9.7878,0.0505633
-9.27135,1,1.04594,1,1,0,9.72471,0.0536664
-8.35177,1,1.04594,1,1,0,9.22197,0.0791353
-7.01271,1,1.04594,1,3,0,8.16557,0.16715
-8.65749,0.707592,1.04594,2,3,0,9.80587,0.526841
-8.65749,0.150961,1.04594,1,1,0,12.1969,0.526841
-7.58303,1,1.04594,2,3,0,8.33537,0.115312
-6.77257,0.936378,1.04594,1,3,0,7.6828,0.278354
-6.75491,1,1.04594,1,1,0,6.76744,0.264859
-7.39217,0.88351,1.04594,2,3,0,7.48171,0.128589
-9.28339,0.553672,1.04594,2,3,0,12.3334,0.0534076
-10.956,0.893527,1.04594,1,1,0,10.9591,0.0282698
-8.04588,0.958505,1.04594,1,3,0,10.8858,0.0911519
-9.38801,0.85873,1.04594,1,1,0,9.38865,0.0512215
-9.09609,1,1.04594,1,1,0,9.61465,0.0576125
-8.23258,1,1.04594,1,1,0,9.04889,0.0835339
-9.07333,0.912151,1.04594,1,1,0,9.12379,0.058151
-7.15665,1,1.04594,1,3,0,8.89944,0.149722
-6.8322,1,1.04594,2,3,0,7.06486,0.303465
-6.75001,1,1.04594,1,3,0,6.80849,0.257944
-6.78994,0.977043,1.04594,2,3,0,6.85783,0.287303
-7.40009,0.850067,1.04594,1,3,0,7.40054,0.407028
-9.37599,0.452179,1.04594,1,1,0,9.50692,0.575928
-9.37599,0.575144,1.04594,1,1,0,11.1527,0.575928
-6.74802,1,1.04594,1,3,0,8.57082,0.249858
-6.74924,0.890356,1.04594,2,3,0,7.30261,0.243871
-6.88782,0.952386,1.04594,2,3,0,7.01027,0.319626
-6.85295,1,1.04594,2,3,0,6.90597,0.309947
-7.9496,0.674501,1.04594,1,3,0,8.77611,0.0954835
-6.83633,1,1.04594,1,3,0,7.80613,0.200073
-10.5857,0.362539,1.04594,1,3,0,12.156,0.0323941
-10.8649,0.995509,1.04594,2,3,0,11.2098,0.029227
-9.43026,1,1.04594,1,1,0,10.7931,0.0503692
-7.35169,1,1.04594,1,3,0,9.25437,0.131777
-7.02102,0.967819,1.04594,2,3,0,7.78863,0.165998
-7.02102,0.868092,1.04594,1,3,0,7.9301,0.165998
-7.0822,0.84316,1.04594,2,3,0,8.84799,0.158128
-7.27405,0.987067,1.04594,2,3,0,7.3132,0.138351
-6.9489,1,1.04594,2,3,0,7.20719,0.176851
-6.85103,0.975926,1.04594,2,3,0,7.19004,0.196317
-7.41806,0.859308,1.04594,1,3,0,7.67265,0.409314
-6.85071,1,1.04594,2,3,0,7.52068,0.196396
-6.7631,0.991065,1.04594,1,3,0,6.8783,0.272113
-6.7631,0.902583,1.04594,1,3,0,7.02324,0.272113
-6.78411,0.997884,1.04594,2,3,0,6.78415,0.217462
-6.81983,0.933683,1.04594,2,3,0,7.22789,0.204736
-6.76646,1,1.04594,2,3,0,6.80533,0.226522
-6.7712,0.967306,1.04594,2,3,0,6.96957,0.223751
-7.303,0.866978,1.04594,1,3,0,7.41335,0.394125
-6.75186,1,1.04594,1,3,0,7.1377,0.261053
-6.96579,0.848141,1.04594,2,3,0,7.45225,0.337841
-6.76752,1,1.04594,1,3,0,6.89899,0.275206
-7.13847,0.637686,1.04594,2,3,0,8.55001,0.369577
-6.82044,1,1.04594,1,1,0,7.03013,0.299453
-7.35291,0.905772,1.04594,2,3,0,7.37665,0.131679
-6.90985,0.928464,1.04594,2,3,0,7.67764,0.325164
-7.3213,0.67656,1.04594,2,3,0,8.39724,0.134274
-6.76025,0.993635,1.04594,2,3,0,7.34395,0.230803
-6.76179,0.999556,1.04594,1,1,0,6.76507,0.22965
-6.895,0.975656,1.04594,2,3,0,6.94562,0.321471
-7.02159,0.985102,1.04594,2,3,0,7.05779,0.349064
-7.02159,0.848167,1.04594,1,1,0,7.35038,0.349064
-6.77559,0.9916,1.04594,1,3,0,7.0462,0.221443
-7.19248,0.915319,1.04594,1,3,0,7.21948,0.146038
-7.11414,1,1.04594,1,1,0,7.24472,0.154385
-6.91581,1,1.04594,1,1,0,7.07939,0.182637
-6.74841,0.99524,1.04594,1,3,0,6.90147,0.253481
-6.76191,0.996152,1.04594,1,3,0,6.76572,0.229565
-7.07853,0.907939,1.04594,2,3,0,7.32959,0.359474
-6.875,1,1.04594,1,1,0,7.02924,0.316214
-6.7864,0.988812,1.04594,1,3,0,6.93875,0.216478
-6.82479,0.975247,1.04594,2,3,0,6.95727,0.300971
-6.76559,1,1.04594,2,3,0,6.81433,0.227069
-6.89376,0.963812,1.04594,2,3,0,7.01368,0.186879
-8.29584,0.807093,1.04594,2,3,0,8.67446,0.0811581
-9.31754,0.966205,1.04594,2,3,0,9.34693,0.0526817
-7.4605,0.887742,1.04594,2,3,0,11.9735,0.123529
-8.85445,0.778725,1.04594,1,3,0,10.1371,0.54122
-6.91327,1,1.04594,1,1,0,8.11019,0.325992
-6.80898,1,1.04594,1,1,0,6.887,0.29524
-8.2188,0.683212,1.04594,1,3,0,8.22125,0.491613
-6.75289,1,1.04594,1,3,0,7.75191,0.262466
-6.74814,0.994594,1.04594,2,3,0,6.77873,0.248096
-6.77195,0.992944,1.04594,2,3,0,6.78783,0.277986
-6.97215,0.762034,1.04594,2,3,0,7.83152,0.339184
-6.78802,0.987894,1.04594,1,3,0,7.03033,0.215803
-6.90967,0.968399,1.04594,1,1,0,6.90986,0.183784
-6.97287,0.98504,1.04594,1,1,0,7.00167,0.173012
-6.93701,1,1.04594,2,3,0,7.00506,0.17886
-6.92854,0.968386,1.04594,2,3,0,7.29017,0.180337
-7.70813,0.915686,1.04594,2,3,0,7.9867,0.442879
-6.77044,1,1.04594,1,3,0,7.38756,0.27707
-6.79333,0.992498,1.04594,1,1,0,6.79762,0.288822
-6.76553,0.971063,1.04594,2,3,0,6.93665,0.227109
-7.16179,0.878729,1.04594,2,3,0,7.50964,0.373314
-7.16179,0.482606,1.04594,1,3,0,9.03671,0.373314
-7.81552,0.774163,1.04594,1,1,0,7.91561,0.454032
-7.23458,1,1.04594,1,1,0,7.71751,0.384393
-7.66176,0.624086,1.04594,1,3,0,8.90719,0.110519
-8.39202,0.901524,1.04594,1,1,0,8.41916,0.0777223
