# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = surveyunbias_model
# start_datetime = 2023-01-12 09:07:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\surveyunbias\surveyunbias.data.R
# init = 2 (Default)
# random
#   seed = 2892334200 (Default)
# output
#   file = examples\surveyunbias\surveyunbiasMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bias.1,bias.2
-6.96885,0.909996,0.950364,1,1,0,7.01316,0.951931,0.809227
-5.63071,1,0.950364,2,3,0,6.90417,0.914905,0.568946
-5.63071,0.823825,0.950364,2,3,0,7.19642,0.914905,0.568946
-6.03587,0.958774,0.950364,2,7,0,6.12455,0.668178,0.255351
-6.71975,0.887658,0.950364,2,3,0,7.34575,0.934147,0.191997
-6.23305,0.982669,0.950364,2,3,0,7.0656,0.714772,0.204023
-6.66633,0.961432,0.950364,1,1,0,6.75312,0.769361,0.147176
-9.30958,0.420309,0.950364,3,7,0,11.5375,0.997035,0.772399
-8.91013,1,0.950364,2,3,0,9.45545,0.995907,0.75863
-5.87117,1,0.950364,2,3,0,8.60754,0.933196,0.381291
-6.74795,0.999237,0.950364,2,3,0,7.55905,0.425099,0.497007
-5.4051,1,0.950364,1,1,0,6.17344,0.707303,0.451756
-6.32247,0.74789,0.950364,2,3,0,6.55755,0.533599,0.679128
-6.32247,0.788043,0.950364,1,1,0,6.95191,0.533599,0.679128
-9.29684,0.526564,0.950364,2,3,0,9.70828,0.210391,0.580773
-9.56821,0.74603,0.950364,3,7,0,12.3456,0.998554,0.671583
-5.67563,1,0.950364,2,3,0,9.2782,0.881641,0.323823
-7.93437,0.700953,0.950364,2,3,0,8.3922,0.898692,0.0800307
-6.8949,1,0.950364,2,3,0,7.924,0.771501,0.871671
-5.48282,0.752454,0.950364,2,3,0,7.75864,0.747028,0.357614
-5.38126,0.89909,0.950364,2,3,0,6.13775,0.861991,0.565095
-5.41475,0.868627,0.950364,2,3,0,6.35573,0.73611,0.60166
-5.89956,0.901646,0.950364,2,3,0,6.03555,0.805437,0.241061
-5.65229,1,0.950364,2,3,0,5.87919,0.807508,0.292809
-6.26237,0.876935,0.950364,2,3,0,6.79906,0.901791,0.780465
-7.62686,0.546796,0.950364,2,3,0,10.3974,0.438297,0.810956
-5.33904,1,0.950364,1,3,0,7.20163,0.731362,0.509158
-5.49756,0.971684,0.950364,2,3,0,5.49917,0.90014,0.504568
-6.15323,0.891218,0.950364,2,3,0,6.42343,0.911793,0.248537
-6.28102,0.905637,0.950364,2,3,0,7.54764,0.497773,0.560284
-6.28102,0.173879,0.950364,1,1,0,8.93317,0.497773,0.560284
-7.02067,0.773274,0.950364,2,3,0,7.26854,0.983724,0.410999
-7.73958,0.917967,0.950364,2,3,0,9.38823,0.991456,0.642767
-7.22094,1,0.950364,2,3,0,8.24898,0.987136,0.426889
-5.4658,1,0.950364,2,3,0,7.02993,0.893883,0.487364
-7.53765,0.624856,0.950364,2,3,0,8.34974,0.942927,0.124041
-7.1538,0.977912,0.950364,2,3,0,8.1638,0.518313,0.816274
-7.42616,0.955183,0.950364,2,3,0,7.66963,0.973682,0.197776
-6.75774,1,0.950364,2,3,0,8.00838,0.978827,0.574196
-5.83302,0.886587,0.950364,1,3,0,7.73662,0.876153,0.27716
-5.57204,1,0.950364,1,1,0,5.79662,0.847989,0.326657
-5.97,0.847269,0.950364,2,3,0,6.45587,0.948832,0.542743
-7.73109,0.704155,0.950364,2,3,0,8.30637,0.784093,0.920308
-5.50225,0.976369,0.950364,2,3,0,7.68504,0.755676,0.65418
-6.59253,0.777634,0.950364,2,3,0,6.86616,0.447198,0.468062
-6.66687,0.943663,0.950364,2,3,0,8.38141,0.820868,0.853446
-6.29191,1,0.950364,1,1,0,6.70995,0.767195,0.813842
-5.81536,0.974424,0.950364,2,3,0,6.79934,0.854979,0.73206
-5.80684,1,0.950364,2,3,0,5.9819,0.740819,0.268184
-5.67502,0.808986,0.950364,2,3,0,7.53558,0.919289,0.422267
-5.80086,0.978358,0.950364,2,3,0,5.89094,0.603315,0.600451
-6.0852,0.952637,0.950364,2,7,0,6.42011,0.881282,0.232213
-5.85461,0.989614,0.950364,2,3,0,6.31708,0.723863,0.735686
-5.44932,0.907873,0.950364,2,3,0,6.48165,0.852841,0.377521
-5.57582,0.921668,0.950364,2,3,0,6.23058,0.902334,0.590051
-6.09639,0.919773,0.950364,1,3,0,6.10001,0.937696,0.683918
-5.82993,0.82875,0.950364,2,7,0,7.48384,0.717044,0.272396
-7.88269,0.731701,0.950364,2,7,0,7.9755,0.956198,0.885362
-6.83336,1,0.950364,3,7,0,7.79994,0.883519,0.143905
-6.05128,0.989332,0.950364,2,7,0,7.00313,0.614973,0.707877
-5.8254,1,0.950364,2,3,0,6.07797,0.9011,0.30702
-6.63622,0.893658,0.950364,2,3,0,7.08482,0.633671,0.182256
-5.79923,1,0.950364,2,3,0,6.60337,0.873291,0.717338
-6.33073,0.783311,0.950364,2,3,0,7.48373,0.59004,0.25364
-5.65778,0.985893,0.950364,2,3,0,6.39799,0.884168,0.667191
-5.40084,1,0.950364,2,3,0,5.64325,0.701063,0.503558
-5.42632,0.989567,0.950364,1,1,0,5.47284,0.690871,0.49187
-6.38844,0.534752,0.950364,2,3,0,7.7017,0.817475,0.826188
-5.79357,0.946044,0.950364,2,3,0,7.41109,0.593841,0.43378
-5.79357,0.217677,0.950364,1,1,0,7.71905,0.593841,0.43378
-5.79357,0.723997,0.950364,1,3,0,6.45554,0.593841,0.43378
-5.79357,0.474762,0.950364,1,1,0,6.79247,0.593841,0.43378
-5.47725,1,0.950364,2,3,0,5.88931,0.885658,0.421124
-5.31687,0.970136,0.950364,2,3,0,5.58457,0.795394,0.572025
-5.63309,0.9448,0.950364,2,3,0,5.77738,0.830846,0.69831
-6.41966,0.918515,0.950364,2,7,0,6.53787,0.855972,0.176209
-7.23504,0.951343,0.950364,2,3,0,7.60924,0.845084,0.893043
-6.1411,0.910284,0.950364,2,3,0,8.0206,0.949293,0.646167
-5.93228,1,0.950364,2,3,0,6.38315,0.890463,0.731841
-6.02162,0.829193,0.950364,1,3,0,7.87521,0.768349,0.223117
-5.34633,0.991974,0.950364,1,3,0,5.98995,0.757157,0.424877
-6.3706,0.820928,0.950364,2,3,0,6.50712,0.65133,0.20868
-5.98267,1,0.950364,2,3,0,6.58037,0.876997,0.247367
-5.56474,1,0.950364,2,3,0,6.0283,0.722375,0.342204
-7.27748,0.476915,0.950364,1,1,0,7.3071,0.402628,0.299476
-7.1081,1,0.950364,2,3,0,8.01902,0.957549,0.18605
-8.02493,0.962702,0.950364,2,3,0,9.98948,0.309585,0.348808
-6.35326,1,0.950364,2,3,0,7.40368,0.967767,0.456991
-8.29501,0.84552,0.950364,2,3,0,8.35411,0.273755,0.55045
-6.26457,0.831684,0.950364,2,3,0,9.9441,0.961723,0.594628
-7.02804,0.806277,0.950364,2,3,0,7.80136,0.852189,0.121382
-7.5125,0.944625,0.950364,2,3,0,8.64288,0.793264,0.0897367
-7.17329,0.997987,0.950364,3,7,0,7.51595,0.825093,0.890821
-6.325,0.957906,0.950364,2,7,0,7.65675,0.929108,0.243338
-5.48204,1,0.950364,2,3,0,6.17501,0.670402,0.497278
-5.38212,1,0.950364,2,3,0,5.47432,0.709428,0.49254
-6.53473,0.770367,0.950364,2,3,0,7.07766,0.711038,0.168662
-5.86173,0.924916,0.950364,2,3,0,6.93111,0.91322,0.318783
-5.53969,0.993779,0.950364,2,3,0,6.10014,0.905387,0.537974
-7.58742,0.70343,0.950364,2,3,0,7.63918,0.654549,0.0992501
-7.00388,0.678754,0.950364,2,3,0,8.99453,0.954234,0.191325
-6.49684,1,0.950364,2,3,0,7.0685,0.594141,0.77805
-5.64254,1,0.950364,2,3,0,6.50808,0.907154,0.612219
-5.3764,0.978597,0.950364,2,3,0,5.70053,0.760946,0.40101
-5.60991,0.838387,0.950364,2,3,0,6.1735,0.893683,0.632827
-6.22942,0.767662,0.950364,2,3,0,7.94719,0.955596,0.361055
-5.36011,0.889367,0.950364,2,3,0,6.77575,0.728538,0.545623
-5.56347,0.955438,0.950364,2,3,0,5.62876,0.88565,0.628498
-5.67981,0.915995,0.950364,1,3,0,6.3292,0.673878,0.342891
-6.47378,0.780616,0.950364,2,3,0,6.57774,0.968203,0.622379
-5.79219,0.912977,0.950364,2,3,0,7.42772,0.743242,0.270525
-5.84542,0.929705,0.950364,2,3,0,6.13751,0.929784,0.623282
-5.46306,0.982936,0.950364,1,3,0,5.79542,0.892838,0.521371
-6.25078,0.684788,0.950364,2,3,0,8.5563,0.962331,0.424855
-6.54246,0.728946,0.950364,2,3,0,9.01759,0.694673,0.17191
-7.00508,0.936971,0.950364,1,1,0,7.12969,0.682,0.132355
-7.00508,0.586406,0.950364,1,1,0,7.85724,0.682,0.132355
-6.18125,1,0.950364,1,1,0,6.87861,0.781993,0.198776
-5.70984,0.914013,0.950364,2,3,0,6.61383,0.91967,0.400583
-6.64791,0.671776,0.950364,1,3,0,8.28055,0.765245,0.850833
-5.56993,1,0.950364,2,7,0,6.48415,0.835162,0.321085
-5.33367,1,0.950364,2,3,0,5.54322,0.742244,0.540286
-5.57338,0.812726,0.950364,2,3,0,6.57507,0.879204,0.643608
-6.08604,0.962471,0.950364,2,3,0,6.13989,0.943916,0.654854
-8.59291,0.620336,0.950364,2,3,0,9.01596,0.729671,0.0518812
-5.56433,1,0.950364,2,3,0,8.20099,0.90364,0.42397
-8.16736,0.536435,0.950364,2,3,0,9.36653,0.908942,0.0728809
-6.19407,1,0.950364,2,3,0,8.26549,0.78873,0.803289
-7.16545,0.874058,0.950364,2,3,0,7.56143,0.955689,0.17534
-5.40128,0.978428,0.950364,2,3,0,7.11668,0.837483,0.388347
-5.97436,0.799323,0.950364,2,3,0,6.88057,0.857229,0.76149
-5.39999,0.92804,0.950364,2,3,0,6.75361,0.752382,0.393147
-5.4876,0.964912,0.950364,1,1,0,5.51729,0.698792,0.400116
-5.89371,0.82855,0.950364,2,3,0,6.3293,0.821295,0.756646
-5.29337,1,0.950364,2,3,0,5.78814,0.77378,0.46713
-5.29337,0.54868,0.950364,2,3,0,7.86742,0.77378,0.46713
-5.36939,0.919535,0.950364,2,3,0,5.77996,0.867671,0.471377
-5.56475,0.98355,0.950364,2,3,0,5.60865,0.645244,0.520385
-5.56475,0.436064,0.950364,2,3,0,7.74975,0.645244,0.520385
-5.70352,0.787108,0.950364,1,3,0,6.31865,0.920712,0.589972
-5.37366,1,0.950364,1,3,0,5.75932,0.858873,0.434671
-5.66972,0.948169,0.950364,2,3,0,5.74966,0.816177,0.289336
-5.59234,0.915184,0.950364,1,3,0,6.50968,0.71957,0.665443
-6.99129,0.771638,0.950364,2,7,0,7.35389,0.807283,0.120541
-6.972,0.998369,0.950364,2,7,0,7.0651,0.810515,0.878037
-5.34079,1,0.950364,2,3,0,6.77357,0.733016,0.474312
-5.95932,0.894404,0.950364,2,3,0,6.14969,0.813512,0.231273
-5.8626,0.976497,0.950364,2,3,0,6.25751,0.892136,0.714452
-8.00344,0.754226,0.950364,2,3,0,8.33584,0.643594,0.919595
-8.05294,0.603117,0.950364,2,3,0,10.1122,0.988623,0.780888
-7.40654,1,0.950364,1,1,0,8.16543,0.977683,0.778256
-8.15798,0.976738,0.950364,2,3,0,8.23615,0.984584,0.830735
-7.41349,1,0.950364,2,3,0,8.30467,0.987211,0.664889
-6.81519,1,0.950364,1,1,0,7.39733,0.980479,0.558402
-6.84345,1,0.950364,2,3,0,7.05209,0.981213,0.449628
-6.17632,0.986942,0.950364,2,3,0,7.30146,0.938968,0.701767
-5.59076,0.96165,0.950364,1,3,0,6.20027,0.914694,0.50007
-6.07843,0.950276,0.950364,2,3,0,6.10979,0.52834,0.483106
-5.50698,1,0.950364,1,1,0,5.91895,0.672162,0.56114
-7.54661,0.357749,0.950364,2,3,0,10.172,0.741256,0.0903731
-5.71577,0.927249,0.950364,2,3,0,7.95736,0.788154,0.278023
-6.88582,0.38368,0.950364,2,3,0,9.49071,0.605217,0.833288
-5.43126,0.437239,0.950364,2,3,0,9.95222,0.689311,0.5135
-9.97197,0.247226,0.950364,2,3,0,12.4174,0.417788,0.0542481
-10.6713,0.735952,0.950364,3,7,0,12.8243,0.255281,0.9054
-12.8461,0.552204,0.950364,3,7,0,13.3237,0.999602,0.0894202
-10.0281,0.891736,0.950364,3,7,0,13.8078,0.996767,0.13613
-7.66179,0.964787,0.950364,2,7,0,9.40723,0.57707,0.887098
-8.04834,0.82205,0.950364,1,1,0,8.5699,0.49981,0.885756
-6.12283,1,0.950364,2,7,0,7.67531,0.954408,0.403725
-7.79032,0.640444,0.950364,2,3,0,9.10514,0.896338,0.0860342
-7.54042,0.991382,0.950364,2,3,0,9.08933,0.615846,0.110185
-7.78786,0.839818,0.950364,2,3,0,9.29181,0.974013,0.158184
-5.67513,0.991522,0.950364,2,3,0,7.83023,0.813878,0.287744
-6.84186,0.674733,0.950364,2,3,0,7.27027,0.980599,0.422619
-6.16117,0.879232,0.950364,2,7,0,7.48141,0.787082,0.201143
-5.58375,0.894589,0.950364,2,7,0,7.40445,0.781479,0.687763
-5.47145,0.990231,0.950364,2,3,0,5.6813,0.769755,0.351949
-5.41845,0.983794,0.950364,2,3,0,5.67908,0.833563,0.377147
-5.59516,0.796454,0.950364,2,3,0,6.3959,0.67336,0.621521
-5.8282,0.953315,0.950364,2,3,0,5.9461,0.592413,0.58867
-6.77598,0.902929,0.950364,2,3,0,7.02742,0.940264,0.806083
-6.81356,0.969149,0.950364,2,3,0,7.29449,0.523945,0.226151
-6.16535,0.484391,0.950364,1,3,0,8.95208,0.960484,0.507447
-5.98947,1,0.950364,2,3,0,6.26856,0.946802,0.410941
-7.2253,0.937058,0.950364,2,3,0,7.43288,0.985358,0.642662
-7.83909,0.890719,0.950364,2,7,0,8.57263,0.524773,0.118636
-8.01388,0.970811,0.950364,1,1,0,8.59727,0.518692,0.109422
-6.68948,0.917006,0.950364,2,7,0,8.4228,0.977686,0.445281
-6.36213,0.926143,0.950364,2,3,0,7.6289,0.88269,0.192864
-5.84175,1,0.950364,2,3,0,6.4524,0.788483,0.74807
-6.70911,0.861239,0.950364,2,3,0,7.22936,0.915754,0.173632
-5.7653,1,0.950364,2,3,0,6.63259,0.760317,0.728426
-5.49091,0.934031,0.950364,2,3,0,6.45861,0.881701,0.400891
-5.54091,0.971451,0.950364,2,3,0,5.73305,0.704366,0.366526
-5.56711,0.947209,0.950364,2,7,0,5.9804,0.684865,0.623372
-5.2794,1,0.950364,1,3,0,5.50897,0.785083,0.513431
-5.95901,0.757618,0.950364,2,3,0,6.52119,0.949059,0.494963
-8.52545,0.80244,0.950364,1,3,0,9.84897,0.996775,0.480718
-7.97696,0.985931,0.950364,2,3,0,8.69607,0.993442,0.365199
-5.5415,0.678852,0.950364,3,7,0,8.87021,0.906118,0.46677
-6.4022,0.834124,0.950364,1,3,0,6.7316,0.939422,0.750085
-5.82277,0.929809,0.950364,2,3,0,7.12033,0.584338,0.553691
-5.82277,0.307494,0.950364,1,1,0,7.37394,0.584338,0.553691
-6.63128,0.897087,0.950364,2,3,0,6.70047,0.952514,0.242431
-6.30489,1,0.950364,2,3,0,6.61492,0.622848,0.765656
-5.98032,1,0.950364,2,3,0,6.55021,0.950064,0.473054
-8.60426,0.694753,0.950364,2,3,0,10.6683,0.251702,0.554245
-5.29881,0.357386,0.950364,3,7,0,10.9239,0.767406,0.533142
-6.82579,0.746347,0.950364,2,3,0,6.89359,0.425262,0.401499
-6.51318,1,0.950364,1,1,0,7.27387,0.457855,0.478908
-5.48961,1,0.950364,1,1,0,6.11697,0.67094,0.533878
-7.13339,0.460723,0.950364,1,1,0,7.19837,0.379714,0.535084
-6.63888,0.534414,0.950364,3,7,0,9.48409,0.939339,0.210951
-6.77932,0.982699,0.950364,1,1,0,6.97895,0.945669,0.202958
-5.69775,0.961195,0.950364,1,3,0,7.82207,0.888929,0.673508
-5.55875,0.995959,0.950364,2,3,0,5.72782,0.763941,0.323728
-5.44145,1,0.950364,1,1,0,5.54903,0.798917,0.358551
-5.45143,0.950425,0.950364,1,3,0,5.88672,0.759915,0.636066
-5.99463,0.794859,0.950364,1,3,0,6.89337,0.759505,0.228833
-6.90778,0.921631,0.950364,2,7,0,7.13334,0.811181,0.87337
-5.51563,1,0.950364,2,3,0,6.85087,0.720901,0.362265
-5.4285,0.615435,0.950364,2,3,0,7.22392,0.781164,0.366203
-6.41598,0.684005,0.950364,2,3,0,7.34048,0.959589,0.677599
-5.73183,0.847567,0.950364,2,3,0,7.61517,0.654863,0.344985
-5.73183,0.539016,0.950364,1,3,0,7.10779,0.654863,0.344985
-7.64631,0.622568,0.950364,2,3,0,7.97389,0.964296,0.14561
-7.05405,0.867485,0.950364,2,3,0,8.88887,0.985247,0.526664
-5.35441,0.939595,0.950364,2,3,0,7.58876,0.82279,0.406501
-5.76737,0.931415,0.950364,2,3,0,5.96025,0.758486,0.271565
-5.59922,0.905372,0.950364,1,3,0,6.6867,0.873944,0.660203
-7.5491,0.741783,0.950364,2,3,0,7.8287,0.606121,0.112089
-6.31971,0.653724,0.950364,3,7,0,8.81681,0.633883,0.774723
-8.38581,0.477262,0.950364,3,7,0,10.4665,0.845258,0.943018
-7.29544,1,0.950364,1,1,0,8.32314,0.826367,0.898059
-5.36311,0.958638,0.950364,2,7,0,8.189,0.86189,0.454945
-5.82625,0.904477,0.950364,2,3,0,6.05891,0.632355,0.661307
-6.18453,0.829525,0.950364,2,7,0,7.00148,0.568108,0.310371
-5.79493,1,0.950364,2,3,0,6.23491,0.933044,0.428425
-5.3456,0.997517,0.950364,2,3,0,5.83725,0.860721,0.514992
-6.5184,0.708523,0.950364,1,3,0,7.2457,0.766936,0.161323
-6.89219,0.849343,0.950364,3,7,0,9.54128,0.639501,0.846711
-6.89219,0.418374,0.950364,1,1,0,8.23354,0.639501,0.846711
-7.78987,0.952347,0.950364,1,1,0,7.92948,0.678474,0.914798
-7.97057,0.709401,0.950364,2,3,0,9.39685,0.954447,0.89294
-5.81321,0.976738,0.950364,2,7,0,7.65307,0.754406,0.26294
-6.29529,0.836029,0.950364,2,3,0,6.93293,0.491305,0.522449
-5.27953,1,0.950364,1,3,0,5.92218,0.794138,0.476573
-6.17269,0.742794,0.950364,2,3,0,6.64106,0.957642,0.589667
-6.58873,0.913917,0.950364,2,3,0,7.28168,0.953523,0.253488
-7.81892,0.908933,0.950364,2,3,0,8.29902,0.342863,0.698961
-6.32015,1,0.950364,1,1,0,7.49221,0.530047,0.672445
-5.54914,0.950601,0.950364,2,3,0,6.80084,0.903065,0.434152
-6.37233,0.862065,0.950364,1,3,0,6.5199,0.92007,0.221956
-6.04892,1,0.950364,2,3,0,6.40766,0.656261,0.739981
-6.04892,0.833182,0.950364,1,1,0,6.79841,0.656261,0.739981
-6.04892,0.512277,0.950364,2,3,0,7.61026,0.656261,0.739981
-5.44165,1,0.950364,2,3,0,5.97018,0.705354,0.579226
-5.73721,0.847964,0.950364,2,3,0,6.21218,0.931163,0.47961
-6.45879,0.891701,0.950364,1,3,0,6.53037,0.968068,0.616805
-5.60225,0.917132,0.950364,2,3,0,6.53458,0.736156,0.678299
-5.69795,0.875731,0.950364,1,3,0,6.62207,0.863776,0.300676
-6.19858,0.899807,0.950364,2,3,0,6.80712,0.938411,0.290908
-5.72238,0.923095,0.950364,1,3,0,7.25142,0.851735,0.712666
-6.09485,0.801764,0.950364,2,3,0,7.35403,0.945862,0.351992
-5.41474,1,0.950364,2,3,0,6.13054,0.879124,0.541521
-6.75069,0.832541,0.950364,2,3,0,6.84996,0.978902,0.56515
-6.85502,0.924451,0.950364,2,3,0,7.5515,0.41248,0.53222
-8.21085,0.58292,0.950364,2,3,0,8.88696,0.278617,0.500863
-7.14683,1,0.950364,3,7,0,10.4606,0.986684,0.515033
-7.78864,0.8335,0.950364,2,3,0,8.42092,0.325114,0.375262
-7.9867,1,0.950364,2,3,0,8.78448,0.988255,0.775322
-5.39204,1,0.950364,2,3,0,7.49333,0.842369,0.397538
-5.56302,0.831973,0.950364,2,3,0,6.33334,0.66086,0.419717
-5.56302,0.227449,0.950364,1,3,0,10.2113,0.66086,0.419717
-6.53386,0.707297,0.950364,2,3,0,6.67824,0.968039,0.350197
-6.3358,1,0.950364,2,3,0,6.93459,0.532843,0.318077
-9.12143,0.548755,0.950364,3,7,0,10.8733,0.504673,0.937809
-7.66822,1,0.950364,1,1,0,8.82818,0.742355,0.915582
-6.78482,0.901119,0.950364,2,3,0,8.40424,0.94931,0.209717
-6.35933,0.975007,0.950364,3,7,0,8.27313,0.507458,0.640786
-8.43206,0.656528,0.950364,2,3,0,8.87918,0.980477,0.874347
-6.1063,0.96246,0.950364,2,3,0,9.73091,0.541221,0.609782
-6.32418,0.938469,0.950364,2,3,0,6.49675,0.963583,0.394838
-5.40323,0.946886,0.950364,1,3,0,6.54833,0.857352,0.591177
-8.52222,0.64975,0.950364,3,7,0,8.58745,0.731519,0.946233
-8.2626,0.988648,0.950364,2,3,0,9.93311,0.859301,0.938188
-9.91791,0.855714,0.950364,3,7,0,10.0436,0.949182,0.964149
-8.50553,1,0.950364,1,1,0,9.95511,0.94898,0.924346
-7.1127,1,0.950364,1,1,0,8.39471,0.932494,0.851656
-8.26359,0.895233,0.950364,1,1,0,8.35538,0.931177,0.923586
-5.91455,1,0.950364,2,3,0,7.95641,0.560879,0.472686
-6.6306,0.785976,0.950364,2,3,0,7.99606,0.944427,0.22206
-5.32322,0.929326,0.950364,1,3,0,7.07916,0.807686,0.576745
-5.3648,0.804669,0.950364,2,3,0,6.60032,0.858287,0.557893
-7.45737,0.609599,0.950364,1,3,0,8.6488,0.988699,0.63717
-7.08886,1,0.950364,1,1,0,7.50834,0.98379,0.624867
-6.34457,0.844001,0.950364,2,3,0,7.54961,0.749667,0.182256
-5.55799,0.998637,0.950364,2,7,0,6.26193,0.876025,0.642037
-6.75402,0.849051,0.950364,2,3,0,7.55557,0.597494,0.815
-6.96654,0.760674,0.950364,2,3,0,7.72934,0.980415,0.3526
-6.55866,0.998661,0.950364,2,3,0,7.13516,0.961087,0.291789
-5.60199,0.880243,0.950364,2,3,0,7.2246,0.82122,0.692246
-5.96345,0.93654,0.950364,1,1,0,5.97279,0.810167,0.769623
-6.17319,0.967322,0.950364,2,3,0,6.47795,0.810609,0.19944
-6.08842,1,0.950364,2,3,0,6.16838,0.779421,0.788181
-6.82425,0.940422,0.950364,2,3,0,7.09759,0.884888,0.145186
-6.59794,1,0.950364,1,1,0,6.96799,0.832687,0.153851
-5.42477,1,0.950364,2,3,0,6.4524,0.854569,0.607963
-5.44788,0.995274,0.950364,1,1,0,5.47865,0.850297,0.624265
-6.03791,0.907461,0.950364,2,3,0,6.349,0.651812,0.26519
-5.82105,0.915584,0.950364,2,7,0,6.85703,0.611233,0.627547
-5.82105,0.270483,0.950364,1,1,0,7.47473,0.611233,0.627547
-6.36051,0.846732,0.950364,2,3,0,6.60442,0.485877,0.566255
-6.98336,0.892029,0.950364,2,3,0,7.89816,0.971209,0.255564
-7.11104,0.936314,0.950364,2,3,0,7.20701,0.44158,0.732279
-6.05342,1,0.950364,1,1,0,6.80007,0.695758,0.761634
-8.79986,0.297998,0.950364,2,3,0,9.68453,0.997527,0.456998
-7.84698,0.99648,0.950364,2,3,0,9.20209,0.992915,0.608312
-7.74267,0.902015,0.950364,2,7,0,8.5937,0.349236,0.304333
-7.08377,1,0.950364,2,3,0,7.53407,0.983475,0.630742
-8.80842,0.793759,0.950364,2,7,0,9.26605,0.28925,0.776896
-6.01073,1,0.950364,1,1,0,7.65593,0.699839,0.755833
-6.52281,0.556083,0.950364,1,3,0,8.89581,0.959315,0.291467
-7.10945,0.947806,0.950364,1,1,0,7.16165,0.975831,0.261498
-7.60464,0.984682,0.950364,2,3,0,8.29532,0.991715,0.526043
-7.55586,0.851751,0.950364,2,3,0,8.94119,0.971555,0.173898
-7.3076,0.950187,0.950364,2,3,0,9.02383,0.808014,0.10064
-5.6498,0.953826,0.950364,2,3,0,7.98681,0.82729,0.70362
-10.3301,0.323366,0.950364,2,3,0,13.3963,0.965292,0.965931
-9.33205,1,0.950364,1,1,0,10.4886,0.922639,0.958539
-8.90223,0.993924,0.950364,2,3,0,9.95507,0.965712,0.927139
-9.51036,0.967204,0.950364,1,1,0,9.8053,0.980498,0.931151
-7.96074,0.966812,0.950364,2,7,0,10.6411,0.974011,0.142412
-7.22571,0.943317,0.950364,2,7,0,8.76294,0.96361,0.812592
-6.11048,0.899932,0.950364,1,3,0,8.40808,0.940745,0.323042
-5.57268,0.917923,0.950364,1,3,0,6.98681,0.751833,0.676285
-5.65655,0.923678,0.950364,2,7,0,6.17291,0.643457,0.395654
-5.65655,0.359498,0.950364,1,1,0,6.90777,0.643457,0.395654
-5.82234,0.941003,0.950364,1,1,0,5.94592,0.615109,0.36511
-5.74348,1,0.950364,2,3,0,5.96256,0.929881,0.447074
-5.4039,0.968628,0.950364,2,3,0,5.86287,0.813042,0.376189
-5.4039,0.69356,0.950364,1,3,0,6.92071,0.813042,0.376189
-5.68531,0.930263,0.950364,2,3,0,5.87187,0.612174,0.517925
-6.74977,0.605314,0.950364,1,1,0,6.94461,0.431482,0.421174
-5.59632,1,0.950364,2,3,0,6.36661,0.636473,0.523897
-6.33809,0.869697,0.950364,2,3,0,6.69095,0.864388,0.188237
-6.16162,0.900928,0.950364,3,7,0,8.24161,0.751113,0.205311
-5.28954,0.8559,0.950364,2,3,0,6.58944,0.777193,0.469961
-5.28954,0.409445,0.950364,2,7,0,8.93432,0.777193,0.469961
-5.28954,0.595007,0.950364,1,3,0,7.06906,0.777193,0.469961
-6.42814,0.654532,0.950364,1,3,0,7.24379,0.970797,0.520972
-6.36226,0.921913,0.950364,2,3,0,7.35701,0.873727,0.188752
-5.42586,1,0.950364,2,3,0,6.36756,0.873402,0.425345
-6.03928,0.916397,0.950364,2,3,0,6.20217,0.851661,0.774311
-6.26459,0.982821,0.950364,2,3,0,6.62449,0.879535,0.204116
-5.57983,0.978079,0.950364,2,3,0,6.5874,0.906869,0.427526
-5.57902,0.970025,0.950364,2,3,0,6.00185,0.865538,0.337816
-5.77774,0.990565,0.950364,2,3,0,6.06484,0.626951,0.635074
-6.02565,0.804811,0.950364,2,3,0,7.75164,0.90961,0.728922
-7.47951,0.856887,0.950364,2,3,0,7.92506,0.990619,0.504535
-6.95144,1,0.950364,2,3,0,7.4826,0.983564,0.476868
-6.46816,1,0.950364,1,1,0,6.94424,0.97218,0.509434
-5.64465,0.833358,0.950364,2,3,0,7.26429,0.810057,0.294912
-6.22389,0.861283,0.950364,2,3,0,6.54452,0.962581,0.540509
-5.69141,0.78584,0.950364,3,7,0,7.84869,0.803716,0.283186
