# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = coinbias_model
# start_datetime = 2023-01-12 09:01:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\coinbias\coinbias.data.R
# init = 2 (Default)
# random
#   seed = 2891974704 (Default)
# output
#   file = examples\coinbias\coinbiasMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bias
-8.72188,1,1.17623,1,1,0,9.14205,0.273154
-8.21245,0.967746,1.17623,2,3,0,8.78614,0.3672
-8.99775,0.443744,1.17623,2,3,0,10.416,0.603196
-9.1377,0.94443,1.17623,1,1,0,9.48409,0.617513
-8.22754,1,1.17623,1,1,0,8.75958,0.473133
-10.3058,0.418993,1.17623,1,1,0,10.3059,0.705753
-9.57726,1,1.17623,2,3,0,10.267,0.201982
-8.1936,0.979355,1.17623,1,3,0,9.07819,0.375269
-8.22365,0.996022,1.17623,2,3,0,8.2376,0.471683
-8.37342,0.947219,1.17623,2,3,0,8.4765,0.32451
-8.60914,0.917444,1.17623,1,1,0,8.67216,0.287019
-8.50038,0.915738,1.17623,2,3,0,9.21533,0.302463
-8.43058,0.932618,1.17623,2,3,0,8.96956,0.313892
-8.22121,1,1.17623,1,1,0,8.36429,0.363888
-8.46686,0.889053,1.17623,2,3,0,8.68223,0.307772
-9.34746,0.559869,1.17623,2,3,0,10.5785,0.217298
-9.04682,1,1.17623,1,1,0,9.52176,0.240848
-8.51248,1,1.17623,1,1,0,8.94326,0.300619
-8.19352,1,1.17623,1,1,0,8.39215,0.375304
-8.49132,0.890608,1.17623,1,1,0,8.49537,0.303869
-8.24636,0.991786,1.17623,2,3,0,8.5402,0.47968
-8.27563,0.996282,1.17623,2,3,0,8.27888,0.346939
-8.73206,0.84435,1.17623,1,1,0,8.75043,0.271987
-8.1962,1,1.17623,1,1,0,8.52765,0.374062
-8.52244,0.927351,1.17623,2,3,0,8.52638,0.299127
-8.33778,1,1.17623,2,3,0,8.50922,0.331912
-8.6184,0.90187,1.17623,1,1,0,8.66593,0.285808
-8.16247,0.999219,1.17623,1,3,0,8.43987,0.394605
-8.15481,0.999498,1.17623,2,3,0,8.16604,0.430188
-8.35867,0.593077,1.17623,2,3,0,9.50486,0.509665
-9.15617,0.713924,1.17623,1,1,0,9.20999,0.619313
-8.16055,1,1.17623,1,3,0,8.73312,0.43711
-8.47766,0.49704,1.17623,2,3,0,10.0181,0.533269
-8.1902,1,1.17623,2,3,0,8.36247,0.457163
-8.52431,0.816723,1.17623,2,3,0,8.83091,0.541282
-8.20389,1,1.17623,1,1,0,8.39891,0.463644
-9.36496,0.588151,1.17623,2,3,0,10.1446,0.21606
-9.00394,1,1.17623,1,1,0,9.49822,0.244624
-10.3922,0.745472,1.17623,2,3,0,11.2674,0.710851
-8.23153,1,1.17623,1,1,0,9.48947,0.474581
-9.63778,0.55204,1.17623,1,1,0,9.6421,0.660655
-8.38878,1,1.17623,1,1,0,9.16587,0.516176
-8.38878,0.120379,1.17623,2,3,0,13.3612,0.516176
-9.00835,0.871785,1.17623,2,3,0,9.07974,0.604325
-8.48531,1,1.17623,1,1,0,8.90112,0.534622
-8.17848,0.769403,1.17623,2,3,0,9.12637,0.383193
-8.25906,0.968265,1.17623,1,1,0,8.26575,0.351595
-8.15362,0.892902,1.17623,2,3,0,8.54869,0.405138
-8.151,0.999031,1.17623,2,3,0,8.15654,0.42194
-8.34062,0.824315,1.17623,2,3,0,8.6977,0.331294
-8.20189,0.990674,1.17623,2,3,0,8.38863,0.462754
-8.38995,0.507865,1.17623,2,3,0,10.0749,0.51642
-8.38995,0.582255,1.17623,1,1,0,9.19539,0.51642
-8.34909,1,1.17623,2,3,0,8.37224,0.329484
-8.16381,1,1.17623,2,3,0,8.27537,0.393428
-8.15381,1,1.17623,1,1,0,8.16061,0.404801
-8.18051,0.989091,1.17623,1,1,0,8.181,0.382015
-8.76891,0.845052,1.17623,2,3,0,8.84787,0.576576
-8.30653,1,1.17623,2,3,0,8.61738,0.497142
-8.30653,0.596493,1.17623,1,1,0,9.04302,0.497142
-8.30653,0.49644,1.17623,1,1,0,9.30111,0.497142
-8.21765,1,1.17623,1,1,0,8.29226,0.469369
-8.21765,0.511986,1.17623,1,1,0,9.13556,0.469369
-8.16544,0.734681,1.17623,2,3,0,8.96477,0.441541
-8.48461,0.793727,1.17623,2,3,0,8.87445,0.304923
-8.19708,1,1.17623,2,3,0,8.37798,0.373661
-8.49183,0.712218,1.17623,2,3,0,9.14727,0.535761
-8.44082,1,1.17623,2,3,0,8.46787,0.31212
-8.37857,0.945126,1.17623,2,3,0,8.81653,0.323494
-9.3112,0.724073,1.17623,1,1,0,9.33021,0.219903
-9.54483,0.935127,1.17623,1,1,0,9.89746,0.204028
-8.91752,1,1.17623,1,1,0,9.53401,0.252629
-8.53336,0.679142,1.17623,2,3,0,10.6059,0.297517
-8.55292,0.993019,1.17623,1,1,0,8.69651,0.294698
-8.83135,0.773739,1.17623,2,3,0,9.73631,0.26121
-8.15042,0.987994,1.17623,1,3,0,8.58054,0.41465
-8.56777,0.870009,1.17623,2,3,0,8.64998,0.292612
-8.21288,0.776298,1.17623,2,3,0,9.39452,0.367032
-8.21288,0.489269,1.17623,1,3,0,9.82142,0.367032
-9.40951,0.723695,1.17623,1,3,0,9.51961,0.642265
-8.7727,1,1.17623,1,1,0,9.36781,0.577057
-8.73672,1,1.17623,1,1,0,9.0048,0.572422
-8.45098,1,1.17623,2,3,0,8.72666,0.528419
-9.98886,0.531197,1.17623,1,1,0,10.047,0.685729
-9.57439,1,1.17623,1,1,0,10.3745,0.655734
-8.75143,1,1.17623,1,1,0,9.43762,0.574334
-8.6628,1,1.17623,1,1,0,8.92632,0.562392
-10.414,0.693393,1.17623,2,3,0,10.5273,0.712116
-9.34474,1,1.17623,2,3,0,10.4024,0.63668
-8.98036,1,1.17623,2,3,0,9.28894,0.246754
-8.15307,0.986578,1.17623,1,3,0,8.67377,0.406137
-8.16659,0.994443,1.17623,1,1,0,8.16714,0.391163
-8.4913,0.913276,1.17623,1,3,0,8.5185,0.53567
-8.77378,0.963196,1.17623,2,3,0,8.85299,0.26733
-8.77378,0.127371,1.17623,1,3,0,13.4513,0.26733
-8.23876,0.963676,1.17623,2,3,0,8.8923,0.357844
-8.49921,0.905275,1.17623,1,1,0,8.51676,0.302643
-8.62801,0.955123,1.17623,1,1,0,8.74542,0.284566
-8.34681,1,1.17623,2,3,0,8.62745,0.50697
-10.335,0.440482,1.17623,1,1,0,10.353,0.707491
-10.335,0.582631,1.17623,1,1,0,12.0866,0.707491
-8.15062,1,1.17623,1,3,0,9.4446,0.420187
-8.18761,0.989128,1.17623,1,3,0,8.18923,0.378202
-8.34824,0.965025,1.17623,2,3,0,8.35475,0.329665
-9.96497,0.57795,1.17623,1,1,0,9.96501,0.179905
-8.26518,0.96353,1.17623,2,3,0,9.9374,0.485617
-8.1567,1,1.17623,1,1,0,8.21956,0.432796
-8.65917,0.793349,1.17623,2,3,0,8.91404,0.56188
-8.47414,1,1.17623,1,1,0,8.70707,0.53264
-8.31572,1,1.17623,2,3,0,8.53,0.336884
-8.15032,0.998362,1.17623,1,3,0,8.25186,0.417052
-13.5857,0.126975,1.17623,1,3,0,14.4943,0.0735164
-9.17672,1,1.17623,2,3,0,12.1844,0.621294
-8.19091,0.983254,1.17623,2,3,0,8.99152,0.376559
-8.27379,0.94699,1.17623,2,3,0,8.39173,0.488166
-8.27379,0.558146,1.17623,1,1,0,9.08968,0.488166
-9.28202,0.652392,1.17623,1,1,0,9.30231,0.631096
-8.15087,0.855003,1.17623,2,3,0,9.72692,0.411938
-8.15087,0.476435,1.17623,1,3,0,9.87453,0.411938
-8.43132,0.922111,1.17623,1,3,0,8.43598,0.313762
-8.151,0.997759,1.17623,1,3,0,8.32199,0.411429
-8.3573,0.942072,1.17623,1,3,0,8.35992,0.327771
-8.90411,0.695547,1.17623,2,3,0,9.61016,0.592853
-8.17219,1,1.17623,1,1,0,8.59157,0.44661
-9.35951,0.228111,1.17623,2,3,0,12.1878,0.637969
-8.15956,0.665021,1.17623,2,3,0,10.5736,0.39741
-8.38223,0.750973,1.17623,2,3,0,8.96832,0.322781
-8.23811,1,1.17623,2,3,0,8.40313,0.476897
-8.18957,1,1.17623,1,1,0,8.2313,0.45684
-8.15588,0.96988,1.17623,2,3,0,8.26356,0.401708
-8.73162,0.8472,1.17623,1,3,0,8.75247,0.571752
-8.25239,1,1.17623,2,3,0,8.55193,0.481639
-8.25239,0.743906,1.17623,1,1,0,8.6706,0.481639
-8.15986,1,1.17623,1,1,0,8.21448,0.436402
-8.15986,0.86032,1.17623,1,3,0,8.44124,0.436402
-8.52501,0.855624,1.17623,1,1,0,8.52505,0.541398
-8.48198,1,1.17623,1,1,0,8.64559,0.534035
-8.19004,0.95283,1.17623,2,3,0,8.62426,0.457082
-8.24203,0.986071,1.17623,2,3,0,8.27418,0.356791
-9.28649,0.789,1.17623,2,3,0,9.2865,0.221712
-8.78301,1,1.17623,1,1,0,9.2859,0.266326
-8.87105,0.971195,1.17623,1,1,0,9.08987,0.257176
-8.92517,0.982513,1.17623,1,1,0,9.17817,0.251898
-9.26561,0.899342,1.17623,1,1,0,9.48939,0.223262
-10.0818,0.799052,1.17623,1,1,0,10.3206,0.173992
-11.6184,0.928945,1.17623,2,3,0,12.011,0.770992
-8.59833,1,1.17623,2,3,0,10.484,0.552995
-8.30639,0.946478,1.17623,2,3,0,8.8511,0.339094
-8.15674,1,1.17623,1,1,0,8.24592,0.400599
-8.25475,0.8426,1.17623,2,3,0,8.60052,0.482393
-8.15043,1,1.17623,1,3,0,8.21156,0.41878
-8.86057,0.790874,1.17623,2,3,0,9.00516,0.258226
-8.43802,1,1.17623,1,1,0,8.77884,0.312602
-8.33473,1,1.17623,1,1,0,8.46104,0.332579
-8.29302,0.964718,1.17623,2,3,0,8.56406,0.342392
-8.20046,0.997535,1.17623,2,3,0,8.31717,0.462104
-8.34521,0.939846,1.17623,1,1,0,8.36013,0.5066
-8.42443,0.966585,1.17623,1,1,0,8.50273,0.523368
-8.25745,1,1.17623,1,1,0,8.3898,0.48324
-8.98804,0.732488,1.17623,1,1,0,9.00922,0.602154
-8.15141,1,1.17623,1,3,0,8.63795,0.423329
-8.37817,0.934704,1.17623,1,3,0,8.37899,0.513932
-8.60488,0.907644,1.17623,1,1,0,8.6892,0.553981
-8.39825,1,1.17623,1,1,0,8.61031,0.518137
-8.32296,0.857736,1.17623,2,3,0,8.89194,0.501288
-8.4493,0.947239,1.17623,1,1,0,8.51556,0.528106
-8.56586,0.951452,1.17623,1,1,0,8.68616,0.547992
-8.22953,1,1.17623,1,1,0,8.44237,0.473858
-8.35579,0.947262,1.17623,1,1,0,8.38301,0.509017
-8.16149,0.388396,1.17623,2,3,0,12.1214,0.438033
-8.39011,0.907038,1.17623,1,1,0,8.39078,0.516454
-8.61814,0.961521,1.17623,2,3,0,8.69693,0.285842
-8.54497,1,1.17623,2,3,0,8.60097,0.544664
-8.18006,0.553463,1.17623,2,3,0,10.1914,0.451609
-8.89884,0.735516,1.17623,1,1,0,8.89996,0.59225
-8.15048,1,1.17623,1,3,0,8.59253,0.414082
-8.16181,0.974772,1.17623,2,3,0,8.21348,0.438342
-8.28224,0.907378,1.17623,2,3,0,8.45446,0.345172
-8.47001,0.931387,1.17623,1,1,0,8.50608,0.30726
-8.15436,0.999002,1.17623,1,3,0,8.34527,0.403916
-8.15436,0.785634,1.17623,1,3,0,8.65469,0.403916
-8.18857,0.991671,1.17623,2,3,0,8.18906,0.37772
-8.75503,0.804555,1.17623,1,1,0,8.75508,0.269398
-8.45049,1,1.17623,2,3,0,8.72566,0.528328
-8.27302,1,1.17623,1,1,0,8.41734,0.487943
-8.27302,0.706249,1.17623,1,1,0,8.76762,0.487943
-8.16008,0.989858,1.17623,2,3,0,8.29022,0.436634
-8.60877,0.874593,1.17623,2,3,0,8.6529,0.287068
-8.20072,1,1.17623,1,1,0,8.45489,0.372039
-8.82677,0.788372,1.17623,1,1,0,8.82707,0.261684
-8.34836,1,1.17623,1,1,0,8.69099,0.32964
-8.49556,0.982612,1.17623,2,3,0,8.57223,0.53641
-8.47881,1,1.17623,2,3,0,8.62783,0.533474
-11.3114,0.568516,1.17623,2,3,0,11.3353,0.757744
-10.5558,1,1.17623,1,1,0,11.8937,0.720139
-8.27366,1,1.17623,2,3,0,9.83593,0.347472
-8.27366,0.573947,1.17623,1,3,0,9.68424,0.347472
-8.81278,0.819688,1.17623,1,1,0,8.82707,0.263147
-9.00827,0.975616,1.17623,2,3,0,9.01755,0.604317
-8.15675,1,1.17623,1,3,0,8.67616,0.400588
-8.18,0.990518,1.17623,1,1,0,8.18149,0.382306
-8.18501,0.999261,1.17623,2,3,0,8.18507,0.454422
-8.24788,0.973489,1.17623,1,1,0,8.25937,0.480181
-8.20962,1,1.17623,2,3,0,8.24885,0.36832
-8.15923,1,1.17623,1,1,0,8.19061,0.397757
-9.03347,0.724786,1.17623,2,3,0,9.32089,0.24201
-8.68026,1,1.17623,2,3,0,8.97118,0.564827
-8.68026,0.408522,1.17623,1,1,0,10.1594,0.564827
-8.22752,0.838267,1.17623,2,3,0,9.16533,0.473125
-8.18001,1,1.17623,1,1,0,8.21729,0.45158
-8.57767,0.777895,1.17623,2,3,0,8.98593,0.291244
-8.18093,1,1.17623,1,1,0,8.42363,0.381779
-8.66092,0.830212,1.17623,1,1,0,8.66097,0.280424
-9.84044,0.837894,1.17623,2,3,0,9.89965,0.186558
-8.18155,0.966466,1.17623,1,3,0,9.25763,0.381433
-8.23027,0.971925,1.17623,2,3,0,8.30026,0.36068
-8.15108,0.998759,1.17623,1,3,0,8.20123,0.422216
-8.15569,0.971116,1.17623,2,3,0,8.21784,0.431466
-8.21647,0.974549,1.17623,1,1,0,8.21716,0.468902
-8.34074,0.957871,1.17623,2,3,0,8.42566,0.331268
-8.30084,1,1.17623,1,1,0,8.38101,0.340446
-8.33479,0.947771,1.17623,2,3,0,8.59207,0.332566
-8.33479,0.464604,1.17623,2,3,0,10.1107,0.332566
-8.56083,0.969309,1.17623,2,3,0,8.61173,0.293581
-9.32842,0.894525,1.17623,2,3,0,9.39926,0.218659
-8.1696,0.982142,1.17623,1,3,0,8.90381,0.388922
-8.21524,0.981716,1.17623,1,1,0,8.22037,0.366119
-8.21524,0.826451,1.17623,1,1,0,8.53062,0.366119
-8.19512,0.838174,1.17623,2,3,0,8.67847,0.374558
-8.90385,0.822413,1.17623,1,3,0,8.90388,0.253948
-8.5266,1,1.17623,1,1,0,8.8723,0.29851
-9.00774,0.944266,1.17623,2,3,0,9.09566,0.244285
-8.32546,1,1.17623,1,1,0,8.78302,0.334647
-8.59199,0.888488,1.17623,2,3,0,8.8798,0.552033
-8.17724,0.953275,1.17623,2,3,0,8.72512,0.449903
-9.16079,0.657397,1.17623,1,1,0,9.16085,0.619761
-9.45648,0.888677,1.17623,1,1,0,9.85404,0.646207
-8.42145,1,1.17623,1,1,0,9.0912,0.522787
-9.62177,0.606839,1.17623,1,1,0,9.68286,0.659424
-8.48692,1,1.17623,1,1,0,9.23746,0.534903
-8.85795,0.85473,1.17623,1,1,0,8.97952,0.58749
-8.38919,0.932734,1.17623,2,3,0,9.2139,0.321442
-9.75318,0.631233,1.17623,1,1,0,9.75882,0.191453
-8.15988,0.952632,1.17623,2,3,0,9.41017,0.436426
-8.44448,0.800681,1.17623,2,3,0,8.82752,0.311497
-8.1724,0.953181,1.17623,2,3,0,8.62032,0.446748
-8.22202,0.97907,1.17623,1,1,0,8.22893,0.471063
-8.29344,0.96984,1.17623,1,1,0,8.31987,0.493678
-8.27024,1,1.17623,1,1,0,8.33309,0.487127
-8.37124,0.957561,1.17623,1,1,0,8.41654,0.512437
-8.19421,0.891805,1.17623,2,3,0,8.66908,0.374983
-9.09696,0.782155,1.17623,1,3,0,9.17381,0.613472
-8.20871,1,1.17623,1,1,0,8.72346,0.465724
-8.41534,0.953187,1.17623,2,3,0,8.43167,0.521583
-8.56549,0.980956,1.17623,2,3,0,8.59914,0.292929
-8.15404,0.986908,1.17623,2,3,0,8.4426,0.428971
-8.23839,0.731109,1.17623,2,3,0,8.9275,0.476992
-8.39195,0.968086,1.17623,2,3,0,8.42173,0.516838
-8.39195,0.3255,1.17623,1,1,0,10.0632,0.516838
-8.15901,1,1.17623,1,1,0,8.29286,0.435501
-8.18808,0.993365,1.17623,2,3,0,8.19045,0.456064
-8.21505,0.98855,1.17623,1,1,0,8.22939,0.468335
-8.69929,0.812749,1.17623,1,1,0,8.71182,0.567433
-8.53442,1,1.17623,2,3,0,8.66981,0.297361
-9.52588,0.722336,1.17623,1,1,0,9.57305,0.20524
-9.31197,1,1.17623,1,1,0,9.82099,0.219847
-8.9861,1,1.17623,2,3,0,9.25,0.601944
-8.15193,0.933918,1.17623,2,3,0,9.12298,0.424767
-8.17731,0.971519,1.17623,2,3,0,8.23195,0.383886
-8.66412,0.8748,1.17623,1,3,0,8.7077,0.562577
-8.16004,0.959544,1.17623,2,3,0,8.72664,0.436597
-8.16004,0.74216,1.17623,1,3,0,8.85703,0.436597
-12.3524,0.249249,1.17623,1,3,0,13.0176,0.0976197
-8.30692,0.867601,1.17623,1,3,0,11.2088,0.338968
-8.15267,1,1.17623,1,3,0,8.24472,0.40693
-9.02567,0.77369,1.17623,1,3,0,9.04714,0.606154
-9.02567,0.49756,1.17623,1,1,0,10.3814,0.606154
-8.15217,0.956332,1.17623,2,3,0,9.0117,0.408016
-8.23867,0.975217,1.17623,1,3,0,8.24331,0.477091
-8.29376,0.976645,1.17623,1,1,0,8.32803,0.493764
-8.29448,0.913342,1.17623,2,3,0,8.6157,0.493959
-8.29448,0.281276,1.17623,1,3,0,11.6847,0.493959
-8.15081,0.735368,1.17623,2,3,0,9.03016,0.421121
-8.15081,0.499759,1.17623,1,3,0,9.4465,0.421121
-8.22383,0.973458,1.17623,2,3,0,8.24387,0.471749
-10.8359,0.441171,1.17623,2,3,0,11.7232,0.141844
-8.19179,0.957422,1.17623,2,3,0,10.4361,0.45797
-8.17124,1,1.17623,1,1,0,8.19066,0.445947
-8.23673,0.972461,1.17623,1,1,0,8.24269,0.476417
-10.1508,0.448414,1.17623,1,1,0,10.152,0.696232
-8.40314,0.995293,1.17623,2,3,0,9.93797,0.31882
-8.22042,1,1.17623,2,3,0,8.34801,0.364177
-8.53178,0.934722,1.17623,2,3,0,8.54193,0.297748
-8.22293,0.97812,1.17623,2,3,0,8.62451,0.471408
-8.16318,1,1.17623,2,3,0,8.20063,0.439601
-8.18242,0.991872,1.17623,1,1,0,8.18677,0.452974
-8.18242,0.81646,1.17623,1,1,0,8.4567,0.452974
-8.60076,0.836014,1.17623,1,1,0,8.60465,0.553362
-8.60076,0.333647,1.17623,1,3,0,12.4357,0.553362
-8.26749,1,1.17623,2,3,0,8.49311,0.486311
-8.25265,1,1.17623,2,3,0,8.26051,0.353495
-9.00658,0.758086,1.17623,1,1,0,9.01048,0.244388
-9.99669,0.751283,1.17623,1,1,0,10.1505,0.17827
-8.36233,1,1.17623,1,1,0,9.44616,0.326737
-8.20526,1,1.17623,1,1,0,8.31295,0.370104
-9.91229,0.613783,1.17623,1,3,0,9.93539,0.182673
-8.77711,1,1.17623,1,1,0,9.65483,0.266966
-8.25459,1,1.17623,1,1,0,8.59334,0.352912
-8.16913,1,1.17623,1,1,0,8.22371,0.389257
-8.44065,0.898064,1.17623,1,1,0,8.44098,0.312149
-8.21385,0.983281,1.17623,2,3,0,8.51589,0.467851
-8.98055,0.720903,1.17623,1,1,0,8.98837,0.601346
-8.98055,0.603946,1.17623,1,1,0,10.0152,0.601346
-9.18219,0.986445,1.17623,2,3,0,9.18993,0.229664
-9.37832,0.943378,1.17623,1,1,0,9.70146,0.215123
-9.6969,0.914624,1.17623,1,1,0,10.0515,0.194721
-8.33774,1,1.17623,1,1,0,9.23072,0.33192
-8.30854,0.960624,1.17623,2,3,0,8.59189,0.33858
-8.16303,0.852428,1.17623,2,3,0,8.73758,0.394105
-8.64054,0.874011,1.17623,1,3,0,8.64196,0.28297
-8.16074,0.837231,1.17623,2,3,0,9.23271,0.396226
-8.23759,0.896252,1.17623,2,3,0,8.4573,0.476717
-8.49284,0.896284,1.17623,1,1,0,8.51885,0.535937
-8.9663,0.819035,1.17623,1,1,0,9.08491,0.599796
-8.61336,1,1.17623,1,1,0,8.99238,0.555246
-8.94639,0.959522,1.17623,2,3,0,9.02114,0.249893
-8.94639,0.401438,1.17623,1,3,0,11.4698,0.249893
-8.9401,1,1.17623,1,1,0,9.2279,0.250483
-8.2003,0.94729,1.17623,2,3,0,9.14139,0.462033
-8.85823,0.579514,1.17623,2,3,0,9.85541,0.587524
-9.41785,0.796377,1.17623,1,1,0,9.67528,0.642972
-10.2525,0.891506,1.17623,2,3,0,10.6939,0.702533
-9.25866,1,1.17623,1,1,0,10.2416,0.62897
-9.10194,1,1.17623,1,1,0,9.58222,0.613971
-9.10194,0.751763,1.17623,1,1,0,9.87774,0.613971
-10.4884,0.587519,1.17623,1,1,0,10.7693,0.716372
-8.71458,1,1.17623,1,1,0,9.9136,0.569492
-8.71458,0.494739,1.17623,1,1,0,9.91491,0.569492
-8.17452,0.994428,1.17623,2,3,0,8.56152,0.385612
-8.47306,0.88912,1.17623,1,1,0,8.47375,0.306766
-8.41739,0.935423,1.17623,2,3,0,8.91673,0.316225
-8.15061,0.990545,1.17623,2,3,0,8.34499,0.420114
-8.15043,1,1.17623,1,1,0,8.15057,0.418755
-8.41248,0.926326,1.17623,1,3,0,8.42072,0.317111
-9.26452,0.746021,1.17623,1,1,0,9.2944,0.223344
-8.82154,1,1.17623,1,1,0,9.30289,0.262229
-8.31105,1,1.17623,1,1,0,8.66032,0.337983
-8.28997,1,1.17623,2,3,0,8.30452,0.492735
-8.87272,0.873901,1.17623,2,3,0,8.90871,0.589226
-8.65909,1,1.17623,2,3,0,8.83285,0.280649
-8.55766,1,1.17623,1,1,0,8.76449,0.294027
-8.72431,0.943472,1.17623,1,1,0,8.85702,0.272874
-8.84727,0.982235,1.17623,2,3,0,8.84801,0.586223
-8.18238,1,1.17623,1,3,0,8.624,0.380973
-8.37475,0.790273,1.17623,2,3,0,8.83942,0.513197
-9.18269,0.711149,1.17623,1,1,0,9.24187,0.621865
-9.85942,0.767308,1.17623,1,1,0,10.2306,0.676879
-8.22762,0.63633,1.17623,2,3,0,11.0603,0.361598
-9.71394,0.668434,1.17623,1,3,0,9.85531,0.666394
-8.20397,1,1.17623,2,3,0,9.07538,0.463677
-8.18718,1,1.17623,2,3,0,8.20116,0.378424
-8.18718,0.85412,1.17623,1,3,0,8.58319,0.378424
-10.8031,0.453574,1.17623,1,3,0,10.9124,0.143062
-10.773,1,1.17623,1,1,0,11.5533,0.144192
-9.46486,1,1.17623,1,1,0,10.648,0.209229
-8.23087,0.991498,1.17623,1,3,0,9.01782,0.360475
-8.76943,0.886426,1.17623,2,3,0,8.77488,0.267806
-10.4194,0.614609,1.17623,1,1,0,10.4629,0.158439
-12.3467,0.687422,1.17623,1,1,0,12.6042,0.097752
-13.7404,0.943455,1.17623,2,3,0,14.3546,0.0710088
-11.4179,1,1.17623,1,1,0,13.6872,0.12235
-8.26024,1,1.17623,2,3,0,10.7103,0.484106
-8.19526,1,1.17623,1,1,0,8.24803,0.459673
-8.19526,0.516896,1.17623,1,3,0,9.34562,0.459673
-8.16168,1,1.17623,1,1,0,8.18425,0.438213
-8.16078,1,1.17623,1,1,0,8.16564,0.437342
-9.55646,0.671967,1.17623,1,3,0,9.68308,0.20329
-9.55646,0.621766,1.17623,1,1,0,11.219,0.20329
-8.43026,0.922313,1.17623,2,3,0,10.2187,0.313946
-8.50297,0.989776,1.17623,2,3,0,8.50644,0.537685
-8.33602,1,1.17623,2,3,0,8.55349,0.332294
-8.28671,1,1.17623,2,3,0,8.32425,0.491836
-8.28671,0.515492,1.17623,1,1,0,9.21945,0.491836
-8.28671,0.468387,1.17623,1,1,0,9.35653,0.491836
-8.18231,1,1.17623,2,3,0,8.25115,0.452914
-8.33199,0.914094,1.17623,2,3,0,8.48732,0.333185
-8.45971,0.953252,1.17623,1,1,0,8.51822,0.308946
-9.90006,0.760839,1.17623,2,3,0,9.91116,0.183326
-9.31715,1,1.17623,1,1,0,10.0287,0.219472
-8.38316,1,1.17623,1,1,0,9.01416,0.322601
-8.53927,0.981657,1.17623,2,3,0,8.60924,0.543741
-8.64248,0.98961,1.17623,2,3,0,8.64965,0.282724
-9.65264,0.86418,1.17623,2,3,0,9.72186,0.197356
-8.1731,0.951293,1.17623,2,3,0,9.55562,0.386524
-8.45017,0.896429,1.17623,1,1,0,8.4509,0.310535
-8.30371,0.967052,1.17623,2,3,0,8.70092,0.339744
-8.38483,0.969595,1.17623,1,1,0,8.43741,0.322278
-8.28701,0.968537,1.17623,2,3,0,8.60621,0.343929
-8.15632,0.948078,1.17623,2,3,0,8.43565,0.432304
-8.16605,0.886616,1.17623,2,3,0,8.43223,0.442037
-8.80443,0.672236,1.17623,2,3,0,9.44524,0.264029
-8.57175,1,1.17623,2,3,0,8.76185,0.548914
-8.34303,1,1.17623,2,3,0,8.5435,0.506092
-8.41844,0.968158,1.17623,1,1,0,8.49603,0.522195
-8.24172,1,1.17623,1,1,0,8.37287,0.478131
-8.24038,0.953171,1.17623,2,3,0,8.42325,0.477676
-8.24038,0.332564,1.17623,1,3,0,10.1027,0.477676
-8.24172,0.999428,1.17623,1,1,0,8.27999,0.478129
-8.1654,0.938289,1.17623,2,3,0,8.39886,0.392107
-8.37187,0.920922,1.17623,1,1,0,8.3723,0.324817
-8.18718,0.984375,1.17623,2,3,0,8.41829,0.378423
-8.6295,0.835209,1.17623,2,3,0,8.84769,0.284375
-8.25799,0.984194,1.17623,2,3,0,8.69934,0.483411
-8.37291,0.499269,1.17623,2,3,0,10.2917,0.5128
-9.14729,0.839809,1.17623,2,3,0,9.207,0.61845
-8.31616,1,1.17623,1,1,0,8.83321,0.499598
-8.42985,0.984677,1.17623,2,3,0,8.4638,0.314019
-8.87934,0.853594,1.17623,1,1,0,8.94167,0.256351
-9.61378,0.799767,1.17623,1,1,0,9.76952,0.199718
-10.0726,0.95516,1.17623,2,3,0,10.082,0.691236
-11.0799,0.704807,1.17623,1,1,0,11.7228,0.747041
-8.84118,1,1.17623,2,3,0,10.357,0.585494
-8.59034,1,1.17623,2,3,0,8.83799,0.289522
-8.59034,0.214739,1.17623,2,3,0,12.1095,0.289522
-8.20659,1,1.17623,1,1,0,8.44767,0.369551
-8.22748,0.991711,1.17623,1,1,0,8.24845,0.361646
-8.22748,0.386875,1.17623,1,3,0,10.3218,0.361646
-8.16641,0.989865,1.17623,2,3,0,8.26958,0.442331
-8.1998,0.985902,1.17623,1,1,0,8.2049,0.461803
