# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cf5_model
# start_datetime = 2023-07-05 12:28:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\cf\cf5.data.r
# init = 2 (Default)
# random
#   seed = 758156533 (Default)
# output
#   file = examples\cf\cf5_1k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mean
-3936.8,0.994036,0.00243678,10,1023,0,3941.14,-1.32726,-7.36863,3.58638,-6.10581,-6.67629,1.25237,7.81971,-2.43753,2.33655,3.34335,-0.184684,-31.9124
-3935.68,0.968575,0.00243678,10,1023,0,3942.57,-5.56138,0.978579,-7.02349,0.546422,-5.03283,2.72539,-1.48775,4.19151,4.58589,0.548654,-5.30606,-32.0223
-3940.84,0.998302,0.00243678,10,1023,0,3944.84,-4.23401,-4.70631,-1.94401,-11.6646,-5.65096,4.59093,-10.3181,3.10119,-2.62553,3.01968,-8.7547,-32.022
-3939.96,0.554064,0.00243678,10,1023,0,3949.64,-1.65571,6.26476,0.417612,12.2451,9.38553,-5.50822,2.45139,7.61713,-3.3169,-2.1301,-0.672251,-31.8909
-3937.33,0.913182,0.00243678,10,1023,0,3943.15,-1.6693,2.38509,1.29337,8.19714,6.8657,-8.49557,2.96224,5.30334,-0.641627,-3.46611,1.65112,-32.1227
-3939.32,0.558118,0.00243678,10,1023,0,3947.39,-4.85098,1.16621,-10.1935,0.600768,-4.29331,6.56202,-6.10957,-1.0345,3.97043,0.611142,-0.428717,-31.6358
-3938.25,0.786556,0.00243678,10,1023,0,3947.76,0.376461,-1.62806,-10.1248,0.711084,1.61284,1.07824,0.738625,2.56069,9.55558,-2.46036,-4.57259,-32.2649
-3935.44,0.98614,0.00243678,10,1023,0,3943.22,3.97646,-6.32579,2.23442,3.52415,2.69509,-4.72545,0.259533,4.85521,0.521847,-0.275726,-2.89034,-31.7894
-3939.92,0.954639,0.00243678,10,1023,0,3941.78,2.27452,-13.4978,2.08017,1.68714,6.40456,-3.98097,2.04538,10.091,1.14418,3.42764,-3.96372,-32.0898
-3941.27,0.652687,0.00243678,10,1023,0,3946.39,2.31021,-11.8044,-0.995475,5.79221,10.2763,-2.14072,4.48592,5.88621,1.58123,-0.545482,-2.82343,-32.316
-3936.68,0.968109,0.00243678,10,1023,0,3947.22,-2.32591,3.35359,2.59686,3.86848,7.19776,-5.60031,-3.65107,3.93767,6.57488,3.48945,-2.63704,-32.1349
-3939.52,0.949974,0.00243678,10,1023,0,3944.63,2.55545,-9.34856,-6.66108,0.395944,2.18259,-1.85679,7.42177,5.66884,6.2454,-7.08995,0.570086,-32.2165
-3937.07,0.952882,0.00243678,10,1023,0,3944.12,1.98857,2.33684,3.00628,2.84778,0.521265,-7.61409,3.69391,1.89154,8.23641,-5.75422,-0.590943,-31.7586
-3937.03,0.995206,0.00243678,10,1023,0,3942.09,-3.42686,0.821127,1.47995,7.83375,9.29122,-4.53168,-0.136714,-3.72115,-0.376245,-5.44939,-1.37447,-32.1406
-3937.46,0.996613,0.00243678,10,1023,0,3941.58,-0.197473,5.80525,-3.28854,-2.02526,3.59135,-12.8893,0.998747,0.00875494,5.29229,1.20168,2.32075,-32.0872
-3936.13,0.955346,0.00243678,10,1023,0,3941.04,1.79021,2.32004,3.74667,-0.159042,11.8791,-3.49787,3.91287,1.61503,0.680069,-1.35453,0.715789,-31.88
-3941.44,0.983481,0.00243678,10,1023,0,3945.46,13.8709,1.89874,5.56185,-6.19571,11.6187,-0.975313,5.1506,0.376412,6.09561,-2.35492,-0.0649304,-31.9351
-3936.14,0.531096,0.00243678,10,1023,0,3948.4,-1.08321,-7.41856,2.10449,-1.09107,7.45945,-1.22213,-4.87092,3.13976,6.68539,-2.30985,2.15724,-31.9552
-3937.83,0.884939,0.00243678,10,1023,0,3942.94,-0.200929,-6.81016,1.74298,-1.35196,7.47653,1.14751,-5.68411,3.88102,10.1623,-1.98447,2.79869,-31.8368
-3937.07,0.999566,0.00243678,10,1023,0,3940.92,-4.83372,-3.82281,3.38129,0.544212,8.25501,-1.90205,-3.78604,0.965638,9.1795,-3.75281,1.63305,-31.8547
-3938.58,0.567712,0.00243678,10,1023,0,3948.88,-5.15164,0.565325,6.26472,-1.9298,-3.4967,-5.96557,-5.62417,2.34524,9.74182,-3.27418,7.10611,-32.1227
-3936.33,0.870393,0.00243678,10,1023,0,3943.12,-1.06176,1.41753,-5.95439,2.69144,-4.45787,-3.1209,-3.17319,-3.48996,5.54443,-7.35111,1.13345,-32.1683
-3938.66,0.993389,0.00243678,10,1023,0,3942.38,-1.06144,7.1399,0.368956,-5.48121,10.932,-0.439578,4.25562,-4.00381,-0.0665217,7.19007,0.153983,-31.7693
-3935.66,0.836992,0.00243678,10,1023,0,3943.36,-8.72764,1.7526,-4.01401,-1.08588,4.50541,-4.89363,5.28339,-0.4197,1.13518,3.25223,-0.418135,-31.9288
-3936.77,0.994354,0.00243678,10,1023,0,3939.12,-11.3853,1.93997,-5.5981,0.341756,1.1437,-3.94992,5.4813,-1.5708,1.34949,4.54943,-0.949683,-31.9382
-3936.86,0.780112,0.00243678,10,1023,0,3944.54,6.00158,-0.764917,-5.75894,-1.71571,-10.3039,3.22453,4.43965,-1.57313,-3.87721,-0.744891,-0.0843766,-32.1156
-3934.79,0.472324,0.00243678,9,511,0,3944.31,4.602,-0.712444,-5.5001,0.26794,-6.85756,3.52114,2.80698,-2.2348,-2.67469,-0.699928,1.23174,-32.068
-3934.54,0.999978,0.00243678,10,1023,0,3936.24,-4.95494,-0.253484,-1.31387,3.91897,0.836606,3.98759,5.50033,-6.03293,0.549511,1.08073,1.14439,-32.0018
-3938.58,0.997915,0.00243678,10,1023,0,3941.2,-7.62746,-3.37098,1.91471,0.971393,-10.7684,6.82199,-1.32972,-8.98656,-2.94043,-1.02608,-1.06878,-31.9918
-3934.58,0.73409,0.00243678,10,1023,0,3943.27,-3.82325,3.8772,-0.91198,0.31744,-4.88862,-2.6467,4.67276,-2.91685,-5.24448,3.10207,0.123733,-31.949
-3935.35,0.928334,0.00243678,10,1023,0,3939.06,-3.11316,2.44784,-0.83412,1.41683,-4.44369,-3.01528,5.44541,-3.07426,-5.55706,3.48051,-0.696116,-32.1815
-3935.84,0.954893,0.00243678,10,1023,0,3938.86,3.7337,3.17858,0.61023,0.140609,1.67143,2.72842,0.0624362,-6.28701,-6.76884,6.82527,-2.05632,-32.134
-3938.27,0.966217,0.00243678,10,1023,0,3942.35,-5.82627,5.16521,-1.80723,-0.293571,-8.02545,-5.44195,-4.12885,-0.531376,-6.85316,7.70678,4.63336,-31.8776
-3936.68,0.73405,0.00243678,10,1023,0,3942.61,-3.49595,-1.02461,3.70815,-0.853213,0.431216,5.99928,5.34606,-0.816213,-4.13502,6.37008,-4.02518,-31.724
-3937.56,0.967625,0.00243678,10,1023,0,3941.8,-1.24539,0.572293,-1.86293,-0.714221,-2.98451,-4.94498,-9.7884,5.8506,-2.38223,-1.85682,5.21229,-32.2562
-3938.44,0.788654,0.00243678,10,1023,0,3949.46,-1.58514,-3.0992,-1.25478,-0.477911,7.68664,-4.28142,8.01572,5.19177,6.90275,-7.17108,3.4689,-31.8129
-3937.07,0.930971,0.00243678,10,1023,0,3944,-1.60465,0.221128,1.09432,2.1664,-2.01379,-5.93964,6.69787,0.212326,7.98628,-6.43255,3.78241,-32.1905
-3934.34,0.977177,0.00243678,10,1023,0,3942.39,-3.73764,6.68967,-2.01121,2.20647,-1.69651,-2.4342,4.82954,-0.358255,1.92121,-2.2276,-0.565805,-31.8873
-3936.67,0.950979,0.00243678,10,1023,0,3940.13,-3.27957,5.984,-1.24943,-2.19996,-0.948689,-3.45669,9.86741,-1.70745,2.80554,-0.212347,-0.699088,-31.7399
-3937.66,0.936193,0.00243678,10,1023,0,3943.12,1.73885,1.21506,-2.10904,0.592243,-7.0666,6.35052,-2.00612,-10.7743,3.82556,-1.16916,-5.25801,-32.1291
-3935.95,0.935801,0.00243678,10,1023,0,3939.32,0.884829,3.10433,-0.563781,-3.16853,-7.14343,6.79336,-1.84247,-8.20908,1.31346,-0.297996,-2.75047,-32.0116
-3936.2,0.999938,0.00243678,10,1023,0,3938.57,-0.945919,-0.782941,-2.94481,-3.09925,-4.76545,2.15817,1.3749,-11.1199,2.97682,-4.43156,-3.05834,-31.9565
-3939.54,0.924507,0.00243678,10,1023,0,3944.66,-2.11069,-7.75858,0.98466,1.20884,7.21759,-3.23675,3.61417,3.05997,-5.68235,4.37088,-12.2552,-31.828
-3937.88,0.876152,0.00243678,10,1023,0,3946.48,-8.29518,-4.19436,-3.85414,1.31423,-1.95835,-3.90444,-4.6183,3.50296,-6.15649,8.24141,-2.27389,-31.8157
-3940.1,0.983195,0.00243678,10,1023,0,3947.61,2.96221,2.52531,-3.16368,-7.48788,9.21762,-9.4454,-1.59671,-9.55001,1.70758,4.95011,0.0365036,-32.1565
-3940.42,0.996654,0.00243678,10,1023,0,3945.03,3.21207,3.00667,-2.27491,-8.64818,11.2263,-8.86062,-3.88083,-9.01543,2.06616,1.91022,-0.663005,-31.869
-3935.28,0.939099,0.00243678,10,1023,0,3944.8,2.38619,2.97441,-1.86094,-3.06377,2.58216,-4.59232,-2.96405,-2.61313,8.07129,-4.917,-1.04603,-32.0462
-3935.21,0.995214,0.00243678,10,1023,0,3938.56,-2.23719,-0.715658,-1.74111,0.605476,1.25995,2.6353,7.546,-3.75726,1.90753,0.310872,-8.02356,-31.9156
-3938.53,0.967566,0.00243678,10,1023,0,3941.71,-0.496674,-2.82677,-3.19963,6.09441,-2.8847,5.61866,1.25077,-7.04106,-5.6198,0.183903,12.187,-31.9573
-3937.47,0.944096,0.00243678,10,1023,0,3942.41,-0.572098,1.52696,-7.16485,8.57181,4.08045,3.49029,-1.47164,-5.41595,-1.53287,0.271869,8.61022,-31.8836
-3936.3,0.980702,0.00243678,10,1023,0,3940.07,0.827027,1.032,-7.79235,5.41677,-1.54178,-8.03052,0.541718,5.71888,3.22274,-1.4948,-1.18969,-31.8836
-3942.43,0.950904,0.00243678,10,1023,0,3946.24,2.86188,-9.86084,-9.15817,-0.722563,-2.50844,-10.2066,-4.66862,9.7732,0.200437,-1.03505,9.92331,-31.9119
-3942.39,0.34942,0.00243678,10,1023,0,3948.98,1.88443,-8.28883,-11.495,2.87354,-4.1705,-10.8432,-3.87337,9.58882,0.360316,1.94059,7.88197,-31.9893
-3935.83,0.669624,0.00243678,10,1023,0,3945.88,2.84717,-6.55136,-0.533712,-3.01817,5.15483,-0.592404,-2.88956,5.6513,3.30295,-0.590106,6.26945,-32.1052
-3938.84,0.983847,0.00243678,10,1023,0,3944.22,3.61823,-12.5269,1.46863,-2.83774,6.95078,-2.17636,3.15415,7.97988,1.17511,2.15615,5.00355,-31.9131
-3937.65,0.927906,0.00243678,10,1023,0,3944.77,7.15323,-0.748529,-3.05633,1.83631,1.75369,-7.89293,-2.76003,6.86171,-7.18572,-0.800452,5.90148,-32.0937
-3937.2,0.999994,0.00243678,10,1023,0,3941.45,-1.57053,-2.48163,-0.556621,6.70959,-4.00153,3.81979,-3.99986,2.50629,7.17558,0.41953,-9.76335,-31.9001
-3937.1,0.932235,0.00243678,10,1023,0,3941.52,1.89301,-1.73977,1.69918,-2.19173,-0.887092,3.4335,-7.2664,-0.963406,9.06741,-2.15045,-9.40309,-31.965
-3935.83,0.98564,0.00243678,10,1023,0,3940.53,-3.81867,6.48373,0.562501,3.00751,-3.32138,2.08824,-1.63053,-1.6037,7.94107,0.200986,-6.11893,-31.9114
-3936.28,0.990996,0.00243678,10,1023,0,3940.63,-11.6353,0.891234,2.97373,2.14291,0.91595,-1.03566,-4.04253,5.77682,3.54087,-0.795559,-0.864148,-31.98
-3936.96,0.934293,0.00243678,10,1023,0,3942.57,-8.93877,1.75477,0.328515,-1.14713,-2.06356,-1.66335,-6.80832,3.62981,0.531868,8.98973,0.447068,-32.1143
-3936.71,0.999169,0.00243678,10,1023,0,3940.06,-5.04721,1.65803,2.3227,-2.42444,-3.02137,-3.21194,0.115215,6.13481,-2.32462,11.1412,-2.55837,-32.0459
-3936.96,0.944275,0.00243678,10,1023,0,3939.3,3.48052,-0.647988,2.75607,-2.83074,2.4379,2.89094,-5.76379,-2.18328,-11.0636,3.40457,-4.02866,-32.1208
-3937.54,0.600713,0.00243678,10,1023,0,3945.56,-1.03269,4.85964,0.265315,-6.36584,0.542785,0.135892,-1.3494,6.21735,-4.17275,3.71027,-1.10533,-31.6108
-3934.97,0.943755,0.00243678,10,1023,0,3944.3,-1.19117,6.92949,3.07992,-3.88552,2.60073,-2.07382,-0.868189,3.48552,-0.450029,5.98238,-0.527024,-31.8601
-3943.27,0.948848,0.00243678,10,1023,0,3945.31,2.47621,-0.33463,8.68587,-9.03395,7.52963,2.57982,7.02221,7.78364,-5.17034,6.91761,9.25499,-31.7244
-3941.26,0.703625,0.00243678,10,1023,0,3950.34,9.94671,-0.0708306,5.98344,0.0806305,9.03578,-3.78739,3.03254,8.86576,-3.38892,9.10824,6.33518,-32.0902
-3937.04,0.576751,0.00243678,10,1023,0,3945.81,2.2032,-10.1211,-3.45285,-2.98279,-2.72852,-0.303994,0.828815,-2.83734,3.28968,-4.1739,-4.96863,-32.2214
-3936.11,0.897341,0.00243678,10,1023,0,3940.23,7.97846,-0.0652831,-2.07584,9.07123,-1.96666,5.51886,2.62292,1.07927,2.05464,-2.14433,-0.277402,-32.0574
-3937.59,0.917636,0.00243678,10,1023,0,3942.34,-5.9725,-1.1587,0.464133,-7.63684,-6.70056,0.0117909,7.5016,-4.12811,-0.555984,8.13794,0.197805,-31.9974
-3938.99,0.970086,0.00243678,10,1023,0,3945.18,-4.1992,-2.70119,-1.81855,-9.55052,-7.666,-2.23015,7.11986,-6.93107,-3.89913,7.30945,0.0394715,-32.002
-3938.34,0.988583,0.00243678,10,1023,0,3946.72,1.20763,-3.38324,-0.512532,-7.97739,-4.96568,-4.36874,3.33898,-11.3521,-6.74917,2.61336,1.81758,-32.0281
-3937.68,0.99918,0.00243678,10,1023,0,3941.92,4.10875,-4.79594,6.72281,-0.463723,6.23915,2.37132,11.043,-1.20441,-1.87121,5.17069,-1.00299,-32.0066
-3936.2,0.541765,0.00243678,10,1023,0,3944.81,-3.81805,4.95927,-0.671681,-3.90114,2.34147,-8.31616,-0.639512,-3.61887,0.953674,-3.03777,4.57678,-31.7924
-3936.03,0.969471,0.00243678,10,1023,0,3939.93,-6.86216,3.95508,4.17455,-2.31962,-0.894758,7.5591,2.99955,0.221288,4.59065,2.83374,-1.93846,-31.8533
-3936.18,0.998979,0.00243678,10,1023,0,3939.18,-3.02838,0.693889,4.58256,-2.09738,-10.0566,1.74691,-1.48513,1.62693,0.337487,-6.9937,2.18257,-31.8746
-3936.34,0.915822,0.00243678,10,1023,0,3940.84,-5.16253,6.14525,-0.405747,4.04543,-4.65796,-0.214864,-2.0774,3.15281,7.3529,1.66488,-5.1783,-31.8519
-3939.39,0.887152,0.00243678,10,1023,0,3945.73,0.545766,7.77882,-0.27626,-2.84656,-10.7474,3.95268,-1.20409,3.05294,-0.213939,4.91046,10.0028,-32.1729
-3938.71,0.996845,0.00243678,10,1023,0,3944.35,0.95864,11.0578,4.19863,-3.80508,-9.5727,2.86916,-2.74765,2.48894,0.0253684,3.12822,7.60557,-31.9951
-3940.53,0.844667,0.00243678,10,1023,0,3947.24,-8.37838,3.09184,-4.25092,0.99408,4.03249,4.16795,-7.17847,1.73092,-1.80929,9.60938,11.2832,-31.8516
-3934.06,0.996856,0.00243678,10,1023,0,3942.64,-0.702311,1.43286,3.82706,-0.962463,-1.7177,4.62995,-2.5769,5.79879,2.64605,-1.11922,-1.54168,-32.0887
-3935.19,0.946336,0.00243678,10,1023,0,3936.88,-0.485943,-2.25694,2.46985,-1.19742,-4.28034,5.89638,-5.02341,2.25708,3.44342,1.82462,-0.0518022,-32.2063
-3935.5,0.99025,0.00243678,10,1023,0,3937.47,-2.22087,3.76109,2.61145,-3.42036,1.9654,-1.71756,-2.09009,6.86245,-3.38089,-0.0524867,2.59208,-32.2343
-3943.74,0.877838,0.00243678,10,1023,0,3949.23,-0.558084,9.80661,0.968342,9.94707,6.38159,-1.36387,-8.3514,4.3783,-9.64382,-0.826909,1.55512,-31.5796
-3938.48,0.970109,0.00243678,10,1023,0,3949.39,-6.53809,-3.12249,-0.747382,-5.77023,4.27873,-2.45154,4.48177,-7.77795,-1.18247,9.55991,0.142605,-31.7824
-3938.55,0.507143,0.00243678,10,1023,0,3944.51,2.36064,7.99232,1.54742,4.82348,-7.06034,4.84812,-0.706492,4.88218,2.05003,-11.0065,1.84231,-32.0689
-3938.79,0.91253,0.00243678,10,1023,0,3946.85,-4.4026,-3.46661,5.36648,-2.63816,3.40584,-6.98741,-2.27364,8.4396,8.15053,0.328862,7.3433,-31.8584
-3935.83,0.900819,0.00243678,10,1023,0,3942.51,0.0903363,1.79694,0.439301,-5.10701,3.19127,-10.1436,-2.23678,1.48692,-2.94695,-2.70419,-2.32194,-32.131
-3936.03,0.978508,0.00243678,10,1023,0,3939.03,-1.65107,3.81588,6.32442,-2.75564,5.08378,-0.0793611,-2.23693,-0.272192,7.88392,-0.428671,-5.21383,-32.1162
-3940.16,0.963936,0.00243678,10,1023,0,3944.87,-8.56977,3.73676,2.57609,-3.13697,3.39754,-6.82403,-3.27689,-10.2852,-10.9437,0.487711,2.88857,-32.0346
-3935.09,0.999531,0.00243678,10,1023,0,3942.85,-4.62824,6.33831,2.88344,6.22153,-3.61945,4.9281,1.25777,-1.41798,0.58954,1.48278,-1.83465,-31.9768
-3940.42,0.998845,0.00243678,10,1023,0,3943.02,-2.47451,3.47031,5.73418,-7.60762,-2.7972,6.12592,0.362185,-4.61222,15.4432,2.46513,0.995053,-31.9521
-3939.72,0.775482,0.00243678,10,1023,0,3945.88,-6.10124,3.69193,4.20043,-11.0684,-2.54332,5.00455,1.6419,4.32627,9.28395,4.70765,-0.863098,-31.7996
-3936.89,0.881067,0.00243678,10,1023,0,3943.63,-4.12572,0.283842,5.89837,-6.91958,-6.2977,1.59745,3.2228,2.0947,1.17619,8.21643,3.55907,-32.0716
-3938.99,0.99854,0.00243678,10,1023,0,3944.98,1.57384,6.4064,2.30949,-8.0053,-8.38489,2.46347,1.88826,5.5736,-0.9131,9.75841,-4.63201,-32.0794
-3937.24,0.999864,0.00243678,10,1023,0,3942.57,-5.77261,4.82473,-4.10704,1.05636,-9.0378,-0.536116,2.81611,0.192607,-0.169068,9.06,-3.70154,-32.0354
-3936.37,0.998395,0.00243678,10,1023,0,3940.55,1.29846,1.95422,-3.75295,4.47731,-6.80489,-4.91075,1.69287,-0.900877,-6.61926,7.64144,0.916184,-32.0381
-3937.44,0.961355,0.00243678,10,1023,0,3942.16,7.76673,0.330181,2.70692,1.4875,-3.76131,-0.0510405,4.31418,-11.2074,2.29733,4.79025,-1.29892,-31.8619
-3937.98,0.867462,0.00243678,10,1023,0,3942.08,0.546794,-3.47404,0.220435,-2.23178,-4.83799,7.06451,8.3618,-1.89826,-7.88518,-2.44124,0.949825,-32.243
-3934.35,0.952348,0.00243678,10,1023,0,3939.99,3.90496,-0.922373,-1.21594,2.20521,-2.92608,5.60287,1.40571,-4.47666,-1.20648,4.64807,2.52254,-32.0558
-3937.43,0.953483,0.00243678,10,1023,0,3939.7,-2.47921,-0.866326,-2.31855,5.48158,-6.18973,-1.50599,7.28082,-4.4806,6.33423,-0.609991,5.94367,-31.7824
-3935,0.994881,0.00243678,10,1023,0,3942.99,-2.61671,5.39148,5.01213,0.22479,1.29259,-4.25435,-3.43457,2.75769,-0.62367,5.81891,-0.274971,-31.8559
-3935.19,0.997944,0.00243678,10,1023,0,3937.94,-5.75905,4.94676,3.8834,2.2724,3.88731,-1.65406,-2.01642,-4.74452,-3.853,3.06883,-3.66203,-32.0131
-3935.93,0.99878,0.00243678,10,1023,0,3939.8,5.71661,2.44999,-0.588866,5.45501,-5.78794,8.29647,0.318501,3.30331,-0.417367,-2.17019,3.2876,-31.9806
-3937.27,0.953332,0.00243678,10,1023,0,3940.31,4.81242,0.352804,-4.58476,5.03693,-4.83476,2.59061,3.23805,6.12863,1.62649,-9.45608,-2.39158,-31.8473
-3936.77,0.993782,0.00243678,10,1023,0,3941.36,-3.54259,-2.78622,-3.99269,10.234,0.982512,-1.81918,5.0009,1.82969,7.94629,-1.11831,0.563419,-31.9511
-3939.27,0.888551,0.00243678,10,1023,0,3943.8,-9.04015,-1.42524,-3.42151,10.7839,-1.74129,0.0389415,5.07427,5.4661,6.32748,-5.57865,-0.492308,-32.1354
-3934.41,0.99494,0.00243678,10,1023,0,3940.94,0.478432,0.421899,-5.62646,5.77201,-3.88005,-0.730213,-1.23557,-0.328636,3.83197,-1.66906,3.3438,-32.0868
-3940.09,0.979194,0.00243678,10,1023,0,3942.48,4.35909,-8.35347,-3.05009,8.76891,-6.51829,2.56815,3.46675,4.11657,9.78722,3.06028,3.50469,-32.1719
-3944.02,0.9621,0.00243678,10,1023,0,3950.67,5.31265,-10.6865,-5.9298,2.01619,2.77648,9.06004,-1.89141,2.23121,14.9555,0.405309,9.79475,-31.9382
-3938.17,0.897385,0.00243678,10,1023,0,3945.71,2.15784,-8.00098,-4.40453,2.65815,3.94959,6.15688,-3.1169,3.62662,7.25918,-3.39426,8.60295,-31.996
-3939.5,0.872434,0.00243678,10,1023,0,3948.29,-1.62612,-3.0991,0.576852,7.51831,5.4754,-7.42042,4.74884,5.14361,12.9868,-1.9683,0.423248,-31.9656
-3935.55,0.82565,0.00243678,10,1023,0,3942.01,-0.0723338,-0.810027,-3.29523,-4.11184,1.1954,1.06551,-5.58892,1.07661,4.70558,-8.10737,-2.55515,-31.8404
-3936.24,0.999163,0.00243678,10,1023,0,3939.51,-0.109554,-8.44787,-0.927741,1.3936,-0.425822,1.50466,-3.99795,3.33004,2.73206,-2.93386,-9.61862,-31.9556
-3934.75,0.978695,0.00243678,10,1023,0,3939.09,-4.20833,0.102139,0.00884851,5.46637,1.27631,3.65608,-3.48813,4.38887,4.42756,-4.56035,-0.829828,-32.0451
-3935.24,0.999873,0.00243678,10,1023,0,3937.74,-6.4468,-0.991241,-5.15039,4.69813,-3.08427,-1.28768,3.53181,-0.955307,6.19077,-2.48918,0.68563,-31.9336
-3934.53,0.982121,0.00243678,10,1023,0,3942.15,-3.37047,0.0668185,-7.45812,1.67421,3.15128,-4.69807,0.474808,-1.30479,0.388216,-1.71108,-3.28346,-32.0839
-3937.02,0.996177,0.00243678,10,1023,0,3939.03,7.86019,3.7246,2.3191,0.293574,6.63722,-7.31435,1.42427,-6.14606,0.267714,-2.00149,-4.21472,-32.0942
-3938.44,0.861309,0.00243678,10,1023,0,3941.53,7.63809,3.13451,3.43991,-6.5162,5.85425,-4.73946,3.40506,-5.22574,-2.90101,-5.63715,-4.10535,-31.7654
-3939.05,0.99579,0.00243678,10,1023,0,3942.47,9.3,3.14009,5.49614,-6.54951,3.12956,-4.757,-2.9871,-4.5101,3.64161,-4.79659,-6.08665,-31.7634
-3934.89,0.99541,0.00243678,10,1023,0,3942.95,2.77489,-1.97499,3.84882,-3.61735,0.835049,-5.41181,-3.33693,-2.75395,3.74127,-4.78597,0.510991,-32.1269
-3936.78,0.961794,0.00243678,10,1023,0,3941.03,2.15451,5.71096,1.78355,0.626429,2.97152,-6.21012,-5.0617,6.7054,-1.75101,-0.710236,5.52649,-32.2025
-3935.85,0.987394,0.00243678,10,1023,0,3939.37,-2.645,-2.94309,-4.34088,2.19706,-2.05831,4.15674,-1.87285,1.8582,3.83378,-2.08321,-10.1462,-31.9215
-3939.65,0.993564,0.00243678,10,1023,0,3943.95,-8.8446,4.16647,5.95617,-3.31736,-3.01804,-1.3495,3.69019,12.6461,-4.78242,4.82365,-3.00295,-31.942
-3937.6,0.999947,0.00243678,10,1023,0,3945.65,3.53126,6.12698,1.07257,-4.00705,-8.60767,1.051,-1.31012,-2.95573,-8.81662,5.497,4.3549,-31.9463
-3937.67,0.992935,0.00243678,10,1023,0,3940.5,2.65358,9.34493,-0.799542,-2.0672,-9.79365,3.73675,1.59031,-2.65992,-6.69227,3.07687,2.92616,-32.0413
-3939.79,0.871204,0.00243678,10,1023,0,3943.11,2.00282,10.4319,-3.61385,5.3786,-9.61393,3.81432,3.11168,2.84435,-1.10263,7.2813,2.17971,-32.213
-3939.67,0.760166,0.00243678,10,1023,0,3944.5,2.52748,10.0368,-3.35913,6.05087,-9.07236,7.38428,1.50443,3.22717,2.79491,8.11952,2.39806,-32.0043
-3936.42,0.961782,0.00243678,10,1023,0,3943.27,3.66091,6.13988,-1.75083,4.94323,-6.9414,3.24953,-0.798286,3.48764,-2.39782,8.05139,-1.16618,-31.9896
-3935.63,0.924425,0.00243678,10,1023,0,3941.2,0.279158,5.02729,-0.795122,3.17412,-6.4775,4.29042,0.188058,-0.162238,0.217775,7.43785,-4.75245,-32.0748
-3936.84,0.997362,0.00243678,10,1023,0,3940.36,-2.20302,4.95568,-2.82586,6.44839,-5.34493,4.1821,-4.71797,2.08056,3.96092,8.14915,-2.92156,-31.9522
-3937.39,0.935881,0.00243678,10,1023,0,3943.22,-7.65468,-2.44337,-2.42449,-0.633811,-3.95263,2.33597,-4.28791,-3.09588,-11.0858,5.13794,0.660999,-32.0159
-3937.24,0.994255,0.00243678,10,1023,0,3941.24,-3.09383,-0.488968,-3.69263,0.352532,-6.03572,-1.23925,-0.0439049,-9.28637,-4.02492,9.88396,-0.261847,-31.9455
-3934.29,0.968076,0.00243678,10,1023,0,3938.58,1.46089,-1.65617,-3.31901,2.1755,-4.49186,3.63692,-0.630935,-3.58944,-6.13683,1.63863,1.71174,-32.0561
-3934.81,0.959567,0.00243678,10,1023,0,3937.4,2.01588,0.529874,-1.74949,-0.629922,-7.19113,4.90034,-2.09639,1.69815,-4.36176,0.23198,5.64767,-31.9929
-3934.55,0.999841,0.00243678,10,1023,0,3939.06,-4.06541,7.20901,2.22183,-1.03874,-2.62533,1.02239,-0.219181,5.55861,-3.52034,-0.56091,1.54388,-31.9995
-3934.5,0.94748,0.00243678,10,1023,0,3938.18,0.664049,-0.750797,3.50499,-2.72309,2.99791,-6.0883,3.39048,-4.33514,4.83512,2.16538,0.569217,-31.9542
-3938.26,0.999569,0.00243678,10,1023,0,3939.93,3.93059,2.51979,7.38284,-1.31293,4.04376,4.76804,7.99768,-2.36776,5.2235,-7.49197,6.61396,-31.965
-3936.05,0.841761,0.00243678,10,1023,0,3943.14,-1.23119,6.47795,5.84975,-2.60713,3.51242,-1.09437,1.65958,-5.26771,-2.80036,-3.06396,-4.93513,-32.1677
