# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = normal_mixture_model
# start_datetime = 2023-01-12 11:25:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\normal_mixture\normal_mixture.data.R
# init = 2 (Default)
# random
#   seed = 2900640468 (Default)
# output
#   file = examples\normal_mixture\normal_mixtureMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,mu.1,mu.2
-83.3293,0.942278,0.8402,3,7,0,83.7027,0.255497,-10.0501,9.76701
-82.7158,0.977796,0.8402,2,3,0,83.7314,0.291364,-9.93964,9.6015
-82.5794,0.79921,0.8402,3,7,0,84.6081,0.317628,-9.72149,9.75782
-84.6609,0.606336,0.8402,2,3,0,86.5674,0.371823,-10.0738,9.42506
-82.5344,1,0.8402,2,3,0,84.6818,0.316809,-9.6954,9.5717
-82.4174,0.998726,0.8402,2,3,0,82.6016,0.275761,-9.71425,9.58528
-85.1134,0.781385,0.8402,2,3,0,85.274,0.457202,-9.54791,9.60107
-84.5437,0.822796,0.8402,2,3,0,88.9271,0.182866,-9.50229,9.86727
-85.1515,0.901111,0.8402,1,1,0,85.3914,0.184605,-9.4712,9.94481
-84.8482,1,0.8402,1,1,0,85.433,0.195371,-9.45148,9.93549
-83.4449,1,0.8402,2,3,0,85.2173,0.211047,-9.43168,9.69962
-83.5141,0.998894,0.8402,3,7,0,83.8674,0.204865,-9.4409,9.64593
-83.5141,0.96973,0.8402,1,1,0,83.86,0.204865,-9.4409,9.64593
-85.4128,0.86623,0.8402,2,7,0,86.378,0.209457,-9.80346,10.0531
-85.6823,0.891643,0.8402,2,3,0,89.5546,0.454693,-9.58493,9.43433
-85.377,0.897913,0.8402,2,3,0,87.7544,0.1591,-9.39774,9.8136
-83.1826,1,0.8402,2,3,0,85.4486,0.364322,-9.90887,9.62276
-82.8548,0.959232,0.8402,2,3,0,83.7982,0.310912,-9.95783,9.58815
-83.226,0.955928,0.8402,3,7,0,83.6843,0.367597,-9.49328,9.63493
-83.226,0.669506,0.8402,2,3,0,86.7315,0.367597,-9.49328,9.63493
-85.4761,0.746812,0.8402,2,3,0,86.3381,0.21192,-9.31202,9.33145
-84.3322,1,0.8402,2,3,0,85.551,0.24783,-9.29427,9.41999
-85.1003,0.96226,0.8402,2,3,0,85.5704,0.196407,-9.29212,9.42698
-85.3266,0.985764,0.8402,3,7,0,87.217,0.277306,-10.244,9.94458
-83.9176,0.990735,0.8402,2,3,0,86.2026,0.331922,-9.3703,9.43862
-84.174,0.982858,0.8402,3,7,0,84.8282,0.355831,-9.62261,9.35875
-83.4465,0.966662,0.8402,3,7,0,85.1876,0.299999,-9.27828,9.62155
-84.0525,0.852091,0.8402,2,3,0,85.8148,0.252501,-10.0061,9.92283
-84.3452,0.985384,0.8402,2,7,0,85.1769,0.325386,-10.138,9.8779
-84.2777,0.947115,0.8402,3,7,0,86.1278,0.380557,-9.46704,9.88662
-83.3458,0.975991,0.8402,2,7,0,84.7709,0.20777,-9.64237,9.52095
-82.758,0.933826,0.8402,2,3,0,84.3636,0.32908,-9.55181,9.74425
-82.7112,0.986318,0.8402,2,3,0,83.1197,0.271014,-9.63121,9.80652
-83.5337,0.90412,0.8402,2,3,0,83.8764,0.395531,-9.71211,9.74
-84.8591,0.921688,0.8402,2,3,0,84.9124,0.444908,-9.63307,9.78792
-86.1232,0.846981,0.8402,2,3,0,88.0337,0.143154,-10.084,9.58095
-83.4816,0.945485,0.8402,2,3,0,87.0578,0.260643,-10.1273,9.67395
-84.1906,0.960149,0.8402,3,7,0,84.6525,0.250993,-10.0696,9.4098
-83.8014,0.964846,0.8402,2,3,0,85.5675,0.383258,-10.0164,9.64568
-83.1807,0.979343,0.8402,2,3,0,84.4175,0.240839,-9.38594,9.70307
-82.668,0.847613,0.8402,1,3,0,84.7571,0.290516,-9.8526,9.54154
-82.4122,1,0.8402,2,7,0,82.6813,0.303214,-9.6098,9.64377
-83.4279,0.768101,0.8402,2,3,0,84.7867,0.246499,-9.76104,9.90454
-83.1739,0.990107,0.8402,3,7,0,84.2285,0.335158,-9.38345,9.65723
-82.9441,0.911099,0.8402,2,3,0,84.5332,0.281455,-9.9451,9.79002
-82.536,1,0.8402,2,3,0,83.0668,0.331241,-9.70212,9.68028
-83.23,0.935873,0.8402,2,7,0,83.3807,0.266972,-9.83139,9.43197
-83.0287,0.808756,0.8402,3,7,0,85.7002,0.269552,-9.46379,9.80688
-83.731,0.852875,0.8402,2,3,0,84.7372,0.286807,-9.85709,9.9478
-85.4917,0.853398,0.8402,3,7,0,86.2478,0.424969,-9.99136,9.90589
-84.0144,0.991094,0.8402,3,7,0,86.651,0.253493,-9.48581,9.95164
-86.6295,0.725524,0.8402,3,7,0,88.2169,0.375037,-10.1177,9.24774
-84.0544,0.927346,0.8402,2,3,0,88.2834,0.293109,-10.2366,9.63263
-83.8772,0.999652,0.8402,2,7,0,84.3151,0.303843,-9.20006,9.64292
-82.6324,0.999053,0.8402,3,7,0,83.8652,0.319883,-9.86086,9.70942
-84.4165,0.47894,0.8402,2,3,0,89.4888,0.205791,-9.84988,9.94118
-86.1532,0.796079,0.8402,2,7,0,87.545,0.338165,-9.0264,9.42425
-83.9346,0.92857,0.8402,2,3,0,87.5751,0.240203,-10.0267,9.88119
-84.1124,0.907856,0.8402,2,7,0,86.3312,0.198865,-9.41492,9.49801
-84.6259,0.966557,0.8402,3,7,0,85.5811,0.420322,-10.0355,9.6655
-83.4118,1,0.8402,2,3,0,84.505,0.389033,-9.83096,9.6707
-83.5252,0.999293,0.8402,3,7,0,84.0598,0.193583,-9.65143,9.7582
-82.5344,0.851501,0.8402,2,3,0,85.4315,0.253289,-9.82003,9.68463
-84.6599,0.627909,0.8402,2,3,0,86.494,0.264819,-9.85185,9.27913
-83.4021,0.972846,0.8402,2,3,0,85.5005,0.308109,-9.43528,9.45843
-83.7117,0.965993,0.8402,3,7,0,84.6049,0.318361,-9.45919,9.40966
-85.2833,0.755045,0.8402,2,3,0,87.3859,0.384236,-9.12464,9.71923
-83.6127,1,0.8402,2,3,0,85.403,0.301857,-9.24668,9.62784
-82.4231,1,0.8402,2,3,0,83.6084,0.304924,-9.61685,9.6898
-83.3695,0.800422,0.8402,2,3,0,84.1046,0.231019,-9.37189,9.5997
-83.372,0.998391,0.8402,2,7,0,83.5174,0.356793,-10.008,9.67795
-82.6623,1,0.8402,2,3,0,83.4635,0.246878,-9.67296,9.76293
-84.3379,0.672524,0.8402,2,3,0,85.8839,0.344271,-9.19911,9.76205
-83.1623,0.990604,0.8402,2,3,0,84.9813,0.292572,-9.68326,9.89294
-83.2003,0.716343,0.8402,1,3,0,86.65,0.248486,-9.68097,9.43893
-84.2407,0.815646,0.8402,2,3,0,85.6484,0.288272,-9.9648,9.97416
-82.824,1,0.8402,2,3,0,84.5021,0.313103,-9.56839,9.80282
-83.3323,0.928245,0.8402,2,3,0,83.7695,0.328314,-10.0397,9.75641
-85.9128,0.791825,0.8402,3,7,0,86.5141,0.198695,-9.50269,9.2549
-83.3846,1,0.8402,2,3,0,86.3006,0.195982,-9.79861,9.70161
-85.3421,0.873763,0.8402,3,7,0,85.643,0.458436,-9.85294,9.78661
-82.9518,0.954004,0.8402,2,3,0,86.0933,0.348092,-9.74423,9.53076
-87.2405,0.524321,0.8402,2,3,0,88.1143,0.51894,-9.54778,9.58821
-83.8634,1,0.8402,2,3,0,87.5498,0.38772,-9.48812,9.79977
-83.8326,0.998143,0.8402,2,7,0,84.5363,0.347563,-9.2806,9.72759
-83.9826,0.624646,0.8402,2,3,0,88.8232,0.235889,-10.0679,9.85413
-83.2428,1,0.8402,2,3,0,84.4209,0.310373,-10.0164,9.79049
-83.2428,0.679693,0.8402,2,7,0,86.7471,0.310373,-10.0164,9.79049
-82.3915,1,0.8402,2,7,0,83.1095,0.292364,-9.62243,9.61988
-84.4574,0.628556,0.8402,2,3,0,86.4455,0.235284,-10.1944,9.82004
-84.149,0.957314,0.8402,2,3,0,85.5576,0.249391,-9.36708,9.39924
-83.8891,0.998294,0.8402,3,7,0,85.4287,0.206844,-10.0589,9.72388
-88.2608,0.651765,0.8402,2,3,0,89.2683,0.188508,-10.5526,9.48789
-82.8763,1,0.8402,2,3,0,87.8152,0.295455,-9.70343,9.84763
-82.4057,0.994839,0.8402,2,3,0,82.9687,0.301551,-9.65023,9.70769
-82.6772,0.950128,0.8402,2,3,0,82.8987,0.248473,-9.69155,9.54297
-83.0647,0.938756,0.8402,1,1,0,83.0669,0.234539,-9.66502,9.4873
-82.3917,0.924948,0.8402,1,3,0,83.8586,0.310267,-9.6893,9.67351
-82.85,0.869324,0.8402,2,7,0,83.5984,0.233697,-9.63641,9.54417
-82.9661,0.856346,0.8402,2,3,0,84.4693,0.277655,-10.0061,9.7305
-83.6497,0.938171,0.8402,2,3,0,84.0558,0.385573,-9.48261,9.5715
-82.9545,0.992402,0.8402,3,7,0,84.1985,0.248598,-9.85432,9.50766
-82.3332,0.959342,0.8402,1,3,0,83.3712,0.290776,-9.68485,9.6689
-83.0699,0.851076,0.8402,1,3,0,83.5613,0.271723,-9.47089,9.49447
-84.1176,0.898719,0.8402,2,3,0,84.5539,0.211049,-10.0902,9.78338
-82.5684,1,0.8402,2,3,0,84.1037,0.327895,-9.80817,9.65149
-82.5684,0.588969,0.8402,1,3,0,86.1756,0.327895,-9.80817,9.65149
-82.5279,0.961805,0.8402,3,7,0,82.9537,0.314283,-9.77497,9.73472
-83.831,0.686402,0.8402,1,3,0,85.3653,0.303636,-9.21888,9.58998
-82.6742,1,0.8402,2,3,0,83.8831,0.315811,-9.5009,9.68862
-82.6202,0.944506,0.8402,2,3,0,83.3152,0.243779,-9.5827,9.6273
-82.7122,0.9835,0.8402,2,7,0,83.0034,0.251598,-9.73388,9.52807
-82.3508,0.92965,0.8402,2,3,0,83.4557,0.292844,-9.68061,9.62546
-82.6391,0.938086,0.8402,2,3,0,82.8391,0.334432,-9.81042,9.68636
-82.7241,0.997213,0.8402,2,7,0,82.7837,0.241649,-9.53539,9.62568
-83.2186,0.873709,0.8402,2,3,0,84.2221,0.34512,-9.73364,9.84902
-83.5821,0.901997,0.8402,3,7,0,84.7969,0.249714,-9.98577,9.86324
-82.7194,1,0.8402,2,3,0,83.7357,0.299416,-9.52616,9.76966
-83.3095,0.931461,0.8402,2,3,0,83.6987,0.243661,-9.72754,9.88663
-83.4973,0.953855,0.8402,2,3,0,84.3976,0.326896,-10.0795,9.75842
-85.0989,0.644944,0.8402,2,3,0,87.8241,0.200847,-9.83092,10.0055
-83.0799,0.9925,0.8402,3,7,0,85.5109,0.299658,-10.0519,9.65265
-83.4755,0.916569,0.8402,2,7,0,84.5142,0.205829,-9.46351,9.59947
-85.0217,0.85376,0.8402,2,3,0,85.9521,0.198965,-9.91391,9.33936
-86.2084,0.960089,0.8402,2,3,0,86.9285,0.146032,-9.78764,9.38201
-84.7168,0.98201,0.8402,3,7,0,88.0438,0.350398,-9.12807,9.62936
-82.6018,1,0.8402,2,3,0,84.4393,0.276228,-9.8613,9.57081
-83.6872,0.877938,0.8402,2,3,0,83.9731,0.185736,-9.83927,9.68357
-82.5994,0.972702,0.8402,2,3,0,84.1953,0.320179,-9.64052,9.56394
-83.5313,0.875357,0.8402,2,3,0,83.7976,0.319066,-10.1267,9.62712
-84.393,0.711123,0.8402,2,3,0,87.4568,0.308658,-9.74016,10.0235
-84.5624,0.988669,0.8402,2,3,0,85.0673,0.310428,-9.94148,10.0074
-83.6498,0.951031,0.8402,2,3,0,85.8135,0.238477,-10.1158,9.71543
-83.1256,0.956681,0.8402,2,3,0,84.7824,0.319704,-9.42441,9.7794
-83.3993,0.871458,0.8402,3,7,0,84.8258,0.207614,-9.87433,9.54958
-88.5047,0.610049,0.8402,2,3,0,89.7344,0.26002,-9.86819,9.02855
-85.0954,1,0.8402,3,7,0,90.0312,0.400758,-10.0694,9.88184
-83.2817,1,0.8402,2,3,0,85.562,0.312039,-9.58596,9.42636
-82.4291,0.950924,0.8402,2,3,0,83.95,0.288718,-9.77305,9.72684
-82.384,0.972266,0.8402,2,3,0,82.723,0.297855,-9.6264,9.68024
-82.5037,0.838218,0.8402,2,3,0,83.8644,0.30193,-9.54562,9.64406
-82.6483,0.911678,0.8402,2,7,0,83.3019,0.315052,-9.89099,9.69673
-82.6742,0.977566,0.8402,2,3,0,83.0375,0.325256,-9.82561,9.57508
-82.5204,0.993721,0.8402,2,3,0,82.8503,0.321177,-9.59996,9.63659
-82.8926,0.926672,0.8402,2,3,0,83.3238,0.259127,-9.91824,9.77634
-83.1232,0.987149,0.8402,2,7,0,83.3945,0.327979,-9.56662,9.47331
-83.4386,0.91362,0.8402,3,7,0,84.5603,0.273033,-9.65631,9.92653
-84.8626,0.582786,0.8402,3,7,0,89.7659,0.286198,-9.782,9.2499
-83.0012,1,0.8402,2,3,0,84.9771,0.321755,-9.48383,9.78961
-82.5552,0.882596,0.8402,1,3,0,84.3237,0.255059,-9.74407,9.56983
-82.6643,0.931398,0.8402,2,3,0,83.3362,0.340426,-9.79216,9.66504
-82.6946,0.980119,0.8402,2,3,0,83.0587,0.310044,-9.82446,9.53708
-83.2733,0.93971,0.8402,3,7,0,83.5179,0.381502,-9.8265,9.67352
-84.3096,0.791609,0.8402,2,3,0,86.1278,0.358559,-9.46751,9.38107
-82.753,1,0.8402,2,3,0,84.4515,0.28563,-9.87797,9.53119
-83.1017,0.960813,0.8402,2,3,0,83.4082,0.330005,-9.70692,9.8552
-82.6692,0.99092,0.8402,2,3,0,83.3828,0.291771,-9.9123,9.72821
-83.6009,0.908928,0.8402,2,7,0,83.819,0.369922,-9.45107,9.53373
-83.2963,0.994147,0.8402,3,7,0,84.3339,0.211245,-9.47333,9.6377
-83.3756,0.996253,0.8402,2,7,0,83.6892,0.35192,-9.99552,9.74584
-83.8319,0.89693,0.8402,3,7,0,85.1517,0.188887,-9.47234,9.60962
-87.6084,0.784806,0.8402,3,7,0,87.7723,0.113513,-9.54003,9.47071
-82.7612,1,0.8402,2,3,0,87.1159,0.259088,-9.93506,9.70513
-87.7479,0.594891,0.8402,2,3,0,88.5321,0.207293,-10.3697,9.29061
-83.4256,1,0.8402,2,3,0,87.6079,0.368261,-9.63609,9.82799
-83.503,0.997628,0.8402,3,7,0,84.2704,0.2084,-9.60311,9.49188
-83.503,0.761286,0.8402,2,3,0,86.8483,0.2084,-9.60311,9.49188
-84.5109,0.870219,0.8402,3,7,0,85.7209,0.430619,-9.89527,9.7316
-84.4333,1,0.8402,3,7,0,85.8357,0.185028,-9.63323,9.42415
-87.1993,0.712327,0.8402,2,3,0,89.1924,0.21735,-10.3634,9.32021
-86.4048,0.997795,0.8402,2,7,0,88.0346,0.305466,-8.95881,9.87727
-83.0597,0.888043,0.8402,2,3,0,88.3146,0.229807,-9.69617,9.81717
-84.3827,0.680266,0.8402,2,3,0,88.3647,0.43003,-9.52888,9.63151
-82.6734,1,0.8402,2,3,0,84.5357,0.31426,-9.4926,9.64751
-84.8016,0.741294,0.8402,2,3,0,85.3687,0.414078,-9.66805,9.40268
-83.9792,0.901509,0.8402,2,3,0,86.5702,0.325481,-9.66919,9.34269
-83.4596,0.784136,0.8402,3,7,0,86.8251,0.277399,-9.52277,9.40869
-83.7867,0.960322,0.8402,3,7,0,84.785,0.180921,-9.588,9.67613
-83.0438,0.984452,0.8402,2,3,0,84.2995,0.241926,-9.69634,9.84148
-86.0477,0.780681,0.8402,2,7,0,86.4048,0.458958,-9.43171,9.45215
-83.9074,1,0.8402,2,3,0,86.8196,0.193658,-9.52546,9.50246
-84.3733,0.847755,0.8402,3,7,0,86.5991,0.208978,-10.1403,9.5414
-85.5173,0.903334,0.8402,2,3,0,86.9859,0.318934,-9.28237,9.29069
-83.9804,0.964975,0.8402,2,7,0,86.2563,0.326217,-9.98451,9.91813
-83.329,0.965546,0.8402,3,7,0,84.9247,0.263001,-9.65476,9.40848
-83.7269,0.921835,0.8402,2,3,0,84.7017,0.35255,-9.39262,9.49477
-84.3174,0.847371,0.8402,2,3,0,86.0267,0.322147,-9.14633,9.67616
-85.3945,0.860832,0.8402,2,3,0,87.4195,0.263083,-10.2352,9.3625
-84.9552,0.992343,0.8402,2,7,0,86.3368,0.343724,-10.2287,9.45091
-84.1641,0.978985,0.8402,2,7,0,85.9377,0.214237,-9.27729,9.55491
-83.9773,0.893299,0.8402,2,3,0,86.0529,0.258637,-9.19414,9.69628
-83.9518,0.943567,0.8402,2,3,0,85.5232,0.179184,-9.55329,9.59314
-83.574,0.95708,0.8402,2,3,0,84.9325,0.204183,-9.70913,9.48328
-83.1291,1,0.8402,2,3,0,83.8828,0.250328,-9.84666,9.46802
-82.523,0.98387,0.8402,2,3,0,83.4085,0.279304,-9.599,9.5657
-82.6071,0.991912,0.8402,3,7,0,82.7325,0.303198,-9.68927,9.52926
-82.4449,0.973504,0.8402,2,7,0,82.9175,0.269485,-9.82004,9.63622
-83.786,0.842529,0.8402,2,3,0,83.838,0.249639,-9.25704,9.56572
-82.3717,0.929036,0.8402,1,3,0,84.5441,0.30591,-9.69204,9.67258
-82.7891,0.895326,0.8402,2,3,0,83.2858,0.233445,-9.85203,9.61974
-82.8483,0.990024,0.8402,2,3,0,83.1894,0.351883,-9.79239,9.59683
-83.6541,0.875501,0.8402,2,3,0,84.2582,0.348652,-9.31472,9.60174
-82.4893,1,0.8402,2,3,0,83.652,0.30147,-9.58426,9.59816
-82.4893,0.617121,0.8402,1,3,0,86.0957,0.30147,-9.58426,9.59816
-82.4846,0.988701,0.8402,2,3,0,82.6625,0.28975,-9.61345,9.57288
-84.1046,0.782381,0.8402,2,3,0,84.5057,0.309733,-9.21813,9.51345
-82.9797,0.813576,0.8402,2,3,0,86.7292,0.226752,-9.81205,9.76941
-82.6291,1,0.8402,2,3,0,82.9801,0.253061,-9.84394,9.72454
-82.9946,0.915027,0.8402,2,7,0,83.6885,0.327387,-9.74415,9.83823
-83.4114,0.925475,0.8402,2,3,0,84.1232,0.219239,-9.49114,9.51456
-83.4146,0.99949,0.8402,3,7,0,84.2664,0.322849,-9.94211,9.45672
-83.3028,0.932686,0.8402,3,7,0,84.893,0.372991,-9.87696,9.73189
-83.1385,0.974864,0.8402,2,3,0,83.8208,0.203749,-9.72883,9.68242
-84.1774,0.746568,0.8402,2,3,0,86.2958,0.391066,-9.87413,9.86656
-83.5138,1,0.8402,2,3,0,84.3569,0.328353,-9.94405,9.86755
-84.174,0.839476,0.8402,3,7,0,85.7586,0.179162,-9.65999,9.4932
-82.5493,0.824397,0.8402,2,3,0,86.6284,0.242323,-9.74977,9.64831
-83.3138,0.897593,0.8402,2,3,0,83.6199,0.21198,-9.51253,9.5628
-83.3967,0.997011,0.8402,3,7,0,83.5602,0.361214,-9.94482,9.76728
-84.315,0.864388,0.8402,2,3,0,85.4933,0.268025,-10.0742,9.93184
-82.4109,1,0.8402,2,3,0,84.0736,0.305028,-9.64522,9.70028
-82.4067,0.972571,0.8402,1,3,0,82.6714,0.263526,-9.76341,9.67618
-83.9345,0.840258,0.8402,2,3,0,83.9524,0.402281,-9.55776,9.78526
-88.2024,0.59575,0.8402,2,3,0,90.6204,0.376248,-8.79382,9.76121
-90.0482,0.719312,0.8402,1,1,0,90.8,0.361265,-8.65512,9.85836
-87.5186,1,0.8402,1,1,0,90.0724,0.312467,-8.82994,9.85011
-86.9311,1,0.8402,3,7,0,91.0138,0.261333,-10.4326,9.35895
-87.0403,0.997389,0.8402,3,7,0,87.2688,0.248779,-10.431,9.35476
-83.0452,0.967322,0.8402,2,3,0,87.5529,0.241614,-9.97891,9.60331
-82.6784,0.869012,0.8402,2,3,0,84.6293,0.267319,-9.63621,9.79684
-82.8286,0.98433,0.8402,2,3,0,83.086,0.301682,-9.78967,9.8273
-82.8006,0.984652,0.8402,2,3,0,83.1657,0.255186,-9.78358,9.50881
-83.8325,0.870378,0.8402,2,3,0,84.3879,0.314271,-10.0159,9.42206
-83.4166,0.993133,0.8402,3,7,0,84.5753,0.217228,-9.46238,9.77409
-84.9128,0.848601,0.8402,2,3,0,85.7915,0.398665,-9.86847,9.36882
-83.1807,1,0.8402,2,3,0,85.2695,0.344507,-9.98207,9.59858
-83.1077,0.95785,0.8402,2,3,0,84.0417,0.36986,-9.65914,9.74238
-85.1224,0.814583,0.8402,2,3,0,85.7392,0.213184,-9.79577,10.0348
-82.8732,1,0.8402,2,3,0,85.195,0.236374,-9.85139,9.56068
-83.2505,0.566708,0.8402,2,3,0,88.4929,0.33575,-10.0168,9.58134
-84.7075,0.909488,0.8402,2,3,0,84.8075,0.405825,-10.1069,9.58195
-84.8468,0.990308,0.8402,2,7,0,85.4434,0.17082,-9.33784,9.61745
-84.0819,0.957824,0.8402,3,7,0,86.4214,0.335888,-9.44715,9.93127
-85.1643,0.861554,0.8402,2,3,0,86.3085,0.193178,-10.2427,9.60422
-85.6035,0.952751,0.8402,3,7,0,86.5064,0.225429,-10.3119,9.4523
-84.9873,1,0.8402,1,1,0,85.8839,0.21732,-10.2622,9.53159
-83.5124,1,0.8402,2,3,0,84.9824,0.217384,-9.94014,9.51488
-83.2311,0.991574,0.8402,3,7,0,84.3152,0.347943,-9.4057,9.63785
-82.6978,1,0.8402,2,3,0,83.1713,0.324084,-9.51338,9.68651
-83.6433,0.911024,0.8402,2,3,0,83.7994,0.266053,-10.148,9.58313
-83.7779,0.928855,0.8402,2,3,0,85.2994,0.212975,-9.79647,9.42973
-83.9031,0.997063,0.8402,3,7,0,84.78,0.276659,-9.95782,9.37795
-84.108,0.683957,0.8402,2,3,0,88.1907,0.262177,-9.17615,9.59438
-82.4203,0.944876,0.8402,1,3,0,84.7693,0.257097,-9.70944,9.63962
-82.4083,0.977656,0.8402,2,7,0,82.6492,0.293283,-9.7965,9.69651
-82.5651,0.920729,0.8402,2,3,0,83.1574,0.290615,-9.7459,9.53566
-83.7851,0.879631,0.8402,2,3,0,83.9128,0.211274,-9.54227,9.86714
-84.6137,0.601076,0.8402,2,3,0,89.2776,0.339336,-10.2805,9.6415
-84.9588,0.970583,0.8402,3,7,0,86.5348,0.277315,-9.1039,9.83601
-83.4145,1,0.8402,2,3,0,85.2691,0.254095,-9.95065,9.45633
-83.9265,0.910573,0.8402,2,3,0,85.3295,0.377547,-9.42004,9.8079
-83.3387,0.984914,0.8402,3,7,0,84.8404,0.354635,-9.9086,9.5152
-83.276,0.993916,0.8402,3,7,0,84.1574,0.370383,-9.9024,9.60737
-82.7521,0.99047,0.8402,2,7,0,83.7231,0.331388,-9.76031,9.77405
-82.9892,0.80769,0.8402,2,3,0,84.7226,0.276305,-9.45985,9.51649
-83.449,0.967215,0.8402,2,3,0,83.6098,0.268201,-9.98919,9.85729
-83.6946,0.908473,0.8402,2,3,0,84.9529,0.315859,-10.1638,9.65406
-84.2849,0.939938,0.8402,3,7,0,85.3935,0.402961,-9.39784,9.5584
-87.168,0.592755,0.8402,2,3,0,89.4694,0.503301,-10.0439,9.60863
-87.168,0.474501,0.8402,1,1,0,90.2913,0.503301,-10.0439,9.60863
-83.2405,1,0.8402,2,3,0,87.5705,0.287099,-9.82753,9.89166
-83.5492,0.971372,0.8402,3,7,0,84.2266,0.205031,-9.47213,9.56383
-85.3551,0.861888,0.8402,2,3,0,86.1222,0.144134,-9.90023,9.67982
-84.2295,1,0.8402,2,3,0,85.9076,0.187058,-9.89701,9.83563
-85.8051,0.886131,0.8402,2,3,0,86.985,0.135053,-9.87921,9.60621
-84.0008,0.906985,0.8402,2,3,0,88.4578,0.254592,-10.2061,9.60202
-82.597,0.977431,0.8402,2,3,0,84.4113,0.239439,-9.75723,9.62649
-82.7536,0.925363,0.8402,2,3,0,83.4407,0.344589,-9.81327,9.62093
-83.1799,0.836126,0.8402,2,7,0,84.4606,0.300017,-9.33419,9.62239
-82.6725,0.989649,0.8402,2,3,0,83.6152,0.264831,-9.54506,9.75822
-83.8588,0.564608,0.8402,2,3,0,87.9756,0.279782,-9.45057,9.38133
-82.4317,1,0.8402,2,3,0,83.77,0.302424,-9.71781,9.58716
-82.4651,0.922626,0.8402,2,3,0,83.1838,0.276646,-9.59528,9.5943
-83.2844,0.91548,0.8402,2,7,0,83.3537,0.296519,-10.0907,9.6059
-83.2324,0.979666,0.8402,2,3,0,84.104,0.321288,-9.70449,9.42978
-84.3255,0.880587,0.8402,2,3,0,85.0397,0.267243,-9.53609,10.004
-82.4425,0.893555,0.8402,1,3,0,85.6332,0.311688,-9.79086,9.66774
-82.5947,0.860743,0.8402,3,7,0,83.736,0.291289,-9.72137,9.7902
-83.8526,0.781746,0.8402,2,3,0,84.8712,0.219771,-9.8245,9.40809
-82.4197,1,0.8402,2,3,0,83.7207,0.298264,-9.65174,9.59397
-83.3543,0.907846,0.8402,2,3,0,83.4184,0.324081,-9.71395,9.90046
-83.6668,0.983396,0.8402,2,3,0,83.8488,0.302156,-9.80451,9.94662
-82.6642,1,0.8402,2,3,0,83.7133,0.271333,-9.80059,9.52689
-82.392,0.908736,0.8402,2,3,0,83.5888,0.261653,-9.725,9.66119
-83.2674,0.896751,0.8402,2,3,0,83.359,0.257736,-9.91085,9.45867
-84.2683,0.859833,0.8402,2,3,0,85.2444,0.302381,-9.24834,9.87033
-84.8429,0.855011,0.8402,2,3,0,87.0101,0.377477,-9.22019,9.50782
-86.1586,0.779115,0.8402,2,7,0,89.1157,0.153361,-9.87392,9.95102
-87.5437,0.929186,0.8402,2,7,0,88.2338,0.430054,-9.47479,9.20771
-84.6494,1,0.8402,2,3,0,88.6579,0.228864,-10.2712,9.62503
-83.0543,1,0.8402,2,3,0,84.925,0.211991,-9.59096,9.62304
-85.0178,0.698609,0.8402,2,3,0,86.915,0.387254,-9.89721,9.97545
-90.6308,0.391533,0.8402,2,3,0,93.3183,0.0793912,-9.99946,9.62188
-83.3998,0.968341,0.8402,3,7,0,91.0143,0.335896,-9.78648,9.42892
-83.1027,1,0.8402,2,3,0,83.4591,0.305544,-9.78165,9.44215
-83.2909,0.944427,0.8402,3,7,0,84.1232,0.36802,-9.60858,9.79363
-85.1848,0.866713,0.8402,2,3,0,85.3575,0.440866,-9.77824,9.8711
-84.9724,0.98395,0.8402,3,7,0,86.151,0.166463,-9.72457,9.42821
-86.365,0.92622,0.8402,2,3,0,86.8971,0.174547,-9.95161,9.28457
-83.4145,1,0.8402,3,7,0,86.2115,0.205005,-9.93151,9.65165
-84.5578,0.901848,0.8402,2,3,0,85.2003,0.234876,-10.2505,9.75439
-83.9688,1,0.8402,2,3,0,84.7538,0.274216,-10.204,9.74667
-83.6739,0.997772,0.8402,2,7,0,84.6305,0.322333,-9.25712,9.69944
-84.6729,0.865262,0.8402,3,7,0,86.0095,0.175431,-10.0484,9.73182
-84.1847,0.940009,0.8402,3,7,0,86.8061,0.188729,-9.44053,9.51896
