# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = radar_model
# start_datetime = 2023-01-12 15:29:38 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 2915264921 (Default)
# output
#   file = examples\radar\radarvar.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,log_p__,log_g__,bi1,unif.1,unif.2,unif.3,unif.4,unif.5,x1,x2,a1,a2,b1,b2,c1,c2,d1,d2,e1,e2,f1,f2,g1,g2,h1,h2,a,b,c,d,e,f,g,h
0,-27.7217,-11.9818,0.667845,0.982342,0.165765,0.916082,0.90412,0.0960888,3.62707,4.57603,-0.982945,3.60713,-0.135678,0.206287,-3.69761,4.62606,-1.86347,3.87391,-0.858836,3.99663,-0.703836,0.317536,-2.56253,4.10619,-4.85887,2.58482,2.62419,0.0706089,0.928455,2.01043,3.1378,-0.3863,1.54366,-2.27405
0,-28.3238,-11.8038,0.281895,0.768788,0.372565,0.0653803,0.802,0.0998687,5.17109,3.5202,-3.18537,1.4182,-0.0704144,0.973758,-4.60244,0.757604,-1.72564,1.77611,-3.7418,4.19158,-0.338512,0.966496,-2.16228,1.29123,-4.54116,0.588462,-1.76717,0.903344,-3.84483,0.0504736,0.449772,0.627984,-0.871054,-3.9527
0,-28.958,-10.4229,0.120495,0.378683,0.180865,0.588129,0.115833,0.556125,6.12771,1.01889,-1.68912,1.66287,-0.845373,0.377367,-0.287717,1.662,-0.311412,2.26047,-4.06239,1.4342,-0.286361,0.0784982,-0.315088,3.84586,-3.53987,2.43238,-0.0262472,-0.468007,1.37429,1.94906,-2.6282,-0.207863,3.53077,-1.10749
0,-41.0707,-19.7578,0.969965,0.855207,0.700036,0.797014,0.974774,0.966111,1.04657,7.19876,-2.41584,0.646429,-0.630301,0.590988,-1.91585,4.12478,-0.0887312,4.81505,-0.605795,4.75643,-0.713432,0.25067,-1.0753,2.97733,-0.348547,1.94171,-1.76941,-0.0393128,2.20894,4.72632,4.15064,-0.462762,1.90203,1.59316
0,-27.4766,-11.6473,0.413015,0.67906,0.535007,0.637122,0.0928482,0.963339,4.73438,2.96529,-3.20139,4.27888,-0.208731,0.771491,-1.90757,4.58101,-4.47592,4.89022,-1.01019,4.1935,-0.755862,0.0209025,-1.45895,2.26797,-2.98641,3.64773,1.0775,0.56276,2.67345,0.414298,3.18331,-0.734959,0.809018,0.66132
0,-24.5746,-7.83905,0.56485,0.32321,0.360242,0.114255,0.821521,0.0995787,4.79937,3.75015,-2.97872,3.73808,-0.807937,0.945517,-4.46081,4.54055,-2.60375,1.44455,-3.06749,0.238449,-0.464315,0.489832,-1.67772,1.53797,-4.27021,1.05679,0.75936,0.13758,0.0797395,-1.1592,-2.82904,0.0255175,-0.139749,-3.21342
0,-26.0155,-10.8069,0.884356,0.147152,0.973546,0.682122,0.973352,0.392017,2.36724,3.39095,-4.16477,3.20823,-0.0695333,0.710288,-1.64877,3.38432,-0.843321,2.46136,-1.80486,0.749697,-0.744188,0.204831,-4.00903,2.64418,-4.03292,4.38854,-0.956541,0.640755,1.73555,1.61804,-1.05516,-0.539356,-1.36485,0.355618
0,-32.4135,-13.833,0.808288,0.396843,0.389875,0.909437,0.976628,0.318876,6.04241,3.42085,-0.823306,0.817528,-0.866841,0.102673,-4.47537,1.60208,-4.41925,0.329382,-2.42274,4.30046,-0.81785,0.825831,-4.68688,0.183486,-4.49249,2.57111,-0.00577745,-0.764168,-2.8733,-4.08987,1.87772,0.00798159,-4.50339,-1.92138
0,-30.5038,-16.0158,0.223704,0.440113,0.940472,0.84866,0.794955,0.777755,2.43921,2.9554,-4.43968,1.00133,-0.0479419,0.23867,-0.480074,4.2692,-0.282622,0.91978,-0.575231,3.01909,-0.0311881,0.468012,-0.634842,3.92881,-1.33582,4.95112,-3.43835,0.190728,3.78913,0.637158,2.44386,0.436824,3.29396,3.6153
0,-27.4703,-10.2502,0.46418,0.0993952,0.152381,0.948689,0.145757,0.731064,4.24329,4.93332,-2.23304,0.196055,-0.44018,0.802579,-2.86751,1.26977,-4.49779,4.34739,-0.618804,3.08553,-0.080116,0.928982,-4.43745,2.04701,-1.47652,1.52774,-2.03698,0.362399,-1.59774,-0.150399,2.46673,0.848866,-2.39043,0.0512205
0,-26.7381,-12.9729,0.434743,0.65315,0.0304641,0.72904,0.680492,0.859222,1.88248,2.88016,-1.93225,1.38405,-0.0903821,0.236803,-4.47452,3.8536,-0.279405,4.84468,-1.33604,2.79556,-0.875822,0.262709,-1.94498,4.72596,-1.54924,4.47088,-0.548208,0.146421,-0.620918,4.56527,1.45951,-0.613113,2.78097,2.92164
0,-28.549,-11.1843,0.825087,0.430418,0.0357026,0.400683,0.98893,0.66618,5.2925,2.79867,-2.79176,3.35854,-0.731765,0.65197,-0.382444,0.574231,-1.89695,4.56639,-4.49854,4.54528,-0.845964,0.370334,-3.96882,2.01999,-2.75952,1.57644,0.566784,-0.079795,0.191787,2.66943,0.0467454,-0.47563,-1.94883,-1.18308
0,-29.6375,-12.4557,0.922455,0.785805,0.341589,0.509722,0.0865651,0.930283,3.44004,5.84627,-4.64939,2.94381,-0.554416,0.686,-4.57502,2.647,-4.48219,4.8759,-4.45024,0.7434,-0.331007,0.761463,-0.794316,0.813242,-2.1019,4.74576,-1.70558,0.131584,-1.92802,0.393712,-3.70684,0.430456,0.0189268,2.64387
0,-26.6976,-11.2728,0.435285,0.392038,0.725395,0.154974,0.892166,0.242627,3.43846,3.15955,-2.0827,0.0967654,-0.905239,0.878746,-0.486224,2.53163,-4.41105,2.28083,-2.04005,0.112196,-0.631569,0.0660328,-0.603765,1.34094,-2.79848,2.88619,-1.98593,-0.0264929,2.0454,-2.13022,-1.92786,-0.565536,0.737179,0.0877045
0,-24.5799,-8.7826,0.38805,0.174243,0.750545,0.463818,0.894237,0.23788,4.0905,3.23813,-4.68392,4.52062,-0.29939,0.146113,-3.72476,0.615025,-4.60613,3.1338,-0.260919,1.32843,-0.684968,0.394239,-2.85649,3.55067,-3.96196,4.39386,-0.163301,-0.153277,-3.10973,-1.47233,1.06752,-0.29073,0.694177,0.4319
0,-23.7639,-12.5035,0.720069,0.38349,0.95797,0.911899,0.473612,0.131288,7.60882,7.75615,-2.18683,4.18062,-0.125214,0.10893,-3.71633,1.44062,-0.241861,3.71122,-1.11248,3.55259,-0.884029,0.587822,-1.47184,1.02745,-0.797693,1.96375,1.99379,-0.0162839,-2.2757,3.46936,2.44011,-0.296207,-0.444384,1.16606
0,-23.424,-8.26024,0.866929,0.491534,0.496397,0.620861,0.705302,0.101332,4.21489,3.03201,-3.80813,2.8466,-0.148925,0.603153,-1.81257,0.514685,-2.96927,4.10728,-3.42986,1.24267,-0.988,0.271443,-2.8923,4.03075,-2.69467,0.386826,-0.961526,0.454228,-1.29788,1.13802,-2.18719,-0.716557,1.13845,-2.30785
0,-33.1867,-15.1701,0.724687,0.903847,0.734549,0.768851,0.912559,0.353486,3.84705,3.431,-4.61032,1.31707,-0.85917,0.969782,-4.80122,4.08901,-4.6721,0.0636414,-1.65523,4.76508,-0.948799,0.0922688,-3.31094,2.59382,-3.7672,2.63212,-3.29325,0.110612,-0.712218,-4.60846,3.10985,-0.85653,-0.717118,-1.13507
0,-21.7569,-6.5376,0.341797,0.921777,0.663105,0.182363,0.0656028,0.787842,6.19352,4.78286,-1.06771,2.07464,-0.692149,0.556196,-3.53575,0.452117,-2.40912,1.55677,-0.517091,0.415847,-0.702397,0.465853,-2.13036,2.13306,-1.89322,1.92095,1.00693,-0.135953,-3.08364,-0.852351,-0.101244,-0.236543,0.0027012,0.0277315
0,-25.4353,-9.66496,0.765816,0.962981,0.200402,0.440945,0.656144,0.231165,3.49727,4.03089,-4.82706,2.35561,-0.786179,0.138101,-1.78668,3.45719,-0.193313,3.14422,-0.468249,0.466392,-0.429161,0.671845,-4.62726,3.37646,-1.57885,2.60164,-2.47145,-0.648078,1.67051,2.95091,-0.00185625,0.242683,-1.2508,1.0228
0,-27.869,-12.2427,0.0740224,0.675428,0.665269,0.784909,0.150447,0.95837,3.79362,4.71136,-3.27593,2.81672,-0.599425,0.909428,-4.76753,3.55277,-3.85933,2.82345,-0.0678195,2.5151,-0.939451,0.3293,-4.68222,1.64154,-3.07414,4.19379,-0.459207,0.310003,-1.21476,-1.03588,2.44728,-0.610152,-3.04068,1.11965
0,-24.6789,-9.76874,0.883869,0.326634,0.835241,0.367889,0.021139,0.760046,4.49955,4.54249,-4.68185,1.7778,-0.497392,0.133899,-3.67486,1.4556,-3.56909,1.31179,-0.498297,0.660534,-0.782217,0.514019,-3.98493,1.37072,-4.63311,0.515922,-2.90405,-0.363493,-2.21926,-2.2573,0.162237,-0.268198,-2.61421,-4.11719
0,-31.4985,-12.902,0.517995,0.855752,0.242331,0.138521,0.933547,0.710994,2.63715,5.60577,-0.304299,4.73277,-0.104886,0.852372,-2.14571,4.53519,-1.92916,1.27484,-1.63953,0.0967431,-0.267951,0.5912,-1.66543,4.62806,-4.39455,3.99618,4.42847,0.747486,2.38948,-0.654321,-1.54279,0.323249,2.96262,-0.398365
0,-20.9603,-7.98741,0.200878,0.135189,0.79265,0.505087,0.411863,0.120554,2.5014,2.5356,-4.67037,1.71215,-0.237857,0.228575,-1.37467,4.14169,-1.05383,1.43895,-4.58728,2.83323,-0.627459,0.60479,-2.50044,0.378846,-1.5793,2.27554,-2.95823,-0.00928173,2.76702,0.38512,-1.75405,-0.022669,-2.12159,0.696239
0,-27.8403,-7.19094,0.805943,0.617458,0.765867,0.28643,0.32377,0.42797,6.49983,1.09299,-3.31233,1.32039,-0.658757,0.0865129,-0.672773,1.3903,-4.32031,0.844388,-1.82581,1.6894,-0.755155,0.829064,-2.52462,3.9249,-2.44336,2.55122,-1.99194,-0.572244,0.717527,-3.47592,-0.136412,0.073909,1.40028,0.107861
0,-29.4292,-12.0287,0.187271,0.640011,0.220379,0.917013,0.560899,0.508524,2.83077,4.5308,-0.390226,2.89175,-0.216723,0.331924,-2.66334,4.13873,-4.41137,0.408029,-0.182636,3.56682,-0.0163633,0.73124,-0.195411,3.43455,-4.14242,1.18998,2.50153,0.115201,1.47539,-4.00334,3.38419,0.714877,3.23914,-2.95244
0,-21.2178,-5.65254,0.807852,0.584509,0.671685,0.768142,0.858164,0.195376,4.69733,3.55042,-0.973936,2.98415,-0.61893,0.764424,-1.77482,4.50894,-3.5068,4.13551,-1.8975,0.580046,-0.803635,0.693197,-2.15299,1.19677,-4.43246,3.81384,2.01022,0.145494,2.73412,0.628708,-1.31746,-0.110438,-0.956218,-0.618618
0,-29.3122,-13.7369,0.91817,0.96783,0.43521,0.0463679,0.794433,0.332987,6.72608,6.73273,-3.93431,0.561583,-0.541107,0.880927,-1.21346,4.55267,-4.8523,2.64656,-4.55768,0.593205,-0.615844,0.361982,-0.539658,3.54754,-4.13572,1.61433,-3.37273,0.339821,3.3392,-2.20573,-3.96447,-0.253862,3.00788,-2.52139
0,-28.8627,-14.4128,0.492811,0.235129,0.400256,0.254987,0.0170353,0.959181,3.09321,2.18019,-0.363982,0.579652,-0.985287,0.390012,-4.01673,0.649034,-2.40548,0.218263,-2.28334,1.94492,-0.534232,0.728338,-0.511127,0.877203,-1.29924,1.41929,0.21567,-0.595275,-3.3677,-2.18721,-0.33842,0.194105,0.366076,0.120045
0,-24.0733,-8.74232,0.306815,0.696202,0.406964,0.577682,0.333197,0.207718,2.06289,2.58948,-0.289725,0.382208,-0.314321,0.437582,-2.03899,3.63906,-1.08791,0.143752,-1.53643,3.54299,-0.42365,0.185231,-0.770174,1.21312,-3.04502,0.439668,0.0924829,0.123262,1.60007,-0.944162,2.00655,-0.23842,0.442944,-2.60535
0,-33.8346,-18.2049,0.942618,0.586735,0.0453863,0.945581,0.971713,0.144204,2.3231,3.99202,-1.95348,2.39536,-0.29531,0.596141,-0.453177,4.37485,-4.77288,4.8947,-0.763463,1.27384,-0.0230222,0.816673,-2.0206,3.49067,-1.81456,4.90127,0.441871,0.300832,3.92168,0.121829,0.510377,0.793651,1.47007,3.08672
0,-22.2984,-6.99365,0.108333,0.374948,0.3344,0.702879,0.05464,0.244501,4.08433,2.75795,-1.54266,0.622577,-0.752301,0.226542,-1.42147,3.17799,-3.42111,3.41048,-0.17741,4.33795,-0.804959,0.566913,-3.42419,3.04442,-1.5919,2.59718,-0.920082,-0.525759,1.75652,-0.010638,4.16054,-0.238045,-0.379764,1.00528
0,-27.8551,-10.1185,0.308577,0.202212,0.726255,0.297844,0.564361,0.487695,3.06437,5.77688,-4.70766,0.745745,-0.436076,0.567984,-1.94394,2.7848,-0.321394,4.26204,-2.48543,4.79118,-0.656709,0.974909,-3.32079,0.236251,-2.35089,0.93018,-3.96191,0.131908,0.840858,3.94064,2.30575,0.3182,-3.08454,-1.42071
0,-28.5385,-13.2331,0.824304,0.988876,0.691148,0.0566661,0.259824,0.216664,4.82419,2.7726,-1.35651,3.81516,-0.54911,0.232474,-1.2187,0.218605,-4.38368,3.51519,-0.634587,4.57614,-0.774685,0.70583,-4.89865,3.67647,-2.86963,3.7293,2.45865,-0.316637,-1.0001,-0.86849,3.94155,-0.0688544,-1.22218,0.859669
0,-26.0241,-8.88917,0.586077,0.598913,0.177091,0.643826,0.319979,0.16679,1.75153,5.44037,-1.0582,1.07289,-0.776361,0.980369,-0.167808,3.91844,-2.11112,3.42759,-3.26131,3.29808,-0.676065,0.471031,-2.3524,3.05922,-0.550059,3.43641,0.0146835,0.204007,3.75063,1.31647,0.0367759,-0.205034,0.70682,2.88635
0,-27.1075,-10.4339,0.170795,0.932988,0.928984,0.561026,0.21413,0.684155,3.53375,5.10415,-3.80945,0.479118,-0.369499,0.132801,-3.71775,0.706266,-4.8537,3.0742,-4.75163,1.76003,-0.796926,0.695281,-3.79236,2.85872,-4.11737,4.50956,-3.33033,-0.236698,-3.01148,-1.7795,-2.9916,-0.101645,-0.933637,0.392193
0,-31.7592,-17.4541,0.183426,0.210643,0.992899,0.296183,0.645163,0.532439,4.83579,7.15271,-3.23378,0.362578,-0.912572,0.207797,-4.98128,1.64958,-3.23712,0.864344,-0.643236,1.24466,-0.938236,0.687577,-2.77736,4.52395,-1.81539,2.79288,-2.8712,-0.704775,-3.3317,-2.37277,0.601422,-0.250659,1.74659,0.977493
0,-25.4465,-9.8397,0.219674,0.295089,0.619492,0.29521,0.155564,0.312672,5.63362,4.39043,-4.80738,0.982305,-0.652468,0.717384,-4.71228,3.24502,-0.807283,4.38636,-4.82533,0.645912,-0.667813,0.530455,-1.4201,4.15167,-0.441332,2.18197,-3.82508,0.064916,-1.46726,3.57908,-4.17942,-0.137357,2.73156,1.74064
0,-30.3265,-12.6177,0.202,0.109506,0.603538,0.166683,0.707866,0.893664,3.50964,7.83396,-0.952371,2.20459,-0.832644,0.283329,-3.86251,1.63394,-2.5002,2.15614,-1.03682,1.40248,-0.0892012,0.689089,-0.121609,4.77036,-4.4103,4.4116,1.25222,-0.549315,-2.22857,-0.344056,0.365659,0.599887,4.64875,0.00130203
0,-22.5276,-6.35129,0.334222,0.723377,0.246336,0.272137,0.253767,0.368576,2.89951,3.00057,-0.712086,1.34845,-0.856111,0.501394,-0.560128,4.17558,-4.06778,1.97871,-1.99617,4.52271,-0.896055,0.580807,-0.739781,2.83598,-3.02601,0.740496,0.636366,-0.354717,3.61545,-2.08907,2.52654,-0.315248,2.0962,-2.28551
0,-30.5548,-13.4986,0.0633978,0.805738,0.672088,0.0364114,0.529716,0.138502,4.89423,1.96169,-0.608833,4.31138,-0.134939,0.320637,-2.41093,2.2394,-2.0179,2.16797,-0.187652,2.15597,-0.221648,0.255891,-0.577218,4.87373,-2.67997,0.311995,3.70255,0.185698,-0.171538,0.150068,1.96832,0.0342421,4.29651,-2.36798
0,-29.3361,-14.2289,0.846621,0.0520341,0.599907,0.808401,0.585644,0.112872,4.34626,3.87414,-0.186972,4.76065,-0.0986136,0.0847978,-2.30565,4.28247,-0.16544,3.45839,-4.45646,2.99659,-0.63436,0.97489,-3.596,0.612598,-3.66286,3.61348,4.57368,-0.0138158,1.97681,3.29296,-1.45987,0.340529,-2.9834,-0.0493725
0,-21.3904,-7.70234,0.143808,0.954732,0.925813,0.222401,0.400168,0.901733,2.02527,2.63475,-2.99867,2.59772,-0.294339,0.732772,-2.19655,1.83084,-3.80545,2.09656,-1.16368,3.85993,-0.588872,0.200874,-3.85369,3.46409,-1.87782,1.48096,-0.400948,0.438433,-0.365709,-1.7089,2.69626,-0.387999,-0.389594,-0.396861
0,-23.0228,-8.10192,0.179603,0.7381,0.253308,0.81885,0.738748,0.44533,5.14056,4.60394,-1.43621,3.42096,-0.413837,0.0308382,-3.70231,2.94878,-2.38157,1.00581,-4.20842,0.0596049,-0.648157,0.868724,-3.52357,1.6387,-2.08836,1.66866,1.98475,-0.382999,-0.753534,-1.37576,-4.14882,0.220567,-1.88487,-0.419704
0,-28.325,-12.7265,0.739112,0.424017,0.457931,0.866858,0.259451,0.865771,5.05447,6.02608,-3.64546,1.72734,-0.740917,0.190788,-1.52421,4.91527,-1.9111,0.251921,-0.988797,2.75186,-0.497344,0.953215,-0.912273,1.80138,-3.4749,0.0364804,-1.91813,-0.550129,3.39106,-1.65918,1.76306,0.455871,0.889106,-3.43842
0,-32.3677,-18.5506,0.895292,0.993063,0.221419,0.985099,0.473107,0.0627805,3.61503,3.96822,-1.65955,4.34142,-0.799389,0.0540966,-2.748,1.59774,-0.499267,2.19453,-1.70503,3.51463,-0.828012,0.21104,-4.28423,1.7152,-0.055437,4.79987,2.68187,-0.745292,-1.15026,1.69526,1.8096,-0.616972,-2.56903,4.74444
0,-26.6586,-11.4679,0.412447,0.394377,0.303404,0.865705,0.31649,0.926158,3.79318,6.95547,-1.32058,4.65166,-0.53512,0.214543,-4.78869,1.2879,-1.49155,4.9045,-0.809982,2.93386,-0.409166,0.716787,-3.1597,0.274087,-1.94039,1.10754,3.33108,-0.320577,-3.50079,3.41295,2.12388,0.307622,-2.88561,-0.832856
0,-25.069,-8.88235,0.568983,0.33001,0.364818,0.708552,0.267306,0.361272,4.06953,1.11337,-4.71625,1.95231,-0.976104,0.790527,-1.72997,0.689627,-4.33982,1.40351,-3.09792,1.73925,-0.564195,0.300597,-0.731995,4.24383,-2.45242,3.87714,-2.76394,-0.185578,-1.04034,-2.93631,-1.35866,-0.263598,3.51183,1.42473
0,-30.5846,-15.0619,0.837183,0.9123,0.756105,0.647046,0.234869,0.400375,6.35184,5.78946,-4.8444,4.66409,-0.718741,0.994765,-2.24757,4.7102,-4.05488,0.762989,-4.84194,1.00578,-0.290692,0.810967,-1.13139,3.08864,-3.41262,2.98758,-0.180306,0.276024,2.46262,-3.29189,-3.83615,0.520275,1.95726,-0.425038
0,-29.0644,-10.1725,0.926001,0.693546,0.307473,0.883314,0.520957,0.0787833,2.73668,5.96108,-4.64444,1.5898,-0.81301,0.255102,-2.43593,0.332202,-1.55246,1.34496,-1.06922,3.57471,-0.114075,0.791181,-1.86621,0.764255,-4.48141,4.48054,-3.05464,-0.557908,-2.10373,-0.207496,2.50549,0.677107,-1.10196,-0.00086519
0,-30.0186,-13.1418,0.72112,0.441938,0.736842,0.431022,0.883151,0.585745,2.37635,5.78632,-3.6256,4.75569,-0.595469,0.937552,-4.82952,1.69603,-4.56423,2.16868,-3.7989,0.252797,-0.352164,0.980089,-0.578993,0.751218,-3.3017,4.13359,1.13008,0.342083,-3.13348,-2.39554,-3.5461,0.627925,0.172225,0.831894
0,-29.0335,-14.422,0.218938,0.272423,0.644402,0.0463454,0.4125,0.259124,3.35037,3.47222,-1.57005,3.2027,-0.502958,0.725753,-1.7592,4.5439,-0.0952395,3.60522,-3.88868,2.21827,-0.284528,0.380815,-4.32333,0.109605,-0.0874003,0.122788,1.63265,0.222795,2.7847,3.50998,-1.67041,0.0962872,-4.21373,0.0353874
0,-27.2005,-11.8892,0.501508,0.66524,0.370002,0.402314,0.853029,0.671857,6.25091,5.75732,-0.264753,3.86497,-0.606324,0.0569964,-0.22671,1.12417,-4.39588,4.53328,-0.246834,4.7902,-0.558009,0.660099,-1.21826,0.990789,-0.446529,1.74067,3.60022,-0.549327,0.897456,0.137401,4.54337,0.10209,-0.227469,1.29414
0,-35.3881,-17.2583,0.790992,0.517703,0.836122,0.677937,0.897909,0.933427,1.72144,5.71323,-4.74346,4.45673,-0.724359,0.336582,-4.26314,0.7335,-0.0864841,4.63346,-2.97802,3.30919,-0.620594,0.976498,-0.744602,4.5524,-0.471405,4.75882,-0.286728,-0.387778,-3.52964,4.54698,0.331174,0.355904,3.8078,4.28741
0,-26.4487,-8.25448,0.357497,0.923376,0.90237,0.903247,0.574434,0.85665,6.49246,3.20232,-2.93657,0.453753,-0.481313,0.849414,-3.5268,0.690779,-3.85768,2.14536,-1.90099,2.95339,-0.364017,0.238595,-0.918023,3.27159,-1.33689,0.416397,-2.48282,0.368101,-2.83602,-1.71232,1.05241,-0.125422,2.35357,-0.920491
0,-27.5802,-13.0654,0.345544,0.273612,0.607159,0.0150268,0.687851,0.248847,1.43777,3.04231,-1.27415,4.08914,-0.845352,0.986994,-2.60733,4.29927,-1.16428,1.56182,-4.37739,0.926155,-0.821505,0.927901,-3.00306,2.45185,-3.70564,4.20157,2.815,0.141642,1.69194,0.397543,-3.45124,0.106396,-0.551207,0.495928
0,-29.4188,-14.5259,0.988071,0.498738,0.750231,0.289091,0.884469,0.440441,3.78833,0.936913,-4.76399,3.01375,-0.599903,0.0675791,-4.4386,2.65073,-4.24394,3.54305,-1.09353,4.63293,-0.872833,0.200777,-0.729956,0.486428,-1.68355,4.62831,-1.75025,-0.532323,-1.78787,-0.700887,3.53939,-0.672056,-0.243528,2.94477
0,-27.1354,-9.27375,0.731485,0.561296,0.596868,0.285052,0.538313,0.862099,5.49435,0.738758,-0.8349,1.36119,-0.892625,0.744332,-1.25852,1.75655,-1.62647,2.61173,-2.06269,3.76502,-0.49289,0.745525,-4.37383,3.41069,-0.863226,4.91435,0.526286,-0.148292,0.498032,0.985258,1.70232,0.252636,-0.963138,4.05112
0,-24.4932,-8.49799,0.625809,0.609686,0.544931,0.844504,0.623963,0.189044,2.11187,5.20009,-0.397435,2.84478,-0.237569,0.440432,-2.71065,3.71658,-2.90585,4.32936,-4.40509,0.53892,-0.445856,0.756666,-4.8156,3.59243,-1.23984,4.62948,2.44734,0.202863,1.00592,1.42351,-3.86617,0.31081,-1.22317,3.38964
0,-24.0738,-8.22463,0.326011,0.0383751,0.363589,0.0781818,0.221845,0.0285571,3.25632,3.49582,-1.61428,0.877071,-0.56041,0.176238,-1.87668,2.47288,-3.80129,1.22264,-1.35943,3.65127,-0.923065,0.739227,-2.08767,2.87341,-3.27254,3.26147,-0.737205,-0.384172,0.596198,-2.57866,2.29184,-0.183838,0.785743,-0.0110692
0,-32.6398,-17.944,0.0719224,0.222188,0.128246,0.508471,0.95386,0.169033,0.971029,4.28453,-4.86023,4.26503,-0.982437,0.840567,-0.164748,1.28814,-4.21322,2.58792,-4.81842,2.69357,-0.173665,0.250612,-1.9157,1.65803,-2.32548,2.97961,-0.595201,-0.14187,1.12339,-1.62531,-2.12484,0.0769465,-0.257669,0.654137
0,-27.1934,-12.6378,0.231563,0.736087,0.132693,0.649394,0.807241,0.865289,6.36357,6.50568,-0.108463,2.81408,-0.266904,0.0940905,-2.68523,2.5515,-4.8722,4.35464,-0.896152,1.45391,-0.0664926,0.822815,-0.39705,3.95899,-3.21051,3.72563,2.70561,-0.172813,-0.133722,-0.517557,0.557762,0.756322,3.56194,0.515119
0,-27.8991,-13.7936,0.153435,0.392668,0.292596,0.538638,0.708428,0.401398,6.38182,6.68773,-0.383447,2.65601,-0.0686626,0.993349,-2.85517,3.49423,-1.19832,4.08218,-1.19132,2.81461,-0.964776,0.793101,-1.24827,4.88482,-1.78029,2.79163,2.27256,0.924686,0.639058,2.88385,1.6233,-0.171675,3.63654,1.01134
0,-24.2601,-9.15113,0.0163106,0.843459,0.761117,0.549438,0.0281213,0.590753,4.83743,2.81263,-1.08305,2.77762,-0.220407,0.615182,-2.32027,1.46034,-3.05209,1.69981,-3.28739,2.17376,-0.91214,0.75611,-2.35491,4.58868,-2.5401,4.05623,1.69457,0.394775,-0.859924,-1.35227,-1.11363,-0.15603,2.23376,1.51613
0,-22.7303,-7.69257,0.0878953,0.930634,0.946612,0.640105,0.603489,0.813596,3.97193,4.27861,-0.544263,3.16077,-0.517736,0.763053,-3.001,3.52238,-4.25556,1.78881,-2.36088,2.87897,-0.198482,0.243147,-3.48445,0.531497,-0.680284,1.71647,2.61651,0.245317,0.52137,-2.46675,0.51809,0.0446647,-2.95296,1.03619
0,-21.7191,-7.33858,0.632204,0.536306,0.492595,0.321478,0.338034,0.450127,4.87609,4.71752,-1.49108,2.12491,-0.6266,0.432015,-2.33645,0.195403,-4.33758,3.09338,-4.82548,2.42688,-0.0481196,0.0482403,-2.08472,3.02731,-1.95698,2.44173,0.633824,-0.194585,-2.14104,-1.24419,-2.3986,0.000120702,0.942591,0.484745
0,-28.1271,-12.6881,0.183313,0.265993,0.0645275,0.289798,0.0371731,0.345227,6.1083,6.49485,-1.43169,4.0681,-0.946644,0.948301,-0.616068,1.81035,-1.69462,2.75757,-0.29901,2.6606,-0.0437535,0.784811,-2.84021,4.54416,-2.70095,2.27281,2.63641,0.00165709,1.19428,1.06295,2.36159,0.741058,1.70395,-0.428138
0,-30.1488,-13.9125,0.294264,0.461143,0.987129,0.077077,0.669209,0.0651476,5.18458,2.88688,-1.30801,3.75073,-0.0920452,0.49688,-0.222799,1.97364,-4.77074,1.38321,-3.50105,4.59129,-0.639496,0.749797,-4.81293,1.24594,-1.122,3.71689,2.44272,0.404835,1.75084,-3.38753,1.09024,0.110301,-3.56698,2.59489
0,-20.9826,-7.53991,0.693037,0.703446,0.28321,0.460443,0.254656,0.377641,5.82607,6.27333,-3.46451,3.26822,-0.231483,0.908626,-1.64275,1.4258,-0.640674,3.16365,-0.320964,0.0874489,-0.731119,0.620568,-4.22582,1.60983,-1.92158,2.86475,-0.196282,0.677143,-0.216948,2.52297,-0.233515,-0.110551,-2.61599,0.943167
0,-23.5716,-8.1433,0.659876,0.350665,0.868108,0.337512,0.17092,0.864723,3.08477,3.53956,-3.79289,2.23778,-0.603247,0.236989,-3.98789,0.303958,-0.362359,0.749711,-3.86675,2.35134,-0.258961,0.940443,-3.3902,4.19648,-1.30345,1.09382,-1.55511,-0.366258,-3.68394,0.387352,-1.51541,0.681482,0.806283,-0.209631
0,-25.4292,-10.1712,0.635275,0.281937,0.470555,0.605418,0.289595,0.0643157,5.22023,4.71379,-3.37913,3.9622,-0.560806,0.557524,-3.49391,0.748576,-0.304442,2.54971,-0.648054,1.40668,-0.0146236,0.209484,-0.875447,4.42209,-1.17206,0.260509,0.58307,-0.0032816,-2.74534,2.24527,0.758624,0.194861,3.54665,-0.911549
