# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = clickgraph_model
# start_datetime = 2023-01-12 08:53:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\clickgraph\clickgraph.data.R
# init = 2 (Default)
# random
#   seed = 2891521876 (Default)
# output
#   file = examples\clickgraph\clickgraphMCMC20k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,simAll,unif.1,unif.2,unif.3,unif.4,unif.5,beta1,beta2
-22.8424,0.850066,0.00273203,10,1023,0,28.3495,0.962396,0.079253,0.0963704,0.291528,0.377012,0.655782,0.452368,0.511825
-21.5741,0.847736,0.00273203,10,1023,0,25.8488,0.889073,0.109381,0.669049,0.407312,0.492425,0.784901,0.718255,0.870724
-22.7701,0.858219,0.00273203,10,1023,0,26.948,0.895113,0.102631,0.524307,0.193245,0.327322,0.806284,0.679972,0.947768
-21.9636,0.897217,0.00273203,10,1023,0,25.3424,0.953169,0.425042,0.185795,0.10083,0.26472,0.464935,0.63445,0.819607
-23.3373,1,0.00273203,10,1023,0,26.4573,0.908096,0.649786,0.849133,0.702602,0.605102,0.768321,0.836266,0.886494
-23.5398,0.968383,0.00273203,10,1023,0,28.6304,0.446161,0.0884354,0.0437553,0.274892,0.828389,0.0816928,0.771357,0.0922662
-22.3844,0.5445,0.00273203,10,1023,0,27.7554,0.879915,0.227104,0.24402,0.26475,0.671324,0.0232879,0.567785,0.272015
-24.4334,0.634671,0.00273203,10,1023,0,27.5173,0.249004,0.338648,0.422231,0.0812507,0.845854,0.00677334,0.650332,0.379424
-22.6331,0.830367,0.00273203,10,1023,0,29.3764,0.504394,0.632598,0.336181,0.270419,0.0406283,0.976445,0.518036,0.533767
-21.6835,0.661067,0.00273203,10,1023,0,28.5729,0.086746,0.212607,0.922074,0.511374,0.777776,0.705155,0.737562,0.586952
-19.5009,0.999998,0.00273203,10,1023,0,24.6393,0.461581,0.901519,0.716064,0.702048,0.365618,0.439894,0.6693,0.756739
-22.6044,0.877511,0.00273203,10,1023,0,23.9301,0.927349,0.317273,0.0398379,0.116606,0.496355,0.570653,0.5657,0.18549
-21.3706,0.997517,0.00273203,10,1023,0,25.1193,0.786028,0.639026,0.144768,0.252999,0.711045,0.0780453,0.425317,0.446702
-20.4416,0.997478,0.00273203,10,1023,0,23.6326,0.750216,0.753567,0.34796,0.339829,0.681811,0.101754,0.383094,0.53738
-19.1389,0.932954,0.00273203,10,1023,0,21.0514,0.298556,0.311687,0.711768,0.797804,0.484335,0.732979,0.58377,0.627725
-21.7338,0.960193,0.00273203,10,1023,0,23.0941,0.484027,0.987566,0.406062,0.304886,0.178703,0.365341,0.498355,0.752122
-23.1246,0.768964,0.00273203,10,1023,0,27.8455,0.143517,0.985738,0.235876,0.172123,0.741128,0.271823,0.508609,0.447769
-20.2003,0.943072,0.00273203,10,1023,0,24.4353,0.458324,0.881702,0.262448,0.0516116,0.512369,0.529492,0.693195,0.384758
-19.4052,0.457459,0.00273203,10,1023,0,25.8377,0.394241,0.791323,0.166951,0.225941,0.699497,0.636845,0.652483,0.581973
-21.5447,0.680571,0.00273203,10,1023,0,24.9184,0.378416,0.722997,0.740476,0.911802,0.857689,0.39357,0.818483,0.645999
-19.8714,0.700792,0.00273203,10,1023,0,24.4831,0.694957,0.229253,0.752619,0.797552,0.296795,0.606818,0.659746,0.543698
-24.4887,1,0.00273203,10,1023,0,25.8788,0.982787,0.564836,0.687533,0.381453,0.0173163,0.713219,0.501368,0.848414
-23.2957,0.997738,0.00273203,10,1023,0,26.3492,0.961106,0.508985,0.566285,0.547952,0.0200911,0.699698,0.559325,0.868647
-22.2337,0.960861,0.00273203,10,1023,0,26.8172,0.757404,0.282246,0.806394,0.931944,0.390464,0.773487,0.773163,0.365333
-22.3513,0.969913,0.00273203,10,1023,0,24.1654,0.592592,0.722571,0.19927,0.0174624,0.60571,0.281434,0.421939,0.671289
-22.5924,1,0.00273203,10,1023,0,26.5006,0.325505,0.284813,0.923335,0.220859,0.753676,0.0973744,0.340442,0.585493
-21.5753,0.855982,0.00273203,10,1023,0,25.1414,0.237404,0.87909,0.325302,0.393114,0.466683,0.230192,0.210136,0.841005
-24.3407,0.297176,0.00273203,10,1023,0,30.7279,0.36109,0.975636,0.0687058,0.52243,0.16544,0.215246,0.210312,0.784088
-20.5941,0.258657,0.00273203,10,1023,0,28.4893,0.282188,0.181863,0.142185,0.721993,0.872156,0.803703,0.769859,0.393618
-20.43,0.407052,0.00273203,10,1023,0,24.2325,0.544856,0.242073,0.097212,0.793043,0.77246,0.829654,0.77149,0.473201
-21.4173,0.517517,0.00273203,10,1023,0,23.732,0.239955,0.506939,0.146061,0.411261,0.729818,0.934642,0.683111,0.245683
-20.4034,0.868946,0.00273203,10,1023,0,23.3435,0.616651,0.603586,0.824219,0.513559,0.435299,0.074024,0.683783,0.494141
-20.9854,0.590811,0.00273203,10,1023,0,23.6111,0.758122,0.765397,0.616706,0.205999,0.59933,0.0897928,0.501202,0.299745
-21.9428,0.94062,0.00273203,10,1023,0,23.4511,0.633726,0.843509,0.285822,0.297614,0.685234,0.0298774,0.429569,0.63014
-19.6363,0.964111,0.00273203,10,1023,0,23.6044,0.430502,0.553058,0.756231,0.838024,0.579365,0.859881,0.511161,0.590124
-22.92,0.955245,0.00273203,10,1023,0,25.341,0.834179,0.837901,0.453825,0.291987,0.97556,0.932841,0.770327,0.295572
-22.4433,0.499075,0.00273203,10,1023,0,28.1736,0.689886,0.636523,0.705373,0.984554,0.12056,0.220687,0.397617,0.885198
-21.6021,0.44895,0.00273203,10,1023,0,26.8775,0.674478,0.759876,0.736807,0.97565,0.120057,0.153918,0.402481,0.791573
-21.0669,0.748569,0.00273203,10,1023,0,22.9382,0.545449,0.561075,0.789642,0.961393,0.0778694,0.317343,0.467986,0.63451
-21.2591,0.455309,0.00273203,10,1023,0,27.7518,0.894975,0.483181,0.432103,0.509656,0.222629,0.498065,0.321319,0.244118
-20.6622,0.981171,0.00273203,10,1023,0,24.0523,0.704556,0.373634,0.528762,0.0565192,0.366321,0.360762,0.6934,0.17894
-21.1802,0.358023,0.00273203,10,1023,0,27.5146,0.460813,0.281974,0.549757,0.129289,0.338208,0.234487,0.649809,0.186733
-23.2915,0.717051,0.00273203,10,1023,0,30.5928,0.525805,0.780903,0.93042,0.828209,0.238173,0.765744,0.799301,0.876023
-22.8188,1,0.00273203,10,1023,0,25.3579,0.868014,0.779824,0.93628,0.606036,0.324162,0.637537,0.786324,0.897832
-24.7545,0.997313,0.00273203,10,1023,0,29.1965,0.631613,0.196798,0.951645,0.810604,0.179471,0.842023,0.743578,0.173147
-23.3941,0.972255,0.00273203,10,1023,0,26.6012,0.0867453,0.440081,0.892264,0.26525,0.634907,0.546726,0.786612,0.887397
-19.8742,0.82095,0.00273203,10,1023,0,24.4278,0.745854,0.674928,0.599175,0.37708,0.903549,0.292733,0.762667,0.167204
-22.2248,0.788889,0.00273203,10,1023,0,24.192,0.847025,0.518529,0.392555,0.402394,0.984365,0.230966,0.675624,0.0716612
-23.9127,0.447112,0.00273203,10,1023,0,28.8362,0.834718,0.225454,0.763957,0.341995,0.991647,0.575046,0.545998,0.0364883
-24.0562,0.582416,0.00273203,10,1023,0,27.1666,0.832083,0.0494777,0.547621,0.741929,0.957042,0.834756,0.413485,0.0579163
-21.3206,0.378593,0.00273203,10,1023,0,28.4761,0.773909,0.10805,0.35792,0.168245,0.121913,0.271419,0.642193,0.238152
-19.1558,0.9454,0.00273203,10,1023,0,22.6276,0.487928,0.379237,0.172743,0.597966,0.412475,0.192159,0.474654,0.559107
-18.8741,0.600323,0.00273203,10,1023,0,20.9167,0.625679,0.312754,0.819708,0.315549,0.773456,0.648254,0.594002,0.450527
-19.5942,0.803232,0.00273203,10,1023,0,22.9469,0.659162,0.591336,0.695866,0.452889,0.889703,0.719094,0.469933,0.433507
-23.3393,0.917919,0.00273203,10,1023,0,27.9307,0.71709,0.475732,0.968886,0.29771,0.936638,0.950421,0.766501,0.31264
-21.0703,0.564258,0.00273203,10,1023,0,27.3244,0.389948,0.403602,0.919539,0.190292,0.322818,0.41148,0.787673,0.660985
-29.3503,0.728595,0.00273203,10,1023,0,32.9472,0.943607,0.894415,0.383381,0.996826,0.810347,0.604685,0.728811,0.994025
-23.0536,0.818936,0.00273203,10,1023,0,32.1578,0.810772,0.603385,0.188303,0.901829,0.60851,0.355146,0.540934,0.992874
-25.1466,0.903756,0.00273203,10,1023,0,27.8159,0.889316,0.494354,0.204982,0.978655,0.575677,0.755305,0.800013,0.958863
-23.7854,0.96763,0.00273203,10,1023,0,27.3513,0.885192,0.62142,0.175839,0.961039,0.559821,0.480352,0.651947,0.984579
-19.6819,0.878603,0.00273203,10,1023,0,28.7862,0.398995,0.680426,0.427695,0.908314,0.320667,0.325686,0.679752,0.855102
-19.9915,0.521821,0.00273203,10,1023,0,22.8634,0.618023,0.638047,0.898512,0.175682,0.760355,0.42208,0.507865,0.527629
-20.9391,0.970834,0.00273203,10,1023,0,23.6654,0.3609,0.718228,0.404787,0.727091,0.583463,0.0567342,0.668339,0.852408
-19.4681,0.996956,0.00273203,10,1023,0,22.5433,0.742918,0.478166,0.745076,0.806884,0.603937,0.464472,0.679991,0.869768
-22.9577,0.710517,0.00273203,10,1023,0,24.6003,0.754568,0.0874121,0.853509,0.292353,0.934974,0.324265,0.66213,0.165912
-19.8873,0.987732,0.00273203,10,1023,0,24.0067,0.498454,0.832666,0.25765,0.449995,0.520638,0.351921,0.798397,0.601577
-22.2362,0.657892,0.00273203,10,1023,0,23.8735,0.294522,0.244021,0.941433,0.761794,0.701117,0.259518,0.805598,0.718065
-23.7254,0.999345,0.00273203,10,1023,0,25.4515,0.111512,0.657097,0.856227,0.811237,0.857915,0.394684,0.874283,0.327249
-23.659,0.855312,0.00273203,10,1023,0,27.8893,0.790976,0.286149,0.142433,0.870257,0.202338,0.809138,0.840023,0.830201
-24.0376,0.907827,0.00273203,10,1023,0,28.5446,0.132542,0.807873,0.904943,0.0371536,0.463637,0.0415885,0.495044,0.597014
-19.5161,0.971181,0.00273203,10,1023,0,25.5725,0.478019,0.636761,0.55484,0.573445,0.597101,0.103084,0.697659,0.64274
-19.8553,0.992616,0.00273203,10,1023,0,21.6749,0.2216,0.797753,0.439239,0.159118,0.310591,0.779549,0.544235,0.507673
-26.0955,0.970349,0.00273203,10,1023,0,27.2884,0.756221,0.416662,0.0178585,0.00687136,0.916957,0.169201,0.520887,0.357947
-25.1755,0.802477,0.00273203,10,1023,0,27.9531,0.700914,0.435458,0.0326318,0.0114284,0.91474,0.281583,0.471497,0.589189
-26.7429,0.654871,0.00273203,10,1023,0,30.9357,0.529683,0.425606,0.0117913,0.00854512,0.983968,0.479087,0.653354,0.246415
-30.3742,0.99304,0.00273203,10,1023,0,36.0125,0.991764,0.358063,0.00203844,0.900972,0.149591,0.864292,0.33666,0.721215
-23.9728,0.940881,0.00273203,10,1023,0,34.011,0.868666,0.885022,0.0357551,0.252983,0.891708,0.900067,0.648405,0.648333
-24.8416,0.604101,0.00273203,10,1023,0,29.0465,0.80507,0.958915,0.269528,0.357342,0.906809,0.948813,0.579226,0.80124
-20.9921,0.864518,0.00273203,10,1023,0,27.7209,0.567059,0.874872,0.0878434,0.275677,0.751029,0.898124,0.698757,0.475003
-22.9669,0.977682,0.00273203,10,1023,0,25.8884,0.222283,0.193637,0.962639,0.2531,0.801823,0.118428,0.510978,0.343696
-19.9663,0.948945,0.00273203,10,1023,0,28.313,0.397136,0.593599,0.676165,0.724752,0.267477,0.453065,0.242631,0.813159
-18.2701,0.510884,0.00273203,10,1023,0,22.3489,0.460034,0.573704,0.686173,0.692139,0.251088,0.411824,0.277588,0.849519
-18.2795,0.244846,0.00273203,10,1023,0,21.0446,0.510548,0.570335,0.695406,0.651162,0.272759,0.391737,0.27147,0.871207
-18.0803,0.222121,0.00273203,10,1023,0,21.5295,0.454057,0.115228,0.374811,0.364603,0.695676,0.608172,0.740383,0.161277
-18.7023,0.281735,0.00273203,10,1023,0,21.4486,0.51503,0.1889,0.502533,0.228364,0.778743,0.679107,0.736064,0.0685317
-19.5752,0.391888,0.00273203,10,1023,0,20.887,0.722116,0.109745,0.402193,0.330398,0.75039,0.842242,0.773018,0.081175
-19.3771,0.4802,0.00273203,10,1023,0,21.2103,0.531577,0.186684,0.389185,0.137108,0.701173,0.760294,0.858939,0.172512
-19.3842,0.260936,0.00273203,10,1023,0,22.7818,0.447024,0.325738,0.380319,0.153412,0.767049,0.740054,0.865057,0.104367
-20.8756,0.343021,0.00273203,10,1023,0,23.2398,0.385216,0.27681,0.204817,0.268277,0.732981,0.893849,0.871038,0.0426082
-21.04,0.256017,0.00273203,10,1023,0,23.9997,0.550898,0.317877,0.253101,0.298136,0.707261,0.92904,0.867731,0.0323889
-22.4155,0.218028,0.00273203,10,1023,0,26.6701,0.892614,0.192804,0.633371,0.209433,0.191501,0.898562,0.656198,0.0332498
-20.3439,0.345079,0.00273203,10,1023,0,29.1517,0.765115,0.325981,0.720325,0.340213,0.462975,0.829339,0.529298,0.0445956
-20.1775,0.333757,0.00273203,10,1023,0,22.7602,0.776628,0.269535,0.721771,0.389548,0.470148,0.811352,0.534629,0.0528301
-22.1248,0.289537,0.00273203,10,1023,0,27.2194,0.621955,0.758488,0.191989,0.221209,0.364546,0.634516,0.645217,0.0629876
-21.4962,0.313233,0.00273203,9,1023,0,23.2749,0.842689,0.746919,0.164109,0.151716,0.456153,0.688222,0.628505,0.0775266
-19.5942,0.565863,0.00273203,10,1023,0,23.3796,0.752444,0.346435,0.293336,0.396245,0.228999,0.849033,0.72177,0.146769
-20.1075,0.340161,0.00273203,10,1023,0,24.1949,0.676957,0.494541,0.149568,0.516431,0.215857,0.901282,0.752101,0.235735
-22.8035,0.593717,0.00273203,10,1023,0,25.3428,0.838109,0.551789,0.0499579,0.601061,0.319794,0.192795,0.762737,0.905515
-21.531,0.999998,0.00273203,10,1023,0,27.716,0.562643,0.880312,0.0693807,0.266511,0.268578,0.632775,0.779727,0.611709
-20.5791,0.866996,0.00273203,10,1023,0,24.9744,0.482147,0.857865,0.12626,0.377711,0.193814,0.568401,0.747637,0.633644
-20.3746,0.889344,0.00273203,10,1023,0,23.3228,0.232975,0.832655,0.0751051,0.71842,0.378244,0.658066,0.659855,0.520518
-21.6697,0.7597,0.00273203,10,1023,0,24.0659,0.23079,0.858027,0.046115,0.75276,0.237673,0.772609,0.617364,0.603325
-23.7681,0.928949,0.00273203,10,1023,0,25.5336,0.202906,0.846425,0.0656679,0.700199,0.0327554,0.872246,0.545255,0.769914
-21.6418,0.990289,0.00273203,10,1023,0,28.2302,0.411268,0.0298326,0.712881,0.342284,0.0886424,0.290796,0.547194,0.719819
-21.6712,0.806182,0.00273203,10,1023,0,26.3814,0.1957,0.401107,0.688795,0.956774,0.0992561,0.19866,0.533351,0.716939
-22.0983,0.764685,0.00273203,10,1023,0,26.4529,0.053216,0.658666,0.188527,0.937409,0.549821,0.199151,0.504599,0.629168
-23.3043,0.911144,0.00273203,10,1023,0,25.4549,0.152656,0.788775,0.227817,0.965101,0.303832,0.101405,0.692826,0.816186
-22.2336,0.986089,0.00273203,10,1023,0,25.9655,0.978503,0.434891,0.634051,0.190538,0.719272,0.879699,0.495129,0.371311
-21.1809,0.780574,0.00273203,10,1023,0,26.6554,0.971253,0.550541,0.58695,0.300645,0.56557,0.862561,0.521202,0.375984
-20.1327,1,0.00273203,10,1023,0,22.5613,0.901344,0.325056,0.764659,0.793191,0.523221,0.660539,0.630288,0.711467
-23.7155,0.980089,0.00273203,10,1023,0,25.0863,0.938494,0.163678,0.0927284,0.931289,0.352118,0.868092,0.445023,0.456588
-22.2538,1,0.00273203,10,1023,0,25.0135,0.718767,0.0809516,0.159731,0.938187,0.304674,0.823172,0.497441,0.469403
-23.5778,0.721342,0.00273203,10,1023,0,25.6128,0.31886,0.913639,0.88476,0.0704011,0.717461,0.16368,0.592494,0.252716
-21.6222,1,0.00273203,10,1023,0,27.3561,0.732066,0.487704,0.0224417,0.617824,0.481619,0.827226,0.495206,0.603883
-21.4173,0.686857,0.00273203,10,1023,0,24.8778,0.75895,0.507548,0.0264939,0.661103,0.440057,0.828083,0.504596,0.563306
-23.7882,0.929428,0.00273203,10,1023,0,25.5307,0.452037,0.332904,0.00265975,0.868533,0.522511,0.87196,0.600221,0.451201
-22.6252,0.881681,0.00273203,10,1023,0,26.2829,0.770742,0.197954,0.0206325,0.514011,0.531052,0.819802,0.394316,0.268354
-23.3259,0.668824,0.00273203,10,1023,0,27.9414,0.881558,0.46036,0.372458,0.873197,0.970498,0.795786,0.392374,0.181249
-22.3378,0.867163,0.00273203,10,1023,0,24.1261,0.381112,0.540221,0.612801,0.132855,0.0322889,0.184037,0.740264,0.811242
-25.5231,0.597508,0.00273203,10,1023,0,28.8992,0.549742,0.191924,0.977156,0.041671,0.425703,0.0736701,0.672208,0.954695
-26.0571,0.255459,0.00273203,10,1023,0,29.8316,0.285425,0.242928,0.986528,0.0651817,0.274603,0.0928144,0.645398,0.975434
-27.4247,0.415134,0.00273203,10,1023,0,33.0023,0.795878,0.111022,0.983083,0.0967878,0.588313,0.0767473,0.685817,0.990161
-25.6797,0.880678,0.00273203,10,1023,0,31.9462,0.64396,0.660832,0.501023,0.831674,0.34174,0.0393158,0.331501,0.0985087
-21.6416,0.453576,0.00273203,10,1023,0,26.6104,0.810968,0.535522,0.516584,0.586682,0.47688,0.0591604,0.369914,0.156887
-20.8348,0.878966,0.00273203,10,1023,0,24.4566,0.874376,0.577727,0.626891,0.678373,0.12499,0.19319,0.423214,0.553226
-20.9779,0.789569,0.00273203,10,1023,0,23.0554,0.829029,0.481159,0.649671,0.598336,0.0500287,0.298787,0.436393,0.376176
-20.0893,0.409276,0.00273203,10,1023,0,24.9165,0.380999,0.253374,0.790403,0.897158,0.604115,0.23008,0.488393,0.628002
-20.3938,0.861932,0.00273203,10,1023,0,31.9309,0.461873,0.336497,0.741513,0.930854,0.477028,0.423854,0.402021,0.764109
-20.9389,0.480404,0.00273203,10,1023,0,23.0962,0.580578,0.789913,0.217199,0.0634292,0.698193,0.655661,0.66929,0.142238
-20.1022,0.933936,0.00273203,10,1023,0,22.7209,0.582254,0.29472,0.266114,0.0447254,0.669963,0.637454,0.733485,0.593245
-19.2013,0.484958,0.00273203,10,1023,0,22.4378,0.673321,0.291287,0.303661,0.132609,0.682992,0.83187,0.696819,0.503512
-19.8305,0.605097,0.00273203,10,1023,0,20.9925,0.793089,0.355852,0.27787,0.166444,0.695109,0.834931,0.744384,0.355637
-19.1887,0.515967,0.00273203,10,1023,0,22.2556,0.66262,0.643733,0.759554,0.674352,0.593371,0.205632,0.634757,0.595694
-21.0459,0.954769,0.00273203,10,1023,0,22.8105,0.22194,0.899774,0.294512,0.549204,0.206593,0.682704,0.73333,0.786929
-21.9386,0.851878,0.00273203,10,1023,0,28.5101,0.225434,0.936087,0.174933,0.582627,0.151327,0.809806,0.676808,0.749744
-21.2417,0.792511,0.00273203,10,1023,0,25.4046,0.380991,0.322856,0.349177,0.172364,0.162808,0.395271,0.880372,0.477929
-20.7013,0.363955,0.00273203,10,1023,0,23.7668,0.399582,0.378594,0.34745,0.218785,0.189595,0.420704,0.878737,0.41045
-20.5686,0.126761,0.00273203,10,1023,0,24.0976,0.405243,0.355929,0.350564,0.255745,0.200784,0.440145,0.877726,0.443086
-24.7517,0.272357,0.00273203,10,1023,0,27.6403,0.123066,0.143772,0.504775,0.624981,0.050202,0.467058,0.886332,0.768334
-21.1329,1,0.00273203,10,1023,0,25.2569,0.620596,0.934772,0.227402,0.57897,0.900229,0.642926,0.481631,0.290249
-19.8989,0.663194,0.00273203,10,1023,0,26.2475,0.611365,0.307645,0.59306,0.495408,0.381925,0.555751,0.806381,0.693835
-22.1625,0.923274,0.00273203,10,1023,0,24.9855,0.807516,0.306879,0.0956406,0.81401,0.567423,0.0620122,0.561531,0.337599
-20.2971,0.816844,0.00273203,10,1023,0,27.1029,0.872642,0.667606,0.667803,0.442776,0.708254,0.124297,0.483239,0.333977
-19.5447,0.402613,0.00273203,9,1023,0,24.3752,0.781026,0.667512,0.650272,0.420189,0.378374,0.151853,0.516508,0.269474
-18.9827,0.826083,0.00273203,10,1023,0,20.977,0.748331,0.439972,0.300589,0.164318,0.592554,0.427331,0.59038,0.486411
-20.5126,0.733853,0.00273203,10,1023,0,21.8262,0.755085,0.557708,0.535386,0.694133,0.515442,0.505728,0.526765,0.0317333
-20.713,0.157073,0.00273203,9,1023,0,23.4601,0.821701,0.595747,0.486012,0.587067,0.599113,0.546134,0.490321,0.0351263
-19.9441,0.648088,0.00273203,10,1023,0,23.0373,0.693902,0.215623,0.721158,0.694658,0.562503,0.370261,0.534704,0.340348
-22.2545,0.917298,0.00273203,10,1023,0,24.1646,0.895164,0.742543,0.660635,0.924807,0.54075,0.893063,0.39608,0.856836
-21.3721,0.410087,0.00273203,10,1023,0,25.9428,0.860765,0.787953,0.307394,0.432296,0.745668,0.175781,0.349665,0.573835
-22.6403,1,0.00273203,10,1023,0,24.9877,0.0552295,0.966936,0.706819,0.539802,0.155025,0.586482,0.702176,0.57193
-21.1074,0.99737,0.00273203,10,1023,0,25.2467,0.0592055,0.875696,0.4887,0.574939,0.787793,0.22112,0.504232,0.619788
-21.5096,0.999999,0.00273203,9,511,0,22.3278,0.070818,0.908158,0.479642,0.329037,0.684134,0.172141,0.518318,0.714538
-21.1644,0.999419,0.00273203,10,1023,0,25.7433,0.442562,0.428189,0.140098,0.500428,0.0880001,0.336719,0.402961,0.29315
-23.5026,0.905724,0.00273203,10,1023,0,25.9396,0.164869,0.436267,0.398825,0.2384,0.0960476,0.100169,0.195298,0.988519
-22.9604,0.30066,0.00273203,10,1023,0,28.5559,0.255144,0.340466,0.563799,0.509895,0.101361,0.1843,0.205681,0.994633
-22.6782,0.216876,0.00273203,10,1023,0,26.7212,0.332646,0.395127,0.500733,0.550825,0.0783114,0.127513,0.236527,0.9932
-22.9847,0.617937,0.00273203,10,1023,0,28.1317,0.806093,0.812068,0.981532,0.435797,0.382537,0.709863,0.480961,0.311326
-22.3586,0.932778,0.00273203,10,1023,0,25.3321,0.864199,0.847641,0.980137,0.5599,0.471443,0.372273,0.404506,0.751632
-23.5967,0.952619,0.00273203,10,1023,0,31.5059,0.931912,0.973137,0.11585,0.731675,0.499307,0.41632,0.586607,0.935189
-21.845,0.928954,0.00273203,10,1023,0,25.4003,0.854857,0.904397,0.154547,0.601359,0.735795,0.213578,0.575345,0.28864
-21.4791,0.999999,0.00273203,10,1023,0,24.9538,0.502614,0.91974,0.304609,0.407611,0.252407,0.629293,0.817572,0.755238
-23.1461,0.98122,0.00273203,10,1023,0,27.5577,0.757184,0.601981,0.747747,0.177851,0.0221465,0.30728,0.543055,0.939251
-23.8143,1,0.00273203,10,1023,0,27.5019,0.454872,0.587446,0.209104,0.00290164,0.586599,0.372741,0.580886,0.189131
-25.1651,1,0.00273203,10,1023,0,30.2645,0.488476,0.839469,0.203217,0.0113876,0.177437,0.875401,0.475227,0.135919
-22.7394,0.817821,0.00273203,10,1023,0,28.5464,0.314202,0.31288,0.501122,0.0297504,0.0555376,0.63798,0.402563,0.43887
-22.013,0.949451,0.00273203,10,1023,0,26.2714,0.594404,0.71441,0.203665,0.979541,0.380737,0.172593,0.503687,0.936142
-21.3173,0.71262,0.00273203,10,1023,0,24.3158,0.660472,0.92783,0.280623,0.944361,0.420868,0.204287,0.414342,0.712234
-20.0892,0.81914,0.00273203,10,1023,0,23.9603,0.574972,0.521727,0.881587,0.866677,0.685643,0.236828,0.600246,0.66372
-23.0729,0.994374,0.00273203,10,1023,0,24.5592,0.874103,0.677651,0.129698,0.0439764,0.279083,0.371933,0.475226,0.0897288
-21.381,0.995201,0.00273203,10,1023,0,24.9619,0.793351,0.580745,0.320513,0.0715938,0.0705799,0.383764,0.641106,0.321195
-18.8907,0.999999,0.00273203,10,1023,0,24.2384,0.481373,0.174929,0.305704,0.334641,0.402414,0.695936,0.640625,0.128592
-21.3233,0.352442,0.00273203,10,1023,0,23.5191,0.700708,0.139245,0.0777732,0.390059,0.587132,0.136494,0.700001,0.66192
-22.4456,0.992235,0.00273203,10,1023,0,24.6406,0.034059,0.915974,0.812059,0.638043,0.510337,0.731249,0.750885,0.542458
-22.2039,0.844303,0.00273203,10,1023,0,26.7713,0.88901,0.186329,0.191999,0.19721,0.069561,0.828588,0.627034,0.428634
-25.4078,0.944899,0.00273203,10,1023,0,27.2637,0.125338,0.437158,0.815877,0.94301,0.936042,0.00849615,0.494681,0.703158
-27.875,0.839659,0.00273203,10,1023,0,31.2276,0.0705548,0.280592,0.975753,0.899635,0.625984,0.0114396,0.392323,0.281438
-28.0861,0.869394,0.00273203,10,1023,0,30.2947,0.0860101,0.200455,0.98431,0.929879,0.667946,0.0155892,0.354989,0.330425
-20.2772,0.977163,0.00273203,10,1023,0,30.3292,0.238032,0.385997,0.595465,0.891989,0.428107,0.124945,0.349107,0.671538
-21.7946,0.771643,0.00273203,10,1023,0,26.9673,0.607904,0.726745,0.864671,0.843044,0.0173457,0.275474,0.503179,0.693003
-25.456,0.65806,0.00273203,10,1023,0,26.7626,0.743437,0.117846,0.940754,0.910288,0.00664747,0.350448,0.352161,0.770555
-25.5378,0.621764,0.00273203,10,1023,0,29.7379,0.257313,0.223877,0.977486,0.923721,0.0682203,0.19121,0.269483,0.466636
-23.4647,0.697497,0.00273203,10,1023,0,30.9445,0.429301,0.112391,0.974925,0.761188,0.500803,0.146296,0.296518,0.643403
-27.3243,0.966218,0.00273203,10,1023,0,29.1659,0.551795,0.0136517,0.960564,0.72527,0.880383,0.0171493,0.377239,0.437613
-23.4372,0.804592,0.00273203,10,1023,0,32.7224,0.961076,0.257466,0.0696305,0.536569,0.352823,0.342864,0.48841,0.949298
-22.451,0.907104,0.00273203,10,1023,0,27.3544,0.658537,0.404905,0.0253926,0.87861,0.742019,0.399859,0.492781,0.784725
-20.9085,1,0.00273203,10,1023,0,24.8026,0.674409,0.621253,0.967197,0.37884,0.184279,0.613314,0.559582,0.476124
-23.9169,0.943094,0.00273203,10,1023,0,27.6576,0.866575,0.830767,0.980047,0.593421,0.207869,0.881037,0.473424,0.253458
-21.4976,0.738111,0.00273203,10,1023,0,25.9778,0.959868,0.662975,0.903976,0.360813,0.446005,0.276467,0.497827,0.337758
-21.8487,0.999999,0.00273203,10,1023,0,23.4502,0.948497,0.874231,0.854464,0.341911,0.268965,0.214628,0.620166,0.628236
-18.6996,1,0.00273203,10,1023,0,22.5047,0.436639,0.261451,0.247612,0.588915,0.800792,0.679113,0.604056,0.351308
-18.9416,0.841421,0.00273203,10,1023,0,20.2573,0.693822,0.420468,0.662348,0.467227,0.678054,0.872079,0.535467,0.270865
